frame,track_id,x1,y1,x2,y2
22,2,1396,325,1685,585
22,3,469,83,684,633
22,4,309,379,652,1066
23,1,1060,439,1651,978
23,2,1394,325,1687,588
23,3,470,82,682,622
23,4,312,378,657,1067
24,1,1062,438,1651,977
24,2,1395,326,1686,587
24,3,469,82,681,620
24,4,313,376,659,1065
25,1,1063,438,1650,976
25,2,1395,327,1685,586
25,3,468,83,681,621
25,4,316,373,665,1065
26,1,1063,439,1653,980
26,2,1394,327,1685,587
26,3,467,84,680,623
26,4,318,374,669,1067
27,1,1065,439,1651,977
27,2,1394,326,1687,588
27,3,465,84,681,629
27,4,321,373,674,1067
28,1,1066,437,1651,975
28,2,1395,327,1688,588
28,3,466,84,680,624
28,4,318,374,672,1067
29,1,1070,439,1651,972
29,2,1395,327,1689,589
29,3,466,84,680,619
29,4,318,374,674,1068
29,5,308,376,654,726
30,1,1073,441,1652,971
30,2,1395,327,1689,590
30,3,468,84,680,614
30,4,318,375,676,1067
30,5,308,375,655,727
31,1,1075,442,1653,971
31,2,1394,328,1691,592
31,3,469,84,679,606
31,4,318,377,676,1067
31,5,310,377,654,725
32,1,1075,443,1656,974
32,2,1393,327,1693,594
32,3,470,85,677,596
32,4,319,379,678,1068
32,5,312,379,656,723
33,1,1073,443,1659,979
33,2,1393,327,1693,595
33,3,472,85,676,583
33,4,320,381,681,1068
33,5,313,379,656,723
34,1,1072,444,1660,980
34,2,1394,328,1694,597
34,3,473,85,676,577
34,4,319,381,681,1067
34,5,312,382,659,727
35,1,1072,444,1661,981
35,2,1395,329,1694,598
35,3,474,85,677,572
35,4,316,382,680,1065
35,5,313,382,660,728
36,1,1076,444,1662,978
36,2,1395,330,1694,597
36,3,475,88,680,573
36,4,316,383,683,1065
36,5,313,382,661,729
37,1,1078,444,1664,977
37,2,1395,329,1694,598
37,3,475,88,679,570
37,4,315,384,684,1064
38,1,1080,444,1666,976
38,2,1394,328,1695,598
38,3,474,88,680,568
38,4,313,385,685,1065
39,1,1082,444,1668,976
39,2,1396,328,1695,597
39,3,476,90,682,569
39,4,314,385,688,1065
40,1,1083,444,1671,976
40,2,1397,329,1694,596
40,3,475,88,684,569
40,4,314,386,690,1065
40,5,313,385,667,734
41,1,1084,444,1673,977
41,2,1398,330,1695,596
41,3,474,88,685,570
41,4,315,387,694,1065
41,5,312,386,669,735
42,1,1085,444,1674,977
42,2,1400,330,1696,596
42,3,474,87,687,573
42,4,311,387,690,1065
42,5,311,387,670,736
43,1,1085,444,1674,978
43,2,1401,331,1696,595
43,3,475,87,690,575
43,4,311,388,692,1064
43,5,310,389,671,737
44,1,1084,443,1675,978
44,2,1402,331,1695,593
44,3,475,87,690,573
44,4,311,389,693,1065
44,5,309,390,673,740
45,1,1083,443,1675,978
45,2,1404,332,1695,591
45,3,476,87,691,572
45,4,309,390,693,1065
45,5,309,390,673,741
46,1,1084,443,1677,978
46,2,1403,332,1696,592
46,3,477,87,692,571
46,4,310,391,694,1065
46,5,309,391,674,742
47,1,1081,442,1677,980
47,2,1404,332,1696,591
47,3,478,87,695,572
47,4,308,392,693,1065
48,1,1078,442,1676,982
48,2,1405,332,1696,589
48,3,479,87,696,573
48,4,307,395,693,1067
49,1,1077,440,1679,983
49,2,1406,332,1697,589
49,3,480,87,697,570
49,4,304,395,690,1066
50,1,1080,440,1681,982
50,2,1406,333,1697,588
50,3,482,87,698,567
50,4,304,395,691,1066
51,1,1084,440,1682,981
51,2,1406,333,1697,588
51,3,482,87,699,567
51,4,306,396,693,1066
51,5,316,396,676,738
52,1,1087,440,1683,980
52,2,1407,334,1698,588
52,3,483,88,700,567
52,4,307,397,695,1066
52,5,316,397,679,738
53,1,1088,440,1683,980
53,2,1409,334,1699,587
53,3,483,87,701,570
53,4,308,396,697,1066
53,5,315,397,681,738
54,1,1088,439,1684,980
54,2,1410,335,1700,587
54,3,483,87,703,570
54,4,309,398,698,1066
54,5,315,399,682,738
55,1,1088,439,1684,980
55,2,1411,335,1700,587
55,3,485,87,705,569
55,4,309,399,698,1066
55,5,315,400,684,738
56,1,1089,438,1685,980
56,2,1411,336,1701,587
56,3,485,86,706,572
56,4,309,400,698,1066
56,5,316,400,684,738
57,1,1088,437,1686,981
57,2,1411,335,1703,589
57,3,487,86,708,572
57,4,308,400,698,1066
57,5,317,401,685,738
58,1,1088,437,1686,981
58,2,1411,335,1704,589
58,3,489,86,709,570
58,4,308,400,699,1067
59,1,1087,436,1687,982
59,2,1412,335,1704,589
59,3,491,86,710,570
59,4,309,401,700,1067
60,1,1085,435,1687,982
60,2,1413,335,1706,589
60,3,492,86,711,570
60,4,309,401,701,1067
61,1,1090,434,1692,983
61,2,1416,334,1709,590
61,3,493,86,712,570
61,4,308,402,700,1067
62,1,1094,434,1695,983
62,2,1418,334,1711,590
62,3,493,88,712,571
62,4,309,403,701,1067
63,1,1096,435,1694,981
63,2,1420,332,1714,591
63,3,495,88,713,569
63,4,316,405,709,1067
64,1,1100,436,1694,980
64,2,1421,332,1714,591
64,3,496,89,713,569
64,4,315,406,709,1067
65,1,1101,436,1694,980
65,2,1422,332,1713,590
65,3,497,90,714,569
65,4,313,407,708,1069
66,1,1101,435,1695,981
66,2,1421,331,1712,590
66,3,498,90,715,569
66,4,312,408,708,1069
67,1,1101,433,1695,981
67,2,1421,331,1711,590
67,3,499,91,715,569
67,4,311,408,708,1069
68,1,1104,433,1696,980
68,2,1422,332,1711,590
68,3,499,92,715,569
68,4,315,409,714,1069
69,1,1103,429,1698,980
69,2,1423,332,1711,590
69,3,500,92,716,569
69,4,315,409,714,1070
70,1,1102,427,1699,981
70,2,1422,332,1711,590
70,3,500,92,716,568
70,4,313,410,713,1070
71,1,1102,422,1702,983
71,2,1423,332,1711,590
71,3,501,92,717,569
71,4,310,409,710,1070
72,1,1102,420,1705,984
72,2,1423,334,1708,590
72,3,500,92,717,570
72,4,310,408,709,1069
73,1,1103,418,1706,984
73,2,1423,335,1706,589
73,3,501,92,718,570
73,4,310,408,708,1069
74,1,1103,416,1707,985
74,2,1423,336,1706,589
74,3,502,92,718,570
74,4,310,408,709,1069
75,1,1103,415,1708,986
75,2,1423,336,1706,590
75,3,502,92,718,570
75,4,318,410,717,1068
76,1,1103,414,1707,986
76,2,1423,337,1706,590
76,3,502,92,718,569
76,4,316,410,716,1068
77,1,1104,414,1706,986
77,2,1423,337,1706,591
77,3,502,92,717,568
77,4,315,411,714,1067
78,1,1106,415,1704,983
78,2,1422,337,1706,591
78,3,502,93,716,568
78,4,321,411,722,1067
79,1,1108,414,1704,982
79,2,1423,337,1706,591
79,3,502,93,716,568
79,4,337,412,744,1067
80,1,1110,414,1706,982
80,2,1425,336,1709,592
80,3,501,95,715,568
80,4,340,412,752,1067
81,1,1111,413,1708,982
81,2,1426,336,1711,592
81,3,501,95,715,568
81,4,325,410,737,1067
82,1,1112,413,1710,983
82,2,1427,336,1711,593
82,3,501,94,715,567
82,4,316,411,725,1067
83,1,1111,414,1707,983
83,2,1427,336,1711,593
83,3,501,96,714,567
83,4,313,410,721,1067
84,1,1112,415,1706,983
84,2,1427,336,1712,594
84,3,501,95,714,566
84,4,315,411,719,1067
85,1,1113,414,1709,985
85,2,1425,337,1709,595
85,3,501,97,714,566
85,4,316,411,719,1069
86,1,1113,414,1712,987
86,2,1425,338,1709,597
86,3,501,95,714,564
86,4,318,412,718,1069
87,1,1113,414,1714,987
87,2,1424,338,1708,598
87,3,501,96,714,563
87,4,320,413,718,1069
88,1,1114,413,1715,988
88,2,1425,339,1708,599
88,3,500,96,712,561
88,4,322,413,718,1069
89,1,1115,413,1715,987
89,2,1425,339,1707,597
89,3,499,97,711,559
89,4,324,413,718,1069
90,1,1116,413,1717,987
90,2,1425,339,1705,597
90,3,498,97,710,558
90,4,325,413,718,1069
91,1,1117,414,1717,987
91,2,1424,339,1705,597
91,3,497,97,710,558
91,4,325,412,718,1069
92,1,1117,414,1718,987
92,2,1425,339,1704,596
92,3,496,97,709,557
92,4,326,412,717,1069
93,1,1118,413,1719,988
93,2,1424,339,1703,595
93,3,495,97,708,557
93,4,327,413,716,1069
94,1,1119,411,1721,987
94,2,1423,339,1703,595
94,3,494,97,707,557
94,4,328,415,716,1069
95,1,1118,410,1722,988
95,2,1423,339,1702,595
95,3,493,97,706,554
95,4,329,416,716,1070
96,1,1118,409,1722,988
96,2,1422,339,1702,597
96,3,492,97,704,551
96,4,330,417,716,1070
97,1,1118,407,1723,986
97,2,1421,340,1701,596
97,3,490,97,703,550
97,4,331,417,716,1070
98,1,1118,404,1724,986
98,2,1420,340,1701,596
98,3,487,97,702,551
98,4,331,418,716,1070
99,1,1116,402,1724,987
99,2,1418,340,1698,595
99,3,485,97,700,551
99,4,332,419,715,1070
100,1,1116,401,1724,987
100,2,1416,340,1696,593
100,3,482,98,697,550
100,4,331,422,714,1072
101,1,1116,399,1725,987
101,2,1412,339,1694,593
101,3,480,99,694,548
101,4,332,424,714,1072
102,1,1116,396,1726,987
102,2,1410,339,1692,592
102,3,478,99,692,546
102,4,333,426,713,1073
103,1,1115,395,1725,987
103,2,1408,339,1691,592
103,3,476,100,690,544
103,4,335,427,713,1071
104,1,1115,394,1726,987
104,2,1405,340,1690,592
104,3,474,100,688,544
104,4,336,428,712,1070
105,1,1113,393,1724,988
105,2,1401,340,1689,592
105,3,472,99,687,543
105,4,336,427,712,1070
106,1,1112,392,1724,988
106,2,1399,340,1687,591
106,3,471,99,686,542
106,4,335,427,711,1070
107,1,1112,392,1724,989
107,2,1398,340,1687,591
107,3,470,99,684,540
107,4,334,424,711,1069
108,1,1111,391,1723,989
108,2,1396,341,1688,592
108,3,468,99,684,541
108,4,334,425,710,1069
109,1,1111,390,1723,988
109,2,1393,341,1687,592
109,3,465,100,682,544
109,4,333,422,710,1069
110,1,1112,390,1722,988
110,2,1390,341,1688,594
110,3,463,100,679,544
110,4,333,420,711,1069
111,1,1112,389,1723,988
111,2,1388,340,1689,596
111,3,461,100,678,545
111,4,331,418,710,1069
112,1,1113,389,1723,987
112,2,1384,339,1693,602
112,3,459,100,676,545
112,4,332,418,710,1069
112,6,458,101,695,691
113,1,1114,389,1722,987
113,2,1381,339,1695,606
113,3,458,100,674,541
113,4,331,416,710,1069
113,6,456,100,694,692
114,1,1114,389,1723,987
114,2,1381,339,1696,607
114,3,455,100,674,547
114,4,331,416,709,1068
115,1,1114,388,1722,987
115,2,1380,338,1694,606
115,3,452,100,673,552
115,4,331,417,708,1068
116,1,1115,389,1721,986
116,2,1383,340,1690,602
116,3,449,100,675,561
116,4,331,418,707,1068
117,1,1115,389,1720,986
117,2,1380,339,1692,605
117,3,444,101,681,585
117,4,330,418,706,1068
118,1,1117,389,1720,984
118,2,1382,340,1690,602
118,3,435,101,698,646
118,4,330,417,706,1068
119,1,1118,389,1720,984
119,2,1383,340,1689,600
119,3,432,101,704,671
119,4,329,418,704,1068
120,1,1117,389,1719,984
120,2,1383,339,1689,599
120,3,431,101,705,678
120,4,329,418,704,1068
121,1,1115,389,1720,987
121,2,1383,339,1688,599
121,3,431,101,704,681
121,4,328,418,703,1068
122,1,1115,389,1719,988
122,2,1383,339,1687,599
122,3,441,100,684,615
122,4,329,418,703,1067
123,1,1116,390,1717,986
123,2,1382,337,1687,598
123,3,435,100,696,657
123,4,328,418,702,1067
124,1,1116,390,1716,986
124,2,1382,337,1687,598
124,3,434,101,699,670
124,4,328,418,702,1067
125,1,1116,390,1717,986
125,2,1382,337,1687,598
125,3,434,100,699,672
125,4,328,418,702,1067
126,1,1116,390,1716,987
126,2,1381,336,1686,598
126,3,435,100,699,674
126,4,326,423,699,1069
127,1,1116,390,1716,987
127,2,1382,337,1686,598
127,3,445,99,679,604
127,4,326,426,698,1070
128,1,1117,390,1716,986
128,2,1383,338,1685,598
128,3,451,99,667,561
128,4,327,427,697,1069
129,1,1118,390,1716,986
129,2,1384,338,1683,595
129,3,455,98,665,544
129,4,326,427,697,1069
129,7,450,102,690,676
130,1,1118,390,1716,985
130,2,1386,338,1681,592
130,3,458,98,666,536
130,4,326,428,698,1070
130,7,451,102,693,680
131,1,1118,390,1715,985
131,2,1385,338,1680,591
131,3,462,98,669,533
131,4,326,426,698,1070
132,1,1118,391,1714,984
132,2,1385,339,1679,591
132,3,462,100,673,538
132,4,326,426,699,1070
133,1,1117,391,1714,985
133,2,1383,338,1679,593
133,3,461,100,678,551
133,4,326,426,699,1070
134,1,1117,391,1714,985
134,2,1384,338,1678,590
134,3,463,101,682,556
134,4,325,425,700,1070
135,1,1117,391,1713,985
135,2,1384,338,1676,588
135,3,467,103,686,555
135,4,324,423,701,1070
136,1,1117,390,1713,984
136,2,1384,337,1676,588
136,3,469,104,690,561
136,4,324,422,703,1070
137,1,1117,391,1713,984
137,2,1382,337,1675,589
137,3,470,104,699,578
137,4,324,424,702,1070
138,1,1117,391,1713,985
138,2,1381,337,1674,589
138,3,472,104,704,584
138,4,323,426,701,1071
139,1,1117,392,1712,985
139,2,1381,337,1673,588
139,3,473,105,711,599
139,4,322,427,700,1071
140,1,1118,392,1712,985
140,2,1381,337,1672,587
140,3,473,103,718,615
140,4,323,428,701,1071
141,1,1118,393,1712,984
141,2,1380,337,1672,588
141,3,474,104,729,647
141,4,322,427,702,1071
142,1,1117,393,1711,984
142,2,1380,338,1670,588
142,3,478,103,738,664
142,4,324,426,705,1069
143,1,1116,392,1711,984
143,2,1380,338,1669,587
143,3,484,102,746,675
143,4,322,425,704,1069
144,1,1116,392,1710,984
144,2,1379,338,1669,588
144,3,490,100,753,679
144,4,323,421,711,1071
145,1,1116,392,1710,983
145,2,1377,338,1668,590
145,3,496,99,758,683
145,4,320,423,706,1071
146,1,1114,391,1711,985
146,2,1376,337,1667,590
146,3,503,98,762,683
146,4,320,423,707,1071
147,1,1113,391,1711,986
147,2,1376,336,1667,589
147,3,510,98,768,681
147,4,320,423,707,1070
148,1,1112,391,1710,986
148,2,1376,336,1666,589
148,3,518,96,775,683
148,4,321,423,709,1070
149,1,1112,391,1710,987
149,2,1375,334,1666,588
149,3,522,96,777,680
149,4,320,423,710,1070
150,1,1112,391,1709,985
150,2,1374,334,1664,587
150,3,526,95,780,680
150,4,320,423,710,1069
151,1,1110,390,1705,983
151,2,1374,334,1663,587
151,3,528,93,782,682
151,4,320,422,712,1069
152,1,1108,390,1699,981
152,2,1374,334,1664,587
152,3,535,92,790,685
152,4,328,419,727,1070
153,1,1109,391,1698,980
153,2,1375,334,1663,587
153,3,539,91,794,687
153,4,335,415,744,1072
154,1,1109,391,1696,980
154,2,1376,335,1662,586
154,3,543,91,798,690
154,4,327,417,735,1072
155,1,1108,392,1692,979
155,2,1375,335,1662,586
155,3,546,91,801,692
155,4,332,414,747,1072
156,1,1107,393,1689,978
156,2,1378,336,1662,585
156,3,549,92,803,693
156,4,332,413,753,1072
157,1,1106,395,1685,979
157,2,1382,338,1663,586
157,3,554,93,806,692
157,4,328,412,752,1072
158,1,1106,397,1682,979
158,2,1385,338,1666,586
158,3,557,94,808,689
158,4,317,419,735,1068
159,1,1104,402,1676,981
159,2,1389,338,1667,585
159,3,560,94,811,689
159,4,312,422,726,1068
160,1,1105,406,1673,982
160,2,1395,338,1668,584
160,3,563,95,812,687
160,4,314,421,728,1068
161,1,1107,408,1672,982
161,2,1398,338,1668,583
161,3,565,95,814,686
161,4,322,415,742,1066
162,1,1110,408,1675,982
162,2,1401,338,1668,582
162,3,567,97,815,685
162,4,330,414,755,1064
163,1,1112,410,1677,981
163,2,1404,338,1667,582
163,3,570,98,817,679
163,4,333,418,761,1067
164,1,1116,411,1678,978
164,2,1408,337,1669,581
164,3,571,101,817,677
164,4,334,420,765,1068
165,1,1118,413,1678,977
165,2,1411,337,1667,581
165,3,573,101,818,674
165,4,334,421,769,1068
166,1,1119,415,1677,976
166,2,1412,338,1665,580
166,3,577,105,824,676
166,4,335,423,772,1068
167,1,1119,419,1676,977
167,2,1412,338,1663,582
167,3,584,107,832,675
167,4,336,426,776,1068
167,8,569,105,854,1029
168,1,1118,421,1676,979
168,2,1413,339,1661,582
168,3,589,108,841,675
168,4,335,428,778,1069
168,8,576,105,859,1023
168,9,330,221,830,1060
169,1,1117,424,1673,979
169,2,1413,339,1661,584
169,3,592,109,845,672
169,4,332,429,777,1069
169,8,577,105,861,1026
169,9,334,219,835,1060
170,1,1118,428,1672,979
170,2,1413,340,1660,586
170,3,593,108,848,672
170,4,330,428,780,1069
170,8,578,106,862,1027
171,1,1119,431,1670,977
171,2,1412,340,1659,587
171,3,593,109,849,672
171,4,328,428,781,1070
171,8,578,107,862,1029
172,1,1118,434,1667,978
172,2,1412,338,1658,587
172,3,593,109,850,673
172,4,326,428,782,1070
172,8,578,107,861,1030
173,1,1117,436,1666,978
173,2,1413,339,1656,587
173,3,594,110,853,675
173,4,324,426,783,1069
173,8,579,110,860,1030
174,1,1116,437,1666,978
174,2,1414,339,1654,586
174,3,594,110,854,676
174,4,323,425,785,1069
174,8,579,111,859,1033
175,1,1116,439,1665,978
175,2,1413,339,1653,585
175,3,597,112,855,674
175,4,322,424,786,1068
175,8,583,114,862,1034
176,1,1117,441,1665,979
176,2,1413,339,1651,585
176,3,601,115,858,673
176,4,320,424,787,1068
176,8,587,115,864,1030
177,1,1116,441,1666,979
177,2,1413,339,1650,585
177,3,604,116,860,673
177,4,318,424,784,1068
177,8,591,117,866,1029
178,1,1116,441,1667,980
178,2,1413,339,1648,586
178,3,610,122,861,666
178,4,318,424,786,1068
178,8,596,120,869,1030
178,10,319,151,824,1062
179,1,1114,441,1668,982
179,2,1413,339,1647,586
179,3,613,128,865,670
179,4,318,423,788,1067
179,8,600,124,872,1031
180,1,1113,440,1669,982
180,2,1412,337,1646,585
180,3,616,130,867,669
180,4,317,421,789,1067
180,8,601,130,871,1041
181,1,1112,439,1669,982
181,2,1411,337,1645,585
181,3,616,135,869,677
181,4,314,421,787,1067
181,8,606,130,874,1035
182,1,1111,437,1669,981
182,2,1410,335,1642,582
182,3,619,138,871,677
182,4,312,422,784,1067
182,8,608,133,874,1032
183,1,1107,434,1671,985
183,2,1411,336,1641,581
183,3,620,142,870,674
183,4,312,422,785,1068
183,8,611,135,876,1031
184,1,1107,432,1671,983
184,2,1412,336,1641,580
184,3,449,194,812,939
184,4,312,423,785,1068
184,8,613,140,877,1031
185,1,1106,428,1673,982
185,2,1412,335,1640,580
185,3,433,203,807,969
185,4,310,424,783,1068
185,8,614,142,876,1030
186,1,1104,424,1675,982
186,2,1412,334,1640,579
186,3,417,211,801,999
186,4,307,424,779,1068
186,8,611,145,873,1029
187,1,1103,421,1676,982
187,2,1411,334,1638,579
187,4,301,424,772,1068
187,8,612,146,873,1027
188,1,1102,416,1679,982
188,2,1406,335,1635,581
188,4,289,424,754,1068
188,8,613,151,874,1026
189,1,1101,413,1679,982
189,2,1401,335,1632,582
189,4,289,424,750,1068
189,8,613,154,874,1026
190,1,1100,409,1680,980
190,2,1396,336,1629,582
190,4,293,424,752,1068
190,8,613,156,875,1026
191,1,1099,406,1680,980
191,2,1393,336,1626,580
191,4,290,424,745,1068
191,8,611,157,874,1026
192,1,1097,404,1681,983
192,2,1388,334,1624,579
192,4,300,423,755,1067
192,8,609,157,874,1025
193,1,1097,400,1681,981
193,2,1383,333,1620,575
193,4,304,423,759,1067
193,8,608,156,874,1025
194,1,1096,397,1681,980
194,2,1377,331,1620,577
194,4,308,423,764,1067
194,8,606,154,873,1025
195,1,1096,394,1680,980
195,2,1372,331,1620,580
195,4,304,422,760,1067
195,8,604,151,873,1025
196,1,1095,395,1680,982
196,2,1368,333,1619,580
196,4,301,422,755,1067
196,8,603,149,874,1024
197,1,1095,395,1680,983
197,2,1364,333,1618,581
197,4,306,421,760,1067
197,8,603,146,875,1024
198,1,1095,394,1680,983
198,2,1361,333,1619,582
198,4,310,421,766,1067
198,8,602,142,876,1024
199,1,1095,393,1679,983
199,2,1358,332,1620,583
199,4,312,421,770,1067
199,8,602,141,877,1025
200,1,1095,392,1679,983
200,2,1355,330,1621,582
200,4,312,420,771,1067
200,8,602,141,877,1025
201,1,1096,392,1679,983
201,2,1353,328,1622,582
201,4,313,419,774,1067
201,8,602,140,878,1024
202,1,1098,392,1679,983
202,2,1352,327,1622,581
202,4,311,419,772,1066
202,8,602,140,879,1024
203,1,1099,392,1678,981
203,2,1352,328,1622,580
203,4,310,419,772,1067
203,8,603,140,879,1023
204,1,1099,392,1677,981
204,2,1352,330,1622,580
204,4,309,418,773,1068
204,8,604,140,880,1024
205,1,1098,392,1676,983
205,2,1351,331,1622,579
205,4,304,418,768,1068
205,8,608,140,884,1024
206,1,1099,392,1677,983
206,2,1351,333,1622,580
206,4,308,418,773,1068
206,8,612,143,886,1023
207,1,1101,392,1677,982
207,2,1351,335,1622,582
207,4,309,418,775,1068
207,8,614,144,887,1023
208,1,1102,393,1677,982
208,2,1351,335,1623,582
208,4,308,418,773,1068
208,8,615,145,887,1022
209,1,1103,394,1677,982
209,2,1351,336,1624,583
209,4,304,418,769,1068
209,8,615,145,887,1023
210,1,1103,395,1677,983
210,2,1351,335,1626,583
210,4,305,420,769,1069
210,8,617,146,890,1025
211,1,1104,396,1678,983
211,2,1352,334,1629,584
211,4,306,420,770,1069
211,8,621,144,895,1025
212,1,1106,397,1678,983
212,2,1355,332,1632,584
212,4,310,420,775,1068
212,8,624,142,900,1024
213,1,1110,397,1679,979
213,2,1358,332,1633,583
213,3,624,145,899,689
213,4,312,420,778,1068
213,8,627,138,905,1023
214,1,1113,399,1680,978
214,2,1363,333,1635,583
214,3,635,141,904,672
214,4,312,419,780,1068
214,8,629,140,908,1022
215,1,1113,401,1679,978
215,2,1368,333,1637,582
215,3,646,137,908,655
215,4,311,419,781,1068
215,8,629,138,911,1022
216,1,1114,402,1680,977
216,2,1374,333,1640,582
216,4,312,419,783,1066
216,8,629,140,913,1024
217,1,1114,403,1680,978
217,2,1377,332,1642,582
217,4,312,418,784,1065
217,8,631,140,915,1021
218,1,1116,404,1681,977
218,2,1382,332,1642,581
218,4,313,417,788,1064
218,8,630,137,917,1021
219,1,1115,405,1681,977
219,2,1386,332,1642,580
219,4,316,417,793,1064
219,8,632,138,921,1018
220,1,1115,405,1683,978
220,2,1388,332,1641,580
220,4,314,416,793,1063
220,8,635,138,921,1006
221,1,1116,406,1684,978
221,2,1389,332,1637,578
221,4,310,416,790,1064
221,8,637,138,924,1000
222,1,1117,407,1686,977
222,2,1390,332,1636,578
222,4,308,415,790,1065
222,8,640,135,926,988
223,1,1119,409,1687,977
223,2,1390,332,1634,578
223,4,307,415,791,1066
223,8,641,135,928,984
224,1,1118,411,1687,979
224,2,1392,333,1633,577
224,4,307,415,792,1066
224,8,642,135,934,996
225,1,1120,413,1687,979
225,2,1393,333,1632,577
225,4,305,414,792,1066
225,8,644,134,938,1000
226,1,1122,414,1688,977
226,2,1392,333,1630,576
226,4,305,413,793,1066
226,8,648,131,949,1016
227,1,1124,417,1688,977
227,2,1392,334,1629,577
227,4,305,412,793,1065
227,8,654,131,959,1024
228,1,1125,420,1688,977
228,2,1393,333,1629,576
228,4,304,412,794,1066
228,8,657,129,965,1026
229,1,1126,421,1689,977
229,2,1393,332,1629,575
229,4,301,410,792,1068
229,8,658,129,964,1019
230,1,1126,423,1690,977
230,2,1393,331,1628,575
230,4,298,409,790,1070
230,8,662,128,968,1020
231,1,1127,423,1691,977
231,2,1392,329,1628,576
231,4,295,408,787,1070
231,8,661,127,965,1023
232,1,1128,423,1691,975
232,2,1390,329,1627,577
232,4,295,407,785,1070
232,8,662,126,965,1024
233,1,1128,426,1691,975
233,2,1389,329,1625,577
233,4,288,405,775,1070
233,8,664,126,966,1030
234,1,1128,429,1689,976
234,2,1390,329,1626,578
234,4,287,405,771,1069
234,8,669,126,970,1034
235,1,1127,433,1688,978
235,2,1390,329,1626,578
235,4,295,407,777,1069
235,8,675,127,974,1035
236,1,1130,435,1688,977
236,2,1390,329,1626,578
236,4,295,406,778,1069
236,8,680,129,979,1036
237,1,1130,439,1687,978
237,4,297,405,779,1069
237,8,688,128,987,1032
238,1,1131,443,1687,978
238,4,297,404,778,1068
238,8,694,128,993,1029
239,1,1130,446,1686,980
239,4,299,402,782,1068
239,8,705,130,1004,1026
240,1,1131,450,1686,981
240,4,284,400,763,1068
240,8,710,128,1012,1028
241,1,1131,454,1685,981
241,4,288,399,765,1067
241,8,712,128,1018,1029
242,1,1133,455,1686,980
242,4,274,397,745,1067
242,8,715,128,1026,1030
242,11,1288,330,1605,564
243,1,1134,459,1684,979
243,4,279,397,747,1067
243,8,729,127,1041,1031
243,11,1287,330,1603,564
244,1,1135,460,1685,978
244,4,277,396,741,1067
244,8,756,127,1065,1029
244,11,1288,331,1609,568
245,1,1135,465,1682,978
245,4,268,396,725,1068
245,8,772,124,1080,1023
245,11,1284,331,1608,570
246,1,1134,468,1682,978
246,3,809,115,1086,666
246,4,266,395,717,1068
246,8,785,122,1091,1016
246,11,1278,331,1602,569
