frame,label,confidence,x1,y1,x2,y2
79,person,0.8704038262367249,502,93,717,569
79,person,0.7973250150680542,1424,337,1705,591
79,person,0.5715168714523315,316,412,784,1068
79,book,0.5088022351264954,457,679,661,760
79,dining table,0.4636683464050293,821,777,1920,1078
79,backpack,0.40529242157936096,1722,676,1911,863
80,person,0.8767247796058655,1113,415,1705,983
80,person,0.8675325512886047,501,96,716,569
80,person,0.821389377117157,1428,336,1710,593
80,person,0.5654659271240234,319,412,776,1068
80,dining table,0.44680336117744446,822,777,1919,1078
80,chair,0.4432229697704315,959,661,1138,1022
80,book,0.43001893162727356,455,679,663,760
81,person,0.8763333559036255,1113,414,1707,983
81,person,0.8681982755661011,500,96,716,568
81,person,0.8242260813713074,1429,336,1710,593
81,person,0.6156094074249268,321,410,723,1068
81,chair,0.4800300598144531,959,661,1137,1023
81,book,0.4791914224624634,460,678,664,761
81,dining table,0.4683510661125183,823,777,1919,1078
82,person,0.8794065713882446,1114,414,1709,984
82,person,0.8680753707885742,500,94,716,567
82,person,0.825160026550293,1429,336,1710,593
82,person,0.7177728414535522,322,411,709,1068
82,book,0.473474383354187,469,679,664,760
82,chair,0.4633789360523224,958,660,1138,1024
82,dining table,0.45072922110557556,826,778,1919,1078
82,backpack,0.4305092990398407,1722,676,1915,864
83,person,0.8755937218666077,1116,416,1701,984
83,person,0.8686670064926147,500,98,716,568
83,person,0.8251230120658875,1429,336,1709,593
83,person,0.7435455918312073,322,410,709,1068
83,book,0.505867063999176,474,680,663,761
83,dining table,0.4948429763317108,829,779,1919,1078
83,chair,0.45718926191329956,959,659,1140,1026
83,backpack,0.4237246811389923,1723,677,1910,863
84,person,0.8694167137145996,1116,416,1702,984
84,person,0.8660562634468079,500,95,716,566
84,person,0.8098453879356384,1430,336,1709,595
84,person,0.7323562502861023,325,412,710,1068
84,dining table,0.4891010820865631,843,791,1919,1079
84,chair,0.46649301052093506,960,658,1139,1027
84,book,0.4560713469982147,472,679,665,762
84,backpack,0.4305698573589325,1723,676,1917,865
85,person,0.8647944927215576,1112,415,1713,986
85,person,0.8637269139289856,500,98,716,567
85,person,0.8006970882415771,1429,338,1704,596
85,person,0.7547673583030701,328,412,708,1070
85,dining table,0.48216909170150757,838,779,1919,1078
85,book,0.445138543844223,473,681,665,763
85,backpack,0.421863317489624,1722,676,1917,866
85,tie,0.41005879640579224,592,215,636,313
85,chair,0.4049639403820038,960,656,1139,1027
86,person,0.8666527271270752,501,95,716,564
86,person,0.8659470081329346,1112,415,1715,988
86,person,0.7951529026031494,1430,339,1704,598
86,person,0.7942095398902893,330,413,707,1069
86,book,0.4659806489944458,476,680,665,762
86,dining table,0.45772653818130493,841,779,1919,1077
86,backpack,0.4071474075317383,1722,677,1916,865
87,person,0.8679579496383667,1113,414,1715,988
87,person,0.866538941860199,500,96,715,563
87,person,0.8201299905776978,330,413,710,1069
87,person,0.7903566360473633,1429,339,1704,599
87,book,0.5340921878814697,478,681,665,763
87,tie,0.4331643879413605,596,214,636,315
87,dining table,0.4197963774204254,844,779,1919,1077
88,person,0.8694348931312561,1114,414,1716,988
88,person,0.8669334650039673,497,97,715,561
88,person,0.8118643760681152,330,414,712,1069
88,person,0.7865957617759705,1429,339,1705,599
88,book,0.5279847383499146,477,681,667,764
88,tie,0.4417564570903778,597,213,637,315
88,dining table,0.43122145533561707,866,792,1919,1080
88,book,0.4244624972343445,658,683,814,754
88,chair,0.40934279561042786,113,565,304,772
89,person,0.8703437447547913,1115,414,1716,987
89,person,0.8678804636001587,496,97,714,559
89,person,0.8212825059890747,330,413,714,1069
89,person,0.7572781443595886,1428,339,1705,597
89,book,0.4688573479652405,476,681,668,764
89,dining table,0.4617842733860016,866,792,1919,1079
89,chair,0.41947734355926514,113,563,304,772
89,book,0.4150508642196655,657,677,814,754
89,tie,0.4112215042114258,596,214,636,315
90,person,0.87769615650177,495,97,714,559
90,person,0.8749575018882751,1117,414,1717,987
90,person,0.7744631171226501,331,413,713,1069
90,person,0.769722044467926,1426,339,1704,597
90,dining table,0.4621882140636444,850,793,1920,1078
90,chair,0.4368552565574646,114,565,307,768
91,person,0.8775914311408997,494,97,713,559
91,person,0.8754121661186218,1118,415,1717,987
91,person,0.7688703536987305,332,412,713,1069
91,person,0.7352297306060791,1425,339,1704,597
91,tie,0.4292764663696289,590,215,633,310
91,chair,0.427533358335495,113,565,306,772
91,dining table,0.4220881760120392,851,792,1920,1078
92,person,0.8793766498565674,1118,414,1718,988
92,person,0.878218948841095,494,97,711,558
92,person,0.7536321878433228,332,413,711,1069
92,person,0.7525007128715515,1425,340,1704,596
92,tie,0.49106061458587646,589,216,632,310
92,chair,0.4442278742790222,113,565,308,774
92,book,0.42047983407974243,479,681,671,764
92,chair,0.40587982535362244,290,545,401,734
92,dining table,0.4029485881328583,855,793,1920,1079
93,person,0.8863607048988342,1119,413,1719,988
93,person,0.8753799200057983,493,97,711,558
93,person,0.7762426733970642,334,413,710,1069
93,person,0.754831850528717,1424,339,1703,595
93,tie,0.5112043619155884,589,216,632,311
93,chair,0.4821029007434845,112,564,308,778
93,chair,0.4272751808166504,291,547,401,735
93,book,0.41451722383499146,481,682,671,764
94,person,0.890810489654541,1120,411,1721,987
94,person,0.8681560158729553,492,97,710,557
94,person,0.7903725504875183,333,417,712,1070
94,person,0.7398242354393005,1423,339,1704,596
94,tie,0.6111130118370056,589,216,631,312
94,chair,0.45914754271507263,291,546,402,735
94,chair,0.4310019314289093,112,564,307,775
95,person,0.8889836668968201,1120,410,1721,989
95,person,0.8728862404823303,490,97,709,553
95,person,0.7744828462600708,334,417,713,1071
95,person,0.7500371932983398,1422,340,1704,596
95,tie,0.5444425344467163,591,216,630,312
95,chair,0.5059519410133362,291,546,402,735
96,person,0.8878136873245239,1120,409,1720,988
96,person,0.8614444136619568,487,97,709,551
96,person,0.7834329009056091,334,417,713,1071
96,person,0.741270124912262,1420,340,1704,598
96,chair,0.49893203377723694,291,546,403,735
96,tie,0.4493723511695862,590,215,628,310
96,chair,0.4405750632286072,111,564,309,781
97,person,0.8863112330436707,1123,407,1719,986
97,person,0.8648661971092224,485,97,707,550
97,person,0.7904164791107178,334,418,714,1070
97,person,0.7204428315162659,1420,340,1704,596
97,chair,0.47270363569259644,111,565,308,784
97,chair,0.4665612578392029,292,546,404,735
97,dining table,0.41229256987571716,863,782,1918,1077
97,tie,0.4101342260837555,590,215,626,311
97,tie,0.40596187114715576,564,215,619,313
98,person,0.8894983530044556,1122,404,1720,987
98,person,0.8707249760627747,483,97,706,552
98,person,0.7573288083076477,334,419,714,1071
98,person,0.7117766737937927,1417,340,1704,597
98,chair,0.4639299213886261,112,568,307,783
98,chair,0.44330745935440063,292,545,405,735
99,person,0.8871259689331055,1121,402,1719,988
99,person,0.8744391202926636,481,98,703,552
99,person,0.7330507040023804,334,420,715,1070
99,person,0.6924131512641907,1413,340,1703,594
99,chair,0.45946627855300903,111,568,303,780
99,chair,0.4377138912677765,292,546,405,736
99,dining table,0.41207584738731384,865,783,1918,1076
100,person,0.8898664116859436,1121,401,1719,987
100,person,0.8697454333305359,478,99,700,551
100,person,0.7490222454071045,332,424,712,1073
100,person,0.7113548517227173,1410,340,1702,593
100,chair,0.45675668120384216,967,661,1141,1035
100,backpack,0.44657814502716064,1717,679,1918,866
100,chair,0.4263307452201843,111,567,303,781
100,dining table,0.41076263785362244,866,784,1918,1077
100,tie,0.4094391465187073,565,218,612,312
100,chair,0.4071862995624542,292,546,406,736
101,person,0.891741156578064,1122,399,1720,987
101,person,0.8694167137145996,477,100,698,547
101,person,0.7624220252037048,333,425,714,1073
101,person,0.6303744316101074,1405,339,1700,593
101,backpack,0.4433845579624176,1715,678,1918,868
101,chair,0.43803781270980835,966,662,1141,1036
101,chair,0.4309295415878296,110,564,303,783
101,tie,0.4036853015422821,567,218,611,312
101,dining table,0.4033377766609192,867,784,1918,1077
102,person,0.8937991261482239,1122,396,1720,987
102,person,0.85353684425354,474,100,695,546
102,person,0.7693896889686584,334,427,713,1073
102,person,0.7540183663368225,1402,340,1700,593
102,chair,0.5007435083389282,967,661,1141,1035
102,chair,0.41738447546958923,111,554,305,784
102,dining table,0.4083046317100525,867,783,1918,1077
103,person,0.8951177000999451,1120,396,1720,988
103,person,0.8595944046974182,472,100,694,544
103,person,0.7623500823974609,339,428,710,1071
103,person,0.7250841856002808,1399,340,1700,592
103,chair,0.4690670371055603,967,661,1140,1036
103,backpack,0.4061179459095001,1715,679,1918,869
104,person,0.8987350463867188,1120,395,1721,988
104,person,0.8401594161987305,470,100,693,545
104,person,0.7795761227607727,339,428,710,1070
104,person,0.7648914456367493,1396,340,1699,593
104,tie,0.4814988672733307,565,220,609,313
104,chair,0.4365323483943939,967,661,1140,1036
104,dining table,0.4105672240257263,868,783,1918,1077
105,person,0.8964542150497437,1117,394,1720,988
105,person,0.8386737108230591,469,99,691,544
105,person,0.7485318779945374,1391,340,1699,592
105,person,0.7392945885658264,339,427,709,1070
105,tie,0.4917105734348297,562,220,609,314
105,dining table,0.4294160306453705,869,782,1918,1076
105,chair,0.4247039556503296,967,662,1139,1036
105,chair,0.4060089588165283,111,566,303,781
106,person,0.8943119049072266,1117,393,1720,989
106,person,0.8327447175979614,469,99,690,542
106,person,0.7660402059555054,337,427,709,1070
106,person,0.728395402431488,1389,341,1698,592
106,tie,0.5101522207260132,564,220,608,314
106,chair,0.4100455343723297,968,662,1139,1036
107,person,0.8907486796379089,1116,393,1720,990
107,person,0.8422052264213562,468,99,687,540
107,person,0.7862663269042969,336,423,709,1070
107,person,0.6730284094810486,1389,341,1697,591
107,tie,0.530004620552063,565,219,607,315
107,backpack,0.42635414004325867,1715,676,1918,866
107,chair,0.41243213415145874,968,662,1139,1036
107,dining table,0.40048784017562866,2,478,480,875
108,person,0.8932324051856995,1115,392,1720,989
108,person,0.8286601305007935,466,99,687,543
108,person,0.8049651384353638,336,425,708,1070
108,person,0.7354068160057068,1388,341,1697,593
108,chair,0.4454191029071808,968,662,1138,1036
108,tie,0.4370996356010437,544,216,606,318
108,tie,0.43605825304985046,564,219,606,316
109,person,0.8932430148124695,1115,391,1720,988
109,person,0.8514347672462463,464,101,682,547
109,person,0.8032963871955872,336,421,709,1070
109,person,0.7370368242263794,1384,341,1696,593
109,chair,0.4473896920681,968,662,1138,1036
109,tie,0.4290156960487366,541,217,597,317
110,person,0.8940029144287109,1116,391,1719,988
110,person,0.8366857767105103,463,100,679,544
110,person,0.7922734022140503,334,419,710,1070
110,person,0.7375715970993042,1384,341,1695,595
110,tie,0.517408013343811,542,221,602,321
110,chair,0.48345714807510376,967,660,1137,1035
110,dining table,0.4104236960411072,869,781,1918,1077
111,person,0.8962187767028809,1116,390,1720,988
111,person,0.8212005496025085,460,101,680,547
111,person,0.7857082486152649,333,418,709,1070
111,person,0.7226341366767883,1385,340,1695,597
111,tie,0.4576941728591919,544,223,599,321
111,chair,0.44615688920021057,967,660,1138,1035
111,dining table,0.4392644762992859,870,781,1918,1077
112,person,0.8994061350822449,1117,390,1720,987
112,person,0.7967638373374939,334,418,709,1069
112,person,0.7836249470710754,458,100,678,545
112,person,0.7433232665061951,1384,339,1695,606
112,person,0.5316413044929504,458,101,695,691
112,dining table,0.45947813987731934,869,780,1918,1076
112,tie,0.43071120977401733,544,223,598,321
112,chair,0.41040462255477905,103,563,305,786
112,chair,0.40418583154678345,967,659,1138,1035
113,person,0.8995583057403564,1117,390,1720,987
113,person,0.7961618304252625,334,416,708,1069
113,person,0.7911936044692993,457,100,676,539
113,person,0.7446287274360657,1383,339,1695,608
113,person,0.4843060076236725,457,100,694,693
113,dining table,0.45874980092048645,869,780,1918,1076
114,person,0.8967613577842712,1118,390,1720,988
114,person,0.7909519076347351,454,100,675,551
114,person,0.7838120460510254,1385,339,1694,607
114,person,0.7709916234016418,333,416,707,1069
114,dining table,0.4572456181049347,869,780,1918,1077
114,chair,0.44820162653923035,86,411,254,512
115,person,0.8928278684616089,1118,389,1719,988
115,person,0.7865529656410217,1382,339,1693,606
115,person,0.7802010774612427,451,101,675,555
115,person,0.7657697796821594,333,418,707,1069
115,chair,0.4731442928314209,86,411,254,512
115,dining table,0.4533195197582245,882,793,1919,1079
115,chair,0.4323578178882599,965,659,1137,1035
116,person,0.8913849592208862,1118,390,1718,986
116,person,0.7970999479293823,1382,342,1692,600
116,person,0.7848490476608276,332,419,707,1069
116,person,0.7112853527069092,450,101,676,566
116,chair,0.507994532585144,85,411,253,512
116,dining table,0.453617662191391,881,793,1918,1079
117,person,0.8915905356407166,1117,390,1718,986
117,person,0.806049108505249,332,418,705,1069
117,person,0.7891679406166077,1382,339,1692,607
117,person,0.6879664063453674,448,101,680,598
117,chair,0.45304790139198303,84,411,252,512
117,dining table,0.42056018114089966,881,793,1918,1079
117,backpack,0.405756413936615,1711,675,1865,852
118,person,0.8908624053001404,1121,390,1718,984
118,person,0.797642171382904,1384,341,1690,600
118,person,0.7933502793312073,332,418,704,1069
118,person,0.6959103345870972,445,101,694,678
118,dining table,0.4646475911140442,881,792,1918,1079
118,chair,0.42502087354660034,966,662,1140,1037
119,person,0.890781044960022,1121,390,1718,984
119,person,0.8057803511619568,1384,340,1689,600
119,person,0.7909201979637146,331,419,703,1069
119,person,0.7329886555671692,444,101,696,681
119,dining table,0.4611605405807495,883,791,1918,1079
119,chair,0.4156564176082611,966,662,1141,1038
120,person,0.8887016773223877,1120,390,1717,985
120,person,0.8189702033996582,1385,339,1689,599
120,person,0.8021260499954224,331,419,703,1068
120,person,0.7200912237167358,442,102,695,676
120,dining table,0.44701868295669556,883,791,1918,1078
121,person,0.8896413445472717,1119,389,1716,989
121,person,0.8299705982208252,1384,340,1688,599
121,person,0.7999783158302307,330,418,702,1068
121,person,0.6810370087623596,442,102,694,677
121,dining table,0.46431976556777954,882,790,1918,1078
122,person,0.8898251056671143,1119,390,1716,989
122,person,0.8266654014587402,1383,340,1687,599
122,person,0.8128016591072083,330,419,703,1068
122,person,0.7086400985717773,445,100,677,574
122,dining table,0.4815942049026489,882,791,1918,1078
122,chair,0.4035259187221527,964,663,1142,1038
123,person,0.8880698084831238,1118,391,1715,985
123,person,0.8193168044090271,1384,337,1686,598
123,person,0.791618287563324,329,419,702,1068
123,person,0.6760284900665283,442,101,693,676
123,dining table,0.44389525055885315,882,790,1918,1078
124,person,0.8871673345565796,1119,391,1715,986
124,person,0.8226591944694519,1384,337,1686,598
124,person,0.7807971239089966,328,419,704,1068
124,person,0.713506817817688,442,101,694,674
124,dining table,0.42533618211746216,882,790,1918,1078
125,person,0.8902429342269897,1118,391,1716,987
125,person,0.8148300647735596,1385,338,1685,599
125,person,0.772017240524292,327,419,703,1068
125,person,0.6748363375663757,443,100,692,669
125,dining table,0.40880098938941956,883,790,1918,1077
126,person,0.8916105031967163,1118,391,1715,988
126,person,0.814699649810791,1384,336,1684,598
126,person,0.762111246585846,326,426,699,1071
126,person,0.6720404624938965,444,100,691,671
127,person,0.8931137919425964,1119,391,1715,987
127,person,0.802505373954773,1385,338,1684,599
127,person,0.742108166217804,326,428,698,1071
127,person,0.690984845161438,447,99,674,564
128,person,0.8931562900543213,1120,391,1715,986
128,person,0.8095946311950684,1386,339,1684,598
128,person,0.7293397784233093,448,99,670,543
128,person,0.7103747725486755,326,428,700,1069
128,person,0.4074079990386963,448,102,690,681
129,person,0.8914925456047058,1120,391,1715,986
129,person,0.8156217932701111,1386,338,1683,594
129,person,0.7547295093536377,451,98,672,539
129,person,0.7483962774276733,326,427,699,1070
129,person,0.6027538180351257,450,102,690,676
130,person,0.8902899026870728,1120,391,1715,985
130,person,0.7935629487037659,1386,338,1682,591
130,person,0.7714143991470337,452,99,676,537
130,person,0.7332442998886108,326,428,699,1071
130,tie,0.6085935831069946,544,226,598,340
130,person,0.5154117345809937,453,102,692,681
130,tie,0.470802366733551,561,231,600,335
131,person,0.8928421139717102,1119,391,1715,985
131,person,0.7958786487579346,1386,339,1680,592
131,person,0.7414928078651428,456,99,679,535
131,person,0.6788660287857056,324,426,701,1070
131,tie,0.5711732506752014,551,227,604,337
131,person,0.43395182490348816,458,102,691,684
131,chair,0.4320289194583893,81,564,293,783
131,chair,0.4244098365306854,962,658,1143,1037
132,person,0.894350528717041,1119,392,1714,985
132,person,0.7961259484291077,1385,340,1680,592
132,person,0.7040472626686096,458,101,680,544
132,person,0.615627110004425,324,426,703,1070
132,chair,0.4419075548648834,81,565,293,782
133,person,0.891343355178833,1118,391,1713,986
133,person,0.7895599603652954,1384,338,1679,594
133,person,0.7392866611480713,459,101,683,560
133,person,0.5712466239929199,324,426,702,1070
133,person,0.4410143494606018,316,423,700,748
133,chair,0.4269603490829468,80,566,293,784
134,person,0.8895730376243591,1118,391,1714,985
134,person,0.7850036025047302,1384,338,1678,590
134,person,0.780818521976471,462,102,686,560
134,person,0.5937643051147461,323,425,703,1071
134,tie,0.47925812005996704,568,234,610,344
134,bottle,0.4146488904953003,860,371,887,433
134,chair,0.400213360786438,80,568,290,784
135,person,0.8898534178733826,1119,391,1713,985
135,person,0.8080412745475769,466,104,691,556
135,person,0.7779016494750977,1384,338,1677,588
135,person,0.577164351940155,321,422,705,1070
135,tie,0.5670800805091858,576,236,612,344
136,person,0.888598620891571,1119,391,1713,985
136,person,0.8322820067405701,468,105,695,565
136,person,0.7776515483856201,1384,337,1677,588
136,person,0.5801275372505188,320,422,710,1071
136,tie,0.4768080413341522,579,235,618,346
136,chair,0.41220298409461975,961,660,1141,1039
137,person,0.892358660697937,1117,392,1714,985
137,person,0.8343263268470764,470,104,703,588
137,person,0.8068203330039978,1383,337,1675,590
137,person,0.6021249890327454,321,426,705,1071
137,tie,0.571433961391449,582,241,618,344
137,chair,0.43634703755378723,77,569,291,785
137,bottle,0.4151858985424042,858,370,884,435
137,chair,0.40031805634498596,62,413,234,516
138,person,0.8939130902290344,1117,392,1714,986
138,person,0.8589118123054504,474,105,705,587
138,person,0.8032853007316589,1381,338,1674,590
138,person,0.6259095668792725,320,428,705,1071
138,tie,0.5798162817955017,584,243,623,348
138,backpack,0.46448707580566406,1693,671,1859,845
138,chair,0.4274524748325348,74,571,287,781
138,chair,0.41499775648117065,62,413,233,517
139,person,0.8956066966056824,1117,393,1713,985
139,person,0.8793254494667053,478,105,709,607
139,person,0.8121263980865479,1381,338,1674,588
139,person,0.6471023559570312,320,428,703,1071
139,tie,0.4812120497226715,590,243,629,350
139,chair,0.4582046866416931,72,573,282,782
140,person,0.898290753364563,1118,393,1713,985
140,person,0.8776362538337708,481,102,713,623
140,person,0.806365966796875,1382,337,1672,588
140,person,0.63973069190979,320,429,706,1071
140,tie,0.5478523373603821,589,239,632,348
140,chair,0.4934060871601105,70,574,282,781
140,backpack,0.4618268311023712,1691,670,1859,845
140,chair,0.41641873121261597,60,413,232,518
141,person,0.8999962210655212,1117,393,1713,984
141,person,0.8431888222694397,491,105,716,662
141,person,0.8061009645462036,1383,337,1671,589
141,person,0.6289021968841553,319,427,706,1071
141,tie,0.6047088503837585,593,238,637,348
141,chair,0.5238444805145264,70,573,283,787
141,backpack,0.47631800174713135,1690,670,1853,845
141,chair,0.44794994592666626,60,413,232,518
142,person,0.8987061977386475,1117,393,1711,985
142,person,0.854246199131012,496,103,725,670
142,person,0.8089536428451538,1382,339,1669,588
142,person,0.567889928817749,319,426,715,1069
142,tie,0.5467749238014221,601,240,641,348
142,chair,0.5013343095779419,71,574,282,784
143,person,0.8991718292236328,1117,392,1711,984
143,person,0.8792160153388977,502,102,733,677
143,person,0.7920761704444885,1382,339,1669,588
143,person,0.6301266551017761,318,425,707,1070
143,chair,0.5499587059020996,71,574,281,790
143,tie,0.5081351399421692,610,237,648,344
144,person,0.8991612792015076,1116,392,1711,984
144,person,0.8795704245567322,507,100,741,678
144,person,0.7890946269035339,1381,338,1667,589
144,tie,0.7314432263374329,615,236,654,348
144,person,0.6338866949081421,316,419,723,1072
144,chair,0.533711850643158,67,572,280,790
144,chair,0.43946799635887146,959,663,1138,1039
144,backpack,0.4008031487464905,1689,670,1847,845
145,person,0.8980589509010315,1116,392,1711,984
145,person,0.8794089555740356,512,99,746,681
145,tie,0.7955467700958252,621,234,660,344
145,person,0.7950159907341003,1380,338,1666,591
145,person,0.6608870625495911,318,425,705,1072
145,chair,0.5057461857795715,63,571,277,789
145,chair,0.444614052772522,959,663,1137,1037
146,person,0.8979312777519226,1115,391,1712,987
146,person,0.8848122954368591,516,98,751,679
146,person,0.787319540977478,1379,337,1665,590
146,person,0.6985321044921875,317,424,712,1071
146,tie,0.652484118938446,623,233,665,344
146,chair,0.4861180782318115,63,568,277,789
146,chair,0.4145253896713257,959,663,1138,1037
147,person,0.8979288935661316,1114,391,1711,987
147,person,0.8836476802825928,521,98,761,677
147,person,0.8010121583938599,1379,336,1665,589
147,person,0.7227710485458374,317,424,710,1070
147,tie,0.4553954303264618,632,231,670,341
147,chair,0.4347618520259857,60,573,279,788
147,chair,0.40570852160453796,959,663,1138,1037
148,person,0.8939220905303955,1112,392,1711,987
148,person,0.8778529167175293,527,96,770,681
148,person,0.7849813103675842,1379,336,1664,589
148,person,0.7133074402809143,315,424,718,1070
148,tie,0.47917842864990234,639,231,678,342
148,chair,0.42317482829093933,59,570,278,787
149,person,0.8903905749320984,1112,391,1710,987
149,person,0.8778492212295532,529,96,770,676
149,person,0.7928212881088257,1377,334,1664,588
149,person,0.7085768580436707,315,423,715,1070
149,tie,0.4953135848045349,641,231,682,343
149,chair,0.4483901262283325,58,554,277,789
150,person,0.8809301257133484,1113,391,1709,985
150,person,0.8605289459228516,533,95,772,678
150,person,0.7929694652557373,1376,335,1663,587
150,person,0.6994397640228271,315,423,716,1069
150,tie,0.5801272988319397,644,232,686,342
150,chair,0.41998806595802307,55,521,277,790
151,person,0.8658713102340698,1113,391,1700,983
151,person,0.8550525903701782,538,93,772,682
151,person,0.787458062171936,1376,335,1663,587
151,person,0.6946728229522705,314,423,719,1070
151,tie,0.6357684135437012,646,232,690,342
151,dining table,0.4675791263580322,920,788,1919,1080
151,chair,0.43527457118034363,56,551,275,790
152,person,0.8779800534248352,541,92,788,684
152,person,0.8665578961372375,1113,391,1691,981
152,person,0.7862459421157837,1377,334,1662,588
152,person,0.6708366274833679,315,418,753,1071
152,tie,0.581579327583313,651,227,695,340
152,dining table,0.5022273063659668,914,788,1920,1080
152,chair,0.41613179445266724,52,566,274,789
153,person,0.8844983577728271,1114,392,1696,980
153,person,0.8685938715934753,544,92,790,687
153,person,0.7882733345031738,1378,335,1662,587
153,person,0.6630286574363708,314,413,777,1073
153,dining table,0.4442501664161682,909,793,1920,1079
153,tie,0.43197476863861084,661,230,698,340
154,person,0.8830601572990417,1113,392,1693,980
154,person,0.8577611446380615,550,92,792,690
154,person,0.7834742069244385,1377,336,1662,586
154,person,0.704447329044342,314,419,737,1072
154,tie,0.539713442325592,660,228,705,342
154,dining table,0.4206777811050415,910,794,1919,1079
154,chair,0.40395963191986084,51,575,275,790
155,person,0.8816946744918823,1113,393,1687,979
155,person,0.8673384785652161,551,92,795,691
155,person,0.7803472280502319,1377,335,1661,586
155,person,0.6685710549354553,312,414,775,1073
155,tie,0.664718747138977,668,228,709,342
155,chair,0.40701285004615784,50,576,273,789
155,dining table,0.40223801136016846,910,795,1920,1080
156,person,0.8832273483276367,1113,394,1682,979
156,person,0.8653897643089294,554,93,798,692
156,person,0.7809884548187256,1382,337,1661,586
156,person,0.6489261984825134,312,413,775,1072
156,tie,0.5772280097007751,674,229,713,344
156,chair,0.41674572229385376,51,577,272,789
156,dining table,0.4065311551094055,908,792,1920,1080
157,person,0.8837741017341614,1112,396,1679,980
157,person,0.8689374327659607,557,94,803,690
157,person,0.7924786806106567,1389,339,1660,587
157,person,0.6982511281967163,311,412,765,1072
157,tie,0.6548400521278381,679,231,714,345
157,bottle,0.4176526963710785,843,373,867,432
157,chair,0.40032628178596497,51,577,272,788
158,person,0.8811413049697876,1112,399,1676,980
158,person,0.8730198740959167,559,95,806,686
158,person,0.8004270195960999,1393,338,1661,587
158,tie,0.786288321018219,677,234,719,350
158,person,0.7442150712013245,314,423,723,1067
158,dining table,0.4652544856071472,915,788,1920,1079
158,bottle,0.41945740580558777,843,375,867,433
159,person,0.881132960319519,1110,405,1669,982
159,person,0.8685296177864075,561,95,810,688
159,person,0.7968774437904358,1399,338,1661,585
159,person,0.7780101299285889,314,424,717,1069
159,tie,0.4990141689777374,675,229,726,356
159,dining table,0.42997661232948303,919,787,1920,1079
159,bottle,0.4033699333667755,844,376,866,433
159,chair,0.40303513407707214,49,576,272,790
160,person,0.8791648149490356,1111,408,1669,983
160,person,0.8733983039855957,562,96,812,685
160,person,0.7874191999435425,315,421,731,1068
160,person,0.7839410305023193,1408,339,1658,584
160,tie,0.6816248297691345,678,236,730,357
160,dining table,0.4300828278064728,884,786,1919,1076
160,chair,0.42077603936195374,50,576,272,790
160,chair,0.4131181240081787,273,558,384,744
161,person,0.8760181665420532,1110,409,1672,983
161,person,0.870522677898407,563,96,815,685
161,tie,0.8271688222885132,679,237,732,361
161,person,0.7559239268302917,1412,339,1656,583
161,person,0.745084822177887,311,413,766,1066
161,dining table,0.44107139110565186,876,787,1920,1074
161,chair,0.4188157916069031,271,558,384,745
161,chair,0.4007457196712494,51,576,272,790
162,person,0.8706432580947876,564,99,817,685
162,person,0.8687793612480164,1111,408,1679,982
162,person,0.7615154981613159,311,414,784,1064
162,person,0.7340174317359924,1415,338,1656,583
162,tie,0.7307822704315186,673,243,737,367
162,tie,0.48401740193367004,688,237,737,359
162,dining table,0.4542844295501709,931,790,1920,1079
162,bottle,0.4326069951057434,842,373,864,432
162,chair,0.4276924729347229,270,559,382,746
163,person,0.8714710474014282,567,99,821,676
163,person,0.8695157766342163,1110,410,1683,981
163,person,0.8263568878173828,317,421,781,1069
163,person,0.7412813901901245,1417,338,1655,582
163,tie,0.6717255711555481,680,246,740,371
163,dining table,0.43139389157295227,927,789,1920,1079
163,chair,0.41922643780708313,270,559,383,745
164,person,0.8705272078514099,566,102,819,677
164,person,0.8698465824127197,1112,412,1686,977
164,person,0.8336217403411865,318,422,782,1069
164,person,0.7481801509857178,1424,337,1655,582
164,tie,0.6976717114448547,689,247,740,372
164,dining table,0.5018738508224487,927,787,1920,1078
164,chair,0.4257541298866272,271,559,380,745
165,person,0.8757321834564209,569,102,823,673
165,person,0.8703036308288574,1112,414,1687,977
165,person,0.860342264175415,317,422,787,1069
165,tie,0.8043145537376404,692,247,747,376
165,person,0.7478148341178894,1426,338,1652,581
165,dining table,0.4893983006477356,930,788,1920,1079
165,chair,0.4249189496040344,271,559,378,746
166,person,0.8762773871421814,1113,416,1684,977
166,person,0.8713904023170471,569,107,835,677
166,person,0.8659578561782837,316,425,793,1069
166,person,0.7410515546798706,1425,339,1651,581
166,tie,0.7308794856071472,687,251,752,375
166,dining table,0.5014057159423828,927,789,1920,1078
166,chair,0.4284513592720032,272,559,377,746
166,chair,0.4049196243286133,51,576,270,790
167,person,0.8829461932182312,1113,420,1683,978
167,person,0.8540948629379272,316,427,798,1069
167,person,0.7964209318161011,571,108,851,675
167,person,0.7582942843437195,1424,339,1651,583
167,person,0.48951658606529236,569,105,854,1029
167,tie,0.48720115423202515,684,256,755,385
167,dining table,0.41201868653297424,927,788,1920,1078
168,person,0.8836663961410522,1113,422,1681,980
168,person,0.8438120484352112,315,429,796,1070
168,person,0.7966943383216858,1423,340,1651,583
168,person,0.7179117798805237,575,105,863,1023
168,person,0.6316380500793457,576,108,859,676
168,tie,0.5817664265632629,695,258,755,374
168,person,0.5528668761253357,330,221,830,1060
168,dining table,0.4372015595436096,926,790,1920,1078
169,person,0.8821344375610352,1112,425,1678,980
169,person,0.8413142561912537,315,430,791,1070
