frame,track_id,x1,y1,x2,y2
258,4,1271,329,1581,565
258,10,870,102,1171,1007
259,1,1150,485,1681,964
259,2,283,386,678,1057
259,4,1269,329,1582,565
259,10,875,102,1172,1006
260,1,1154,487,1681,961
260,2,281,385,677,1059
260,4,1266,328,1583,565
260,10,884,100,1162,944
261,1,1152,487,1679,959
261,2,282,385,677,1060
261,4,1264,329,1584,566
261,10,886,101,1163,938
262,1,1151,485,1677,956
262,2,281,383,675,1060
262,4,1261,328,1585,566
262,10,884,102,1164,953
263,1,1148,485,1676,957
263,2,281,382,674,1061
263,3,897,104,1160,659
263,4,1256,326,1586,567
263,10,889,101,1169,952
264,1,1134,484,1671,963
264,2,279,380,673,1062
264,3,900,104,1164,654
264,4,1255,328,1586,568
264,10,894,101,1173,952
265,1,1126,487,1669,969
265,2,276,381,670,1064
265,3,898,105,1169,657
265,4,1251,327,1584,568
266,1,1122,485,1668,970
266,2,276,381,669,1064
266,3,902,106,1176,654
266,4,1249,327,1584,569
267,1,1120,486,1669,971
267,2,277,380,669,1063
267,3,903,109,1182,653
267,4,1248,326,1583,569
267,10,902,108,1189,967
268,1,1119,486,1669,970
268,2,277,378,669,1063
268,3,904,111,1184,649
268,4,1246,326,1582,569
268,10,907,108,1193,968
269,1,1116,486,1668,971
269,2,278,379,669,1063
269,3,906,111,1190,648
269,10,911,108,1198,969
270,1,1115,486,1670,972
270,2,277,379,667,1063
270,3,907,115,1195,650
271,1,1115,486,1670,972
271,2,274,376,664,1062
271,3,906,120,1200,656
272,1,1108,487,1670,979
272,2,271,376,659,1060
272,3,912,117,1211,652
273,1,1113,486,1656,957
273,2,271,375,658,1060
273,3,911,114,1215,651
274,1,1060,485,1622,961
274,2,272,375,658,1058
274,3,929,112,1236,644
275,1,1091,485,1648,955
275,2,272,373,657,1058
275,3,926,109,1250,657
276,1,1093,484,1668,970
276,2,272,372,657,1058
276,3,924,107,1262,666
276,4,1263,326,1589,565
277,1,1095,482,1674,973
277,2,269,371,657,1062
277,3,927,106,1272,664
277,4,1264,326,1589,564
278,1,1096,482,1675,973
278,2,268,371,656,1063
278,3,944,103,1292,656
278,4,1268,326,1588,564
279,1,1097,482,1673,972
279,2,268,370,656,1063
279,3,953,101,1304,652
279,4,1269,326,1589,563
280,1,1098,483,1672,971
280,2,267,370,655,1064
280,3,960,102,1311,645
280,4,1269,326,1589,563
281,1,1097,484,1672,974
281,2,268,369,655,1063
281,3,974,104,1323,644
282,1,1096,484,1670,974
282,2,267,371,654,1065
282,3,989,101,1338,642
283,1,1095,484,1668,974
283,2,265,369,653,1065
283,3,998,97,1350,646
284,1,1093,486,1663,973
284,2,262,369,648,1065
284,3,1012,95,1362,645
285,1,1091,484,1663,973
285,2,262,370,648,1066
285,3,1023,93,1367,640
286,1,1088,480,1664,973
286,2,259,370,644,1066
286,3,1040,90,1374,624
287,1,1062,433,1683,973
287,2,259,370,643,1066
287,3,1053,87,1382,620
288,1,1060,424,1689,976
288,2,258,370,641,1066
288,3,1108,84,1445,615
289,1,1078,457,1668,975
289,2,254,370,637,1066
289,3,1088,84,1417,614
290,1,1085,471,1657,973
290,2,251,369,634,1066
290,3,1106,85,1433,612
291,1,1086,475,1652,972
291,2,249,367,632,1067
291,3,1135,83,1466,606
291,12,1113,86,1379,614
292,1,1079,465,1654,972
292,2,246,367,630,1067
292,3,1147,84,1487,611
293,1,1084,473,1646,968
293,2,245,367,628,1066
293,3,1135,85,1476,612
294,1,1083,477,1641,968
294,2,243,363,628,1064
294,3,1133,84,1475,612
295,1,1075,471,1640,969
295,2,239,362,625,1064
295,3,1137,86,1477,608
296,1,948,219,1761,967
296,2,237,364,622,1064
296,3,1146,86,1485,606
297,1,1018,357,1686,969
297,2,235,360,624,1064
297,3,1163,87,1496,591
298,1,1052,436,1640,971
298,2,232,358,619,1062
298,3,1173,87,1504,588
299,1,1060,463,1625,975
299,2,228,358,615,1063
299,3,1192,93,1510,570
300,1,1058,470,1619,977
300,2,228,356,618,1063
300,3,1201,95,1514,566
301,1,1057,474,1616,977
301,2,227,355,618,1063
301,3,1212,96,1516,555
302,1,1051,472,1615,979
302,2,221,357,611,1063
302,3,1208,95,1500,543
303,1,1050,474,1612,978
303,2,213,354,602,1061
303,3,1206,95,1498,545
304,1,1048,474,1609,978
304,2,208,354,596,1061
304,3,1213,95,1500,541
305,1,1045,474,1606,978
305,2,206,351,595,1062
305,3,1223,93,1514,548
306,1,1041,476,1603,981
306,2,202,349,591,1062
306,3,1235,91,1529,555
307,1,1038,479,1597,980
307,2,199,348,588,1062
307,3,1244,91,1546,569
308,1,1033,477,1592,979
308,2,193,348,581,1062
308,3,1224,93,1559,634
309,1,1032,476,1584,970
309,2,187,348,574,1062
309,3,1220,93,1564,662
310,1,1029,477,1577,968
310,2,181,349,569,1063
310,3,1226,92,1564,662
311,1,1024,480,1573,969
311,2,179,348,570,1064
311,3,1240,92,1560,636
312,1,1016,479,1570,974
312,2,176,349,564,1064
312,3,1244,92,1567,641
313,1,1009,476,1566,973
313,2,164,348,552,1065
313,3,1280,86,1602,630
314,1,1002,474,1559,971
314,2,154,348,542,1063
314,3,1289,86,1624,650
315,1,997,472,1555,969
315,2,150,348,538,1063
315,3,1285,84,1633,674
316,1,992,472,1550,969
316,2,141,347,529,1061
316,3,1298,83,1643,669
317,1,988,473,1544,969
317,2,132,345,521,1061
317,3,1292,85,1658,715
318,1,984,474,1535,964
318,2,124,345,512,1058
318,3,1291,86,1664,732
318,13,1098,319,1316,554
319,1,977,473,1529,965
319,2,127,345,520,1060
319,3,1292,89,1665,741
319,13,1095,319,1312,552
320,1,967,473,1524,968
320,2,112,344,507,1062
320,3,1293,93,1661,740
320,4,1061,318,1347,552
321,1,959,472,1519,970
321,2,101,342,495,1057
321,3,1296,97,1659,742
321,4,1064,317,1338,554
322,1,956,474,1512,969
322,2,92,339,487,1056
322,3,1297,100,1658,747
322,4,1058,317,1332,554
323,1,951,476,1506,969
323,2,83,339,479,1057
323,3,1299,104,1656,752
323,4,1070,319,1349,554
324,1,943,477,1498,970
324,2,69,338,467,1061
324,3,1300,108,1655,759
324,4,1067,319,1346,554
325,1,932,477,1484,968
325,2,65,338,463,1062
325,3,1303,113,1657,771
325,4,1064,319,1342,554
326,1,922,475,1471,964
326,2,52,340,448,1060
326,3,1304,118,1651,770
327,1,910,475,1456,965
327,2,46,341,444,1062
327,3,1294,124,1635,774
328,1,908,475,1455,966
328,2,35,342,433,1061
328,3,1297,129,1636,781
328,4,1037,320,1311,552
329,1,905,475,1455,969
329,2,24,341,424,1059
329,3,1294,135,1633,796
329,4,1032,321,1305,551
330,1,901,475,1450,967
330,2,16,342,415,1058
330,3,1293,144,1623,793
330,4,1028,321,1300,551
331,1,895,475,1444,968
331,2,18,342,417,1056
331,3,1296,153,1618,790
331,4,1013,317,1291,554
332,1,857,473,1396,968
332,2,9,343,409,1054
332,3,1297,160,1615,790
332,4,1008,319,1290,557
333,1,870,471,1410,966
333,2,3,343,403,1052
333,3,1299,165,1613,785
333,4,1001,319,1281,556
334,1,837,471,1364,964
334,2,0,343,399,1051
334,3,1284,170,1619,833
334,4,989,318,1264,553
335,1,828,471,1350,967
335,2,-4,344,396,1054
335,3,1263,176,1622,892
335,4,978,319,1252,555
336,1,828,470,1345,968
336,2,-8,344,392,1058
336,3,1250,181,1617,914
336,4,974,318,1247,553
337,1,851,471,1372,970
337,2,-10,343,390,1059
337,3,1272,186,1602,839
337,4,971,318,1243,551
338,1,850,473,1367,968
338,2,-11,343,387,1061
338,3,1277,187,1593,805
338,4,961,317,1238,555
339,1,846,472,1363,968
339,2,-14,344,381,1061
339,3,1269,188,1584,798
339,4,955,319,1235,559
340,1,810,473,1313,966
340,2,-16,343,376,1061
340,3,1252,192,1586,834
340,4,952,318,1227,554
341,1,797,475,1291,968
341,2,-17,343,372,1061
341,3,1228,194,1586,881
341,4,946,318,1221,554
342,1,795,475,1279,963
342,2,-19,342,366,1060
342,3,1218,194,1579,881
342,4,941,319,1212,550
343,1,817,472,1312,967
343,2,-21,342,359,1061
343,3,1244,194,1582,836
343,4,935,320,1206,551
344,1,788,471,1276,967
344,2,-23,342,352,1061
344,3,1216,197,1570,860
344,4,928,320,1200,551
345,1,776,466,1260,967
345,2,-24,344,345,1061
345,3,1193,198,1569,902
345,4,922,320,1193,550
346,1,805,465,1292,967
346,2,-23,344,341,1060
346,3,1232,199,1574,840
347,1,769,439,1279,973
347,2,-23,343,334,1054
347,3,1198,199,1562,880
348,1,765,456,1247,969
348,2,-23,343,328,1053
348,3,1183,200,1554,889
349,1,770,457,1249,970
349,2,-24,343,323,1055
349,3,1178,199,1544,873
350,1,790,459,1271,970
350,2,-23,343,318,1053
350,3,1179,198,1527,830
350,4,890,319,1160,549
350,10,1184,196,1524,1054
351,1,796,460,1279,969
351,2,-23,344,313,1052
351,3,1161,197,1525,851
351,4,889,319,1160,547
351,10,1187,198,1528,1056
351,14,1752,351,1919,993
352,1,797,460,1286,970
352,2,-24,344,307,1052
352,3,1150,198,1525,867
352,4,886,320,1157,546
352,10,1191,199,1531,1057
352,14,1752,351,1918,992
353,1,795,459,1286,968
353,2,-23,345,303,1053
353,3,1141,200,1520,871
353,4,881,320,1151,545
353,15,0,347,274,762
354,1,756,463,1237,970
354,2,-24,344,298,1054
354,3,1134,200,1517,874
354,4,868,314,1151,550
354,16,1737,349,1919,984
355,1,774,463,1262,972
355,2,-24,345,292,1055
355,3,1121,200,1530,924
355,4,862,314,1146,550
355,16,1738,346,1918,975
356,1,744,463,1228,973
356,2,-23,345,289,1053
356,3,1125,199,1523,902
356,4,856,313,1140,550
356,16,1707,338,1891,973
357,1,724,464,1198,973
357,2,-24,345,282,1054
357,3,1122,197,1513,883
357,4,846,317,1119,546
357,16,1720,337,1898,951
357,17,0,346,248,762
358,1,714,458,1186,972
358,2,-25,345,275,1053
358,3,1134,197,1509,854
358,4,842,317,1115,546
358,16,1720,338,1901,958
359,1,717,461,1179,971
359,2,-26,343,271,1058
359,3,1143,194,1505,824
359,4,841,317,1113,545
359,16,1712,339,1896,959
360,1,703,458,1162,973
360,2,-28,343,264,1058
360,3,1123,188,1519,879
360,4,836,316,1111,546
360,16,1708,338,1895,961
361,1,701,461,1153,976
361,2,-29,343,259,1064
361,3,1119,184,1524,897
361,4,835,317,1109,546
361,16,1691,336,1885,963
361,18,0,344,226,761
362,1,708,461,1157,975
362,2,-29,340,252,1061
362,3,1124,179,1534,903
362,4,828,317,1102,546
362,16,1685,335,1884,962
363,1,740,461,1197,973
363,2,-28,339,248,1060
363,3,1133,175,1552,913
363,4,824,315,1100,545
363,16,1680,335,1884,963
364,1,744,455,1212,972
364,2,-28,336,243,1061
364,3,1152,171,1525,818
364,4,818,315,1095,546
364,16,1681,336,1889,963
364,19,1141,170,1580,952
365,1,741,450,1220,974
365,2,1,333,205,864
365,3,1159,167,1515,779
365,4,803,313,1081,547
365,16,1684,339,1893,956
366,1,734,449,1218,971
366,2,9,324,188,781
366,3,1158,165,1509,768
366,4,799,313,1073,547
366,16,1682,341,1894,956
366,20,0,325,201,1061
367,1,724,446,1220,978
367,2,8,315,183,760
367,3,1155,163,1501,758
367,4,792,313,1063,546
367,16,1678,341,1894,958
367,20,-1,318,200,1060
368,1,715,442,1221,981
368,2,9,336,174,751
368,3,1151,160,1493,749
368,4,789,315,1054,544
368,16,1673,341,1894,960
369,1,708,437,1222,983
369,2,16,340,270,968
369,3,1155,163,1494,746
369,4,783,315,1046,544
369,16,1668,343,1893,960
370,1,705,435,1224,982
370,2,11,345,291,1032
370,3,1145,161,1487,746
370,4,776,315,1041,548
370,16,1664,345,1891,959
371,1,701,431,1227,983
371,2,13,341,306,1054
371,3,1135,157,1479,747
371,4,781,313,1049,549
371,16,1659,347,1888,956
372,1,698,429,1228,983
372,2,15,343,317,1078
372,3,1126,155,1469,745
372,4,775,313,1044,549
372,16,1644,348,1879,955
373,1,691,421,1236,988
373,2,-35,346,247,1066
373,3,1118,151,1465,750
373,4,758,312,1021,547
373,16,1644,348,1883,952
373,21,0,355,159,765
374,1,682,420,1238,994
374,2,-44,360,219,1065
374,3,1113,149,1461,749
374,4,756,314,1013,547
374,16,1641,349,1881,945
375,1,676,418,1237,995
375,2,-42,380,203,1064
375,3,1110,145,1459,747
375,4,757,317,1011,548
375,16,1638,350,1879,941
376,1,671,415,1235,994
376,2,-9,410,161,874
376,3,1107,143,1461,753
376,4,765,317,1023,550
376,16,1630,348,1878,943
377,1,669,411,1237,992
377,2,9,468,131,789
377,3,1109,138,1462,746
377,4,762,317,1022,550
377,16,1620,350,1868,937
378,1,660,404,1237,994
378,2,16,494,123,765
378,3,1106,134,1462,749
378,4,760,317,1018,547
378,16,1613,353,1864,939
379,1,656,398,1239,992
379,2,21,511,115,749
379,3,1104,132,1465,753
379,4,756,317,1014,547
379,16,1606,354,1860,938
380,1,649,390,1239,991
380,2,13,517,112,761
380,3,1102,129,1465,754
380,4,761,319,1023,550
380,16,1594,357,1851,940
381,1,645,383,1238,988
381,2,12,524,111,763
381,3,1106,130,1470,756
381,4,758,319,1020,550
381,16,1583,356,1843,933
382,1,642,381,1233,984
382,2,9,529,109,764
382,3,1106,127,1477,762
382,4,756,320,1018,550
382,16,1575,355,1839,930
383,1,637,378,1232,986
383,2,5,530,107,768
383,3,1104,124,1476,761
383,10,1108,123,1485,1039
383,16,1574,355,1841,930
384,1,640,380,1228,982
384,2,3,529,107,771
384,3,1102,122,1475,761
384,10,1107,122,1491,1046
384,16,1574,356,1842,925
385,1,640,382,1224,979
385,2,1,528,107,773
385,10,1104,121,1491,1049
385,16,1576,355,1845,919
386,1,633,381,1216,976
386,2,1,535,105,776
386,10,1107,120,1494,1052
386,16,1570,354,1844,924
387,1,627,372,1212,972
387,2,1,541,102,775
387,10,1106,118,1493,1052
387,16,1562,354,1838,922
388,1,615,363,1215,980
388,2,0,547,98,774
388,4,807,317,1063,549
388,10,1108,118,1495,1053
388,16,1561,353,1843,930
389,1,607,364,1207,985
389,4,809,317,1066,549
389,10,1115,115,1501,1054
389,16,1562,353,1847,935
390,1,601,359,1202,985
390,4,812,317,1068,549
390,10,1119,112,1505,1055
390,16,1559,355,1846,937
391,1,587,356,1191,990
391,10,1125,113,1511,1057
391,16,1559,355,1844,934
392,1,589,354,1188,987
392,10,1134,111,1519,1058
392,16,1559,353,1844,930
393,1,587,348,1185,987
393,10,1155,107,1539,1058
393,16,1558,355,1843,934
394,1,592,356,1180,986
394,4,797,313,1051,550
394,10,1165,107,1548,1059
394,16,1556,356,1838,931
395,1,590,353,1177,986
395,4,800,314,1045,547
395,10,1166,105,1547,1059
395,16,1552,356,1833,929
396,1,592,348,1178,983
396,4,800,314,1045,547
396,10,1184,103,1567,1060
396,16,1547,356,1825,930
397,1,592,355,1171,985
397,4,801,323,1036,549
397,10,1202,101,1588,1059
397,16,1544,356,1822,929
398,1,591,358,1166,985
398,4,797,321,1032,550
398,10,1220,101,1610,1059
398,16,1542,356,1819,929
399,1,592,361,1164,987
399,4,794,316,1030,548
399,10,1227,99,1620,1062
399,16,1504,355,1787,935
400,1,588,356,1163,989
400,4,793,317,1025,547
400,10,1240,99,1634,1062
400,16,1498,355,1781,936
401,1,585,353,1163,991
401,4,792,317,1024,547
401,10,1246,99,1643,1063
401,16,1497,355,1780,932
402,1,583,349,1162,991
402,4,791,317,1022,546
402,10,1263,97,1662,1062
402,16,1497,351,1783,928
403,1,576,338,1164,994
403,10,1280,97,1683,1059
403,16,1491,349,1778,926
404,1,573,337,1158,993
404,10,1298,98,1707,1061
404,16,1492,351,1779,926
405,1,573,343,1151,994
405,10,1292,98,1708,1060
405,16,1490,350,1780,927
405,22,1474,104,1754,1037
406,1,578,349,1147,991
406,10,1300,96,1724,1066
406,16,1493,350,1786,932
407,1,578,353,1142,990
407,4,780,317,1012,549
407,10,1308,95,1735,1064
407,16,1488,347,1784,935
407,23,1442,114,1761,1046
408,1,573,348,1141,991
408,4,778,316,1011,549
408,10,1310,94,1739,1063
408,16,1487,345,1795,962
409,1,568,349,1137,996
409,4,777,316,1010,550
409,10,1310,93,1740,1061
409,16,1488,348,1783,944
410,1,566,347,1137,999
410,10,1300,92,1727,1059
410,16,1493,350,1785,948
411,1,564,352,1133,1001
411,10,1281,92,1701,1060
411,16,1503,350,1788,934
412,1,566,358,1130,1003
412,4,771,316,1001,548
412,10,1312,94,1729,1052
412,16,1509,350,1789,930
413,1,566,359,1127,1001
413,4,770,315,998,548
413,10,1331,93,1753,1055
413,16,1509,350,1788,929
414,1,569,361,1126,1000
414,4,768,313,995,547
414,10,1334,94,1761,1061
414,16,1509,350,1788,928
415,1,566,359,1127,1002
415,4,766,313,993,547
415,10,1331,92,1763,1063
416,1,562,352,1129,1003
416,4,764,313,992,547
416,10,1328,92,1763,1062
417,1,563,353,1126,999
417,10,1317,93,1753,1064
418,1,562,347,1125,994
418,10,1318,98,1755,1064
419,1,561,350,1120,991
419,4,761,315,982,545
419,10,1305,101,1740,1065
420,1,560,349,1119,990
420,4,759,315,980,544
420,10,1309,98,1748,1064
421,1,552,340,1121,993
421,4,757,315,978,544
421,10,1328,106,1775,1066
422,1,555,352,1117,995
422,10,1332,111,1786,1067
423,1,557,358,1113,993
423,10,1348,113,1811,1065
424,1,549,359,1110,999
424,10,1342,113,1814,1065
425,1,547,355,1107,993
425,10,1363,113,1846,1064
426,1,543,354,1104,993
426,10,1357,111,1852,1064
427,1,541,354,1099,990
427,10,1348,108,1853,1064
428,1,539,356,1097,991
428,10,1331,105,1842,1062
429,1,536,359,1091,991
429,10,1333,99,1854,1062
430,1,531,360,1091,996
430,10,1329,98,1855,1062
431,1,525,362,1088,1005
431,4,736,317,960,551
431,10,1328,94,1860,1062
432,1,523,359,1084,998
432,4,733,318,958,552
432,10,1337,93,1877,1063
433,1,511,357,1075,1002
433,4,731,318,956,552
433,10,1332,90,1877,1064
434,1,507,354,1066,996
434,10,1341,89,1888,1064
435,1,492,353,1053,1001
435,10,1364,86,1911,1063
436,1,490,353,1042,996
436,10,1375,88,1918,1058
437,1,487,355,1033,994
437,10,1389,84,1929,1055
438,1,470,355,1018,1000
438,10,1407,83,1941,1051
439,1,460,356,1007,1003
439,10,1441,80,1963,1051
440,1,442,356,999,1017
440,4,718,326,927,543
440,10,1461,79,1972,1052
441,1,433,356,998,1028
441,4,716,327,924,542
441,10,1481,79,1980,1055
442,1,431,356,995,1030
442,4,715,328,921,542
442,10,1494,79,1982,1059
442,16,1386,376,1629,895
443,1,429,356,991,1028
443,10,1499,80,1977,1062
443,16,1381,377,1623,893
444,1,429,356,988,1027
444,10,1504,81,1971,1061
444,16,1377,378,1617,892
445,1,428,354,985,1025
445,10,1505,81,1965,1062
446,1,423,354,974,1022
446,4,695,314,911,540
446,10,1507,80,1959,1063
447,1,418,353,966,1021
447,4,693,315,907,541
447,10,1508,81,1955,1065
448,1,420,351,967,1020
448,4,690,311,905,539
448,10,1508,80,1950,1066
448,16,1369,349,1648,953
449,1,416,350,972,1033
449,4,686,308,903,540
449,10,1507,81,1944,1066
449,16,1378,346,1660,975
450,1,413,348,973,1039
450,4,679,307,894,538
450,10,1507,81,1940,1066
450,16,1392,345,1656,938
451,1,412,346,969,1034
451,4,676,306,891,537
451,10,1509,84,1937,1066
451,16,1394,345,1652,929
452,1,407,346,965,1036
452,4,672,304,888,536
452,10,1508,86,1933,1067
452,16,1400,346,1652,919
453,1,403,346,960,1035
453,10,1509,87,1931,1066
453,16,1402,346,1651,915
454,1,400,347,956,1037
454,10,1510,89,1929,1066
454,16,1394,348,1644,912
455,1,394,347,949,1036
455,4,666,326,860,535
455,10,1511,89,1928,1066
455,16,1388,348,1640,913
456,1,387,346,939,1032
456,4,662,327,855,534
456,10,1511,88,1927,1067
456,16,1383,348,1637,912
457,1,387,346,931,1023
457,4,658,315,865,539
457,10,1511,84,1927,1067
457,16,1381,347,1636,909
458,1,385,347,924,1015
458,4,654,315,862,539
458,10,1509,83,1925,1066
458,16,1380,348,1634,907
459,1,374,347,912,1018
459,4,651,315,859,539
459,10,1509,86,1923,1066
459,16,1380,348,1635,910
460,1,373,348,909,1017
460,10,1513,88,1924,1066
460,16,1371,348,1625,902
461,1,374,348,914,1022
461,10,1518,94,1925,1067
461,16,1360,346,1620,910
462,1,358,348,901,1030
462,10,1523,97,1927,1066
462,16,1355,347,1615,906
463,1,356,348,898,1031
463,4,632,305,848,539
463,10,1525,96,1927,1065
463,16,1347,346,1607,903
463,24,1548,375,1919,1059
464,1,353,347,897,1034
464,4,628,304,845,540
464,10,1534,97,1932,1063
464,16,1343,345,1608,904
465,1,349,347,896,1040
465,4,624,303,842,540
465,10,1551,120,1936,1065
465,16,1342,347,1607,899
466,1,347,345,899,1043
466,10,1565,148,1935,1065
466,16,1333,347,1600,900
467,1,347,346,898,1042
467,10,1583,173,1938,1065
467,16,1323,346,1591,902
468,1,346,347,887,1028
468,10,1599,180,1944,1062
468,16,1325,347,1593,902
468,25,1789,185,1919,1063
469,1,340,347,880,1027
469,4,604,307,821,542
469,10,1642,183,1970,1057
469,16,1320,344,1591,901
469,25,1792,191,1922,1067
470,1,330,345,879,1038
470,4,600,306,817,543
470,10,1684,195,1990,1055
470,16,1319,345,1590,899
471,1,327,346,880,1045
471,4,602,318,807,539
471,10,1707,200,1995,1055
471,16,1315,343,1588,900
472,1,322,343,877,1044
472,4,598,319,802,538
472,10,1718,209,1989,1056
472,16,1313,343,1587,898
473,1,321,345,873,1043
473,4,594,320,798,538
473,10,1720,212,1979,1057
473,16,1311,344,1585,898
474,1,319,347,869,1042
474,4,587,314,798,541
474,10,1719,211,1970,1061
474,16,1309,343,1583,898
475,1,315,349,868,1046
475,4,582,314,792,539
475,10,1720,218,1961,1061
475,16,1306,343,1581,897
476,1,309,349,866,1049
476,4,578,314,787,539
476,10,1721,222,1955,1062
476,16,1297,345,1573,897
477,1,302,349,862,1053
477,4,574,314,783,538
477,10,1722,226,1948,1061
477,16,1290,345,1567,898
478,1,302,352,856,1048
478,10,1724,237,1943,1063
478,16,1283,345,1560,898
479,1,302,355,851,1042
479,4,560,308,773,538
479,10,1724,246,1938,1063
479,16,1278,346,1555,898
480,1,294,356,848,1048
480,4,555,308,768,537
480,10,1723,246,1934,1064
480,16,1271,346,1549,897
481,1,287,354,846,1050
481,4,551,307,764,537
481,10,1721,253,1929,1064
481,16,1270,346,1547,896
482,1,280,354,843,1055
482,10,1719,262,1924,1065
482,16,1262,349,1539,896
483,1,274,354,835,1050
483,10,1720,274,1921,1064
483,16,1258,349,1536,896
484,1,268,354,831,1053
484,10,1719,276,1920,1063
484,16,1248,349,1527,896
485,1,262,355,826,1054
485,10,1720,287,1917,1061
485,16,1242,347,1523,897
486,1,257,352,825,1056
486,10,1721,307,1914,1061
486,16,1239,347,1521,899
487,1,250,354,817,1055
487,4,526,321,728,536
487,10,1723,316,1913,1061
487,16,1233,347,1517,901
488,1,245,354,811,1055
488,4,519,314,731,540
488,10,1724,324,1912,1061
488,16,1227,345,1512,901
489,1,237,354,803,1056
489,4,514,312,729,540
489,10,1734,505,1887,1067
489,16,1223,345,1508,902
490,1,234,349,805,1057
490,4,509,312,724,540
490,10,1734,536,1886,1067
490,16,1218,343,1504,901
491,1,230,347,801,1056
491,4,505,311,720,540
491,10,1738,564,1882,1067
491,16,1215,343,1500,901
492,1,224,346,793,1054
492,10,1741,592,1877,1068
492,16,1209,342,1496,902
493,1,222,347,790,1053
493,16,1208,343,1493,900
494,1,221,348,783,1047
494,4,492,309,714,543
494,16,1208,341,1491,896
495,1,219,352,777,1044
495,4,487,308,712,545
495,16,1207,341,1489,894
496,1,215,355,772,1047
496,4,481,307,710,547
496,16,1203,343,1484,894
497,1,198,357,745,1041
497,4,477,311,701,546
497,16,1202,343,1481,894
