frame,label,confidence,x1,y1,x2,y2
8,chair,0.4841073751449585,86,396,255,497
9,person,0.8917255997657776,1064,435,1640,965
9,person,0.8617330193519592,310,376,639,1059
9,person,0.7915651202201843,483,81,697,670
9,person,0.6145109534263611,1399,315,1645,568
9,chair,0.5438572764396667,86,396,255,497
9,dining table,0.4471234977245331,742,785,1917,1076
10,person,0.8939543962478638,1062,433,1643,971
10,person,0.851760745048523,310,378,639,1059
10,person,0.7972263097763062,484,80,693,667
10,person,0.6974073648452759,1400,317,1643,561
10,chair,0.49529340863227844,85,396,254,497
10,dining table,0.4040535092353821,737,783,1916,1075
11,person,0.8916667103767395,1062,435,1640,969
11,person,0.8254720568656921,309,378,641,1060
11,person,0.727810263633728,483,80,688,681
11,person,0.6588120460510254,1398,318,1644,563
11,chair,0.4689418375492096,84,397,254,498
11,dining table,0.40621498227119446,754,781,1917,1076
12,person,0.8915720582008362,1057,434,1642,970
12,person,0.849858283996582,309,378,641,1058
12,person,0.686484158039093,483,79,685,686
12,person,0.6251345276832581,1392,319,1645,562
12,dining table,0.4289700388908386,735,783,1916,1075
12,chair,0.4158709645271301,83,397,254,499
13,person,0.8843743205070496,1058,436,1640,969
13,person,0.8238106966018677,309,380,643,1059
13,person,0.5843290686607361,482,78,681,696
13,person,0.5388004779815674,1383,321,1645,561
13,dining table,0.44456467032432556,709,775,1914,1075
13,chair,0.43983227014541626,84,397,253,499
14,person,0.8873348236083984,1058,436,1644,970
14,person,0.8186726570129395,310,381,646,1060
14,person,0.6349417567253113,480,80,677,634
14,person,0.6242233514785767,1402,322,1645,557
14,chair,0.4762362539768219,83,397,254,500
14,dining table,0.43700623512268066,737,785,1916,1075
14,chair,0.40443071722984314,97,400,294,738
15,person,0.8894190192222595,1058,435,1641,970
15,person,0.8194167613983154,310,380,643,1060
15,person,0.6541775465011597,479,83,678,624
15,person,0.6515174508094788,1405,321,1644,559
15,chair,0.49903038144111633,83,398,253,499
15,chair,0.4276275932788849,97,400,291,738
15,dining table,0.4235275089740753,751,786,1916,1075
16,person,0.8889983296394348,1058,436,1643,970
16,person,0.7981739044189453,310,382,642,1060
16,person,0.7130792737007141,478,83,681,615
16,person,0.6643173694610596,1407,320,1647,556
16,chair,0.45618972182273865,83,399,253,500
16,dining table,0.44508832693099976,745,786,1916,1076
17,person,0.8881189823150635,1062,437,1647,971
17,person,0.7842199802398682,309,381,646,1061
17,person,0.6332837343215942,1395,318,1645,560
17,person,0.6124703288078308,478,81,678,680
17,chair,0.5099695920944214,83,399,253,500
17,dining table,0.49701550602912903,767,788,1917,1076
17,chair,0.41793927550315857,98,404,297,740
18,person,0.8939996361732483,1063,439,1643,971
18,person,0.8383753895759583,310,382,644,1061
18,person,0.8254655599594116,478,82,680,627
18,person,0.6011322140693665,1401,320,1652,567
18,chair,0.5092137455940247,83,400,253,501
18,dining table,0.4862199127674103,759,791,1916,1076
19,person,0.8857418894767761,1063,438,1641,971
19,person,0.8568589687347412,309,382,649,1062
19,person,0.8218020796775818,471,83,671,624
19,person,0.5537413358688354,1399,323,1650,568
19,chair,0.49342960119247437,82,400,253,501
19,dining table,0.49120768904685974,755,791,1916,1076
20,person,0.8909580707550049,1063,439,1642,971
20,person,0.8478546142578125,471,84,676,621
20,person,0.8379817008972168,310,381,648,1060
20,person,0.5787205696105957,1396,324,1647,562
20,chair,0.5035311579704285,82,401,253,502
20,dining table,0.4976952075958252,753,790,1916,1076
20,tie,0.40117761492729187,534,201,613,296
21,person,0.8867424726486206,1064,438,1644,976
21,person,0.8524895310401917,472,84,675,621
21,person,0.8086104989051819,310,380,648,1060
21,person,0.4718543589115143,1399,325,1645,565
21,dining table,0.469378262758255,722,777,1916,1075
21,chair,0.449545294046402,82,401,253,502
21,tie,0.43797972798347473,538,203,604,298
22,person,0.8849140405654907,1065,438,1646,976
22,person,0.8246532678604126,310,379,651,1063
22,person,0.7959430813789368,474,87,677,628
22,person,0.542290985584259,1399,324,1647,567
22,chair,0.4958317279815674,88,405,304,739
22,dining table,0.4741148054599762,747,792,1917,1074
22,chair,0.4539172053337097,82,401,253,503
22,tie,0.43618491291999817,537,203,602,297
23,person,0.8864598870277405,1066,439,1645,976
23,person,0.7960739731788635,311,377,650,1060
23,person,0.7698759436607361,475,87,675,621
23,person,0.5092723965644836,1395,324,1648,569
23,dining table,0.4987012445926666,753,793,1917,1073
23,tie,0.48188939690589905,536,204,600,298
23,chair,0.44534605741500854,82,402,253,504
23,chair,0.4215700328350067,87,406,282,746
24,person,0.888346791267395,1067,439,1643,975
24,person,0.8420647978782654,313,376,651,1060
24,person,0.8036361336708069,474,88,675,621
24,person,0.5794860124588013,1401,323,1650,570
24,dining table,0.5512531399726868,772,796,1917,1074
24,tie,0.4996011555194855,536,204,604,299
24,chair,0.40855082869529724,82,402,253,504
25,person,0.8795512914657593,1064,439,1642,981
25,person,0.8276742696762085,313,373,652,1062
25,person,0.8213878273963928,472,87,676,631
25,tie,0.6590195298194885,541,204,603,299
25,person,0.541004478931427,1402,326,1649,569
25,dining table,0.4378646910190582,755,796,1917,1074
26,person,0.8943517208099365,1069,437,1646,980
26,person,0.8054781556129456,471,88,675,633
26,person,0.7422767281532288,309,371,654,1057
26,person,0.6570553779602051,1400,327,1645,566
26,tie,0.5284375548362732,536,205,600,298
26,dining table,0.46451956033706665,730,780,1919,1073
27,person,0.8807976245880127,1069,438,1643,977
27,person,0.8197811841964722,472,88,677,627
27,person,0.7212738990783691,318,372,670,1058
27,tie,0.5326226949691772,537,205,598,298
27,person,0.5117639899253845,1399,323,1648,568
27,dining table,0.4615294933319092,749,794,1917,1073
27,tie,0.4173848032951355,541,203,589,285
27,chair,0.40942829847335815,85,405,255,505
28,person,0.8850001096725464,1069,442,1646,972
28,person,0.8185527324676514,472,88,675,620
28,person,0.7247672080993652,308,372,664,1055
28,tie,0.5220949649810791,535,205,599,298
28,person,0.5033475160598755,1403,327,1649,571
28,dining table,0.46355879306793213,759,793,1917,1074
28,chair,0.4093686044216156,85,405,256,505
29,person,0.8824723958969116,1072,439,1644,970
29,person,0.7559034824371338,311,374,656,1055
29,person,0.6861236691474915,472,89,675,635
29,tie,0.4970071613788605,537,205,599,299
29,dining table,0.4815617799758911,745,780,1917,1073
29,chair,0.48122626543045044,85,405,256,505
29,person,0.4600088894367218,1398,326,1648,571
30,person,0.880289614200592,1073,442,1648,968
30,person,0.7797625660896301,316,376,655,1058
30,person,0.717214047908783,471,91,678,643
30,person,0.523741602897644,1394,327,1649,575
30,tie,0.4889141321182251,536,204,602,298
30,dining table,0.4464280605316162,748,779,1917,1074
30,chair,0.4306533932685852,84,404,254,504
31,person,0.8819122910499573,1074,443,1649,969
31,person,0.7959561944007874,317,378,658,1058
31,person,0.732567310333252,471,86,675,608
31,tie,0.48225778341293335,538,206,600,300
31,dining table,0.4770480692386627,757,791,1917,1074
31,chair,0.47655630111694336,85,405,255,505
31,person,0.4759824573993683,1387,329,1647,578
32,person,0.8793784379959106,1069,443,1653,983
32,person,0.7542714476585388,316,379,660,1057
32,person,0.7148621082305908,472,87,673,619
32,tie,0.5453413724899292,539,207,600,301
32,dining table,0.488761842250824,765,787,1918,1072
32,chair,0.4846172332763672,86,405,256,505
32,person,0.4140426814556122,1380,327,1651,581
33,person,0.8652889132499695,1070,445,1655,984
33,person,0.7675219178199768,314,382,661,1059
33,person,0.731478214263916,475,87,673,585
33,dining table,0.5188060402870178,778,788,1918,1071
33,person,0.45309385657310486,1380,328,1651,579
33,tie,0.44425317645072937,537,206,602,302
34,person,0.8654078841209412,1072,446,1656,973
34,person,0.7773381471633911,475,87,671,590
34,person,0.6956067681312561,316,381,658,1056
34,person,0.4882109761238098,1391,330,1660,591
34,dining table,0.4618059992790222,787,793,1917,1073
34,chair,0.4039558172225952,86,406,256,506
35,person,0.8678891658782959,1072,446,1656,975
35,person,0.7837099432945251,311,381,663,1061
35,person,0.7141313552856445,477,86,674,637
35,dining table,0.47530362010002136,776,793,1917,1071
35,person,0.4383999705314636,1392,332,1666,593
36,person,0.8628942966461182,1072,444,1658,981
36,person,0.7520694136619568,313,379,679,1061
36,person,0.7258358001708984,478,86,677,579
36,dining table,0.5226954221725464,782,789,1918,1070
36,person,0.4486594796180725,1395,332,1664,594
37,person,0.8641313910484314,1076,443,1664,981
37,person,0.7756698727607727,480,91,675,565
37,person,0.7214274406433105,304,383,685,1052
37,person,0.5005180835723877,1397,332,1665,593
37,dining table,0.4989423453807831,771,793,1917,1072
38,person,0.8819077014923096,1081,445,1662,974
38,person,0.8370185494422913,306,384,681,1058
38,person,0.8059152364730835,480,90,676,565
38,person,0.6117441058158875,1396,330,1662,590
38,dining table,0.46478259563446045,780,779,1920,1072
39,person,0.878241777420044,1086,442,1664,978
39,person,0.8155457377433777,480,93,675,561
39,person,0.8058054447174072,304,385,684,1059
39,person,0.5822376608848572,1398,330,1666,589
39,dining table,0.46656930446624756,787,779,1920,1072
39,book,0.40479689836502075,427,670,633,756
40,person,0.870709240436554,1084,441,1671,980
40,person,0.850044846534729,311,384,677,1064
40,person,0.765558123588562,481,91,677,570
40,person,0.5412203669548035,1404,333,1672,589
40,book,0.5352502465248108,438,675,634,755
40,dining table,0.433453768491745,788,778,1920,1072
41,person,0.8840979933738708,1084,441,1670,980
41,person,0.8406268954277039,309,386,685,1063
41,person,0.8128965497016907,480,91,679,562
41,person,0.5722061395645142,1405,332,1657,581
41,book,0.5239363312721252,440,678,640,755
41,dining table,0.4319148063659668,779,792,1917,1072
41,bottle,0.4065447747707367,884,369,908,428
42,person,0.8851937651634216,1086,441,1672,980
42,person,0.8242262601852417,308,388,684,1058
42,person,0.7889631986618042,480,84,682,573
42,person,0.5707935690879822,1409,333,1662,588
42,dining table,0.44712042808532715,765,794,1917,1072
42,book,0.4146614670753479,441,680,639,755
42,chair,0.40610045194625854,100,407,304,763
43,person,0.8877541422843933,1087,440,1671,981
43,person,0.82034832239151,481,84,682,570
43,person,0.7987069487571716,307,389,677,1054
43,person,0.5416914820671082,309,390,671,738
43,person,0.5248188972473145,1406,332,1662,584
43,dining table,0.47065725922584534,779,793,1918,1072
43,bottle,0.4188685715198517,886,365,909,428
44,person,0.8865139484405518,1086,440,1673,981
44,person,0.8240231871604919,480,84,684,571
44,person,0.8071197867393494,308,391,689,1057
44,book,0.5304189920425415,444,682,642,755
44,person,0.5243456959724426,1409,333,1660,581
44,dining table,0.45722559094429016,781,793,1918,1072
45,person,0.8752734661102295,1086,441,1671,983
45,person,0.8424232602119446,307,390,691,1059
45,person,0.8084022998809814,481,84,685,571
45,person,0.519865095615387,1421,332,1659,577
45,book,0.47297537326812744,445,683,641,753
45,dining table,0.46489787101745605,794,793,1918,1071
46,person,0.8846461772918701,1085,440,1674,985
46,person,0.8259943127632141,308,391,691,1059
46,person,0.8256508111953735,482,85,686,568
46,person,0.6509550213813782,1418,332,1671,579
46,chair,0.4361353814601898,100,407,303,772
46,dining table,0.4343258738517761,796,793,1918,1072
47,person,0.8826607465744019,1080,440,1674,988
47,person,0.833187460899353,483,88,689,551
47,person,0.8199611306190491,309,392,693,1062
47,person,0.6447418928146362,1428,332,1673,579
47,book,0.47592681646347046,443,681,638,756
47,dining table,0.4362879991531372,802,780,1920,1073
48,person,0.8795101642608643,1077,439,1674,987
48,person,0.8560813069343567,310,392,695,1062
48,person,0.8385079503059387,483,85,695,570
48,person,0.5427060127258301,1410,332,1669,576
48,book,0.5239836573600769,444,680,641,757
48,bottle,0.49654245376586914,887,368,911,430
48,dining table,0.4188660979270935,804,794,1918,1072
49,person,0.8864805102348328,1079,440,1672,982
49,person,0.8410331010818481,483,89,694,568
49,person,0.7986729145050049,310,392,696,1063
49,person,0.6588857173919678,1412,332,1665,572
49,dining table,0.506527841091156,807,795,1918,1071
49,book,0.4655020236968994,444,680,643,756
49,bottle,0.4077158570289612,887,369,912,430
50,person,0.8848631381988525,1085,441,1674,979
50,person,0.850616991519928,482,86,695,567
50,person,0.8139236569404602,306,394,693,1059
50,person,0.6646088361740112,1412,332,1679,579
50,dining table,0.46842896938323975,812,793,1918,1070
50,book,0.41085973381996155,444,680,644,757
51,person,0.8860231041908264,1088,440,1677,978
51,person,0.8493098616600037,483,87,701,567
51,person,0.8109255433082581,315,395,689,1058
51,person,0.6934075355529785,1418,333,1686,582
51,chair,0.4830552637577057,101,410,309,764
51,bottle,0.4798063635826111,887,369,912,429
51,dining table,0.44709330797195435,817,794,1918,1071
52,person,0.8781046867370605,1091,441,1678,977
52,person,0.861739456653595,487,88,700,565
52,person,0.809904932975769,315,396,690,1058
52,person,0.684942364692688,1424,335,1689,585
52,bottle,0.5070319771766663,887,369,912,428
52,dining table,0.4322609007358551,817,794,1918,1072
53,person,0.8732120990753174,1090,438,1676,981
53,person,0.839389979839325,486,87,698,567
53,person,0.8286641836166382,313,397,692,1058
53,person,0.5921421051025391,1427,335,1686,580
53,dining table,0.4579954445362091,810,793,1918,1071
53,bottle,0.4463459551334381,887,368,913,428
54,person,0.8713986277580261,1089,438,1674,983
54,person,0.8342150449752808,487,92,699,564
54,person,0.8244076371192932,313,401,690,1059
54,person,0.5802112221717834,1441,337,1682,577
54,dining table,0.4658336639404297,797,793,1918,1071
54,chair,0.40348052978515625,101,407,309,780
55,person,0.8684279322624207,1089,438,1673,983
55,person,0.8334669470787048,487,89,704,568
55,person,0.824017345905304,313,400,694,1058
55,person,0.5979138016700745,1440,337,1680,576
55,dining table,0.46152782440185547,801,793,1918,1071
55,chair,0.438606858253479,101,407,310,779
55,bottle,0.42228972911834717,887,369,914,426
56,person,0.8698937296867371,1094,440,1670,975
56,person,0.8325545191764832,317,400,689,1058
56,person,0.8207629919052124,487,89,704,574
56,person,0.603596568107605,1448,339,1679,576
56,dining table,0.5015183687210083,799,793,1918,1071
56,bottle,0.44845494627952576,885,367,913,425
56,chair,0.4269140362739563,100,408,314,764
57,person,0.8652794361114502,1090,440,1671,979
57,person,0.8229837417602539,320,400,690,1058
57,person,0.8158200979232788,491,88,706,571
57,person,0.687626302242279,1448,339,1682,584
57,dining table,0.5546818971633911,808,793,1918,1070
57,chair,0.5005854964256287,102,409,311,768
57,bottle,0.4500199556350708,886,367,914,426
58,person,0.8647239208221436,1092,440,1673,979
58,person,0.8552864789962769,494,90,707,566
58,person,0.8465020060539246,310,404,703,1062
58,person,0.6445401906967163,1448,337,1683,585
58,dining table,0.5594385266304016,804,794,1918,1070
59,person,0.8638696670532227,1093,440,1678,979
59,person,0.811235785484314,495,90,708,566
59,person,0.8103184103965759,311,405,702,1056
59,person,0.6691545844078064,1447,336,1683,584
59,dining table,0.5327983498573303,801,794,1918,1070
59,tie,0.4196050465106964,589,208,631,305
60,person,0.8587170839309692,1093,438,1676,986
60,person,0.806722104549408,310,405,705,1056
60,person,0.7811840176582336,496,89,707,568
60,person,0.581136167049408,1447,335,1685,587
60,dining table,0.5278539657592773,815,794,1918,1071
60,tie,0.4250451624393463,591,208,633,306
60,bottle,0.4092434346675873,889,368,914,428
61,person,0.8640269637107849,1094,437,1681,985
61,person,0.8143936395645142,311,406,704,1055
61,person,0.7633219957351685,496,90,707,567
61,person,0.5647927522659302,1445,336,1687,587
61,dining table,0.52154541015625,810,794,1918,1071
62,person,0.8691532015800476,1097,438,1682,983
62,person,0.8223798274993896,312,406,704,1056
62,person,0.7636197209358215,496,92,705,567
62,person,0.7186103463172913,1436,335,1696,589
62,dining table,0.5395604372024536,822,794,1918,1071
63,person,0.8765594363212585,1100,437,1686,985
63,person,0.8197163343429565,315,405,706,1056
63,person,0.8102649450302124,505,89,705,566
63,person,0.6922035217285156,1434,333,1696,591
63,dining table,0.4465360641479492,814,780,1920,1071
63,book,0.406648188829422,458,674,659,755
64,person,0.8728858232498169,1102,437,1685,982
64,person,0.8258381485939026,313,405,706,1056
64,person,0.7687278389930725,508,89,707,565
64,person,0.6957341432571411,1434,332,1697,589
64,dining table,0.4581180214881897,812,780,1920,1072
64,book,0.4519359767436981,456,674,658,755
64,backpack,0.4008196294307709,1720,676,1918,863
65,person,0.8803814649581909,1103,436,1685,978
65,person,0.8162923455238342,311,405,710,1063
65,person,0.7567417025566101,1444,334,1696,585
65,person,0.7391578555107117,507,90,707,565
65,dining table,0.4786183536052704,816,779,1920,1072
65,book,0.41232362389564514,460,676,657,755
65,backpack,0.4036201238632202,1720,676,1918,863
66,person,0.8699275851249695,1103,435,1682,979
66,person,0.8332762122154236,507,90,708,565
66,person,0.7751448750495911,310,406,709,1063
66,person,0.7445676922798157,1436,335,1699,591
66,dining table,0.4582253098487854,828,793,1919,1072
66,backpack,0.4216933846473694,1720,676,1918,862
66,book,0.4128250479698181,461,677,656,755
67,person,0.8749053478240967,1107,436,1688,978
67,person,0.8227995038032532,508,89,708,566
67,person,0.7822378277778625,311,406,709,1063
67,person,0.7157246470451355,1442,336,1697,589
67,dining table,0.45680126547813416,815,778,1920,1071
67,backpack,0.4299758970737457,1721,676,1918,863
67,book,0.4197159707546234,462,677,657,755
67,chair,0.4094514846801758,105,409,305,763
68,person,0.8681231737136841,1108,433,1678,984
68,person,0.8468499779701233,509,89,707,566
68,person,0.831932544708252,317,407,708,1063
68,person,0.6472127437591553,1435,335,1694,588
68,backpack,0.44121676683425903,1721,677,1918,864
68,dining table,0.40195199847221375,814,779,1920,1072
69,person,0.8613802790641785,1105,427,1677,984
69,person,0.8588821887969971,509,90,708,566
69,person,0.83250492811203,316,408,709,1062
69,person,0.6298722624778748,1436,334,1696,590
69,dining table,0.46429118514060974,823,795,1918,1072
69,backpack,0.42500630021095276,1720,677,1918,864
69,book,0.4113980233669281,462,675,662,756
70,person,0.8733617067337036,1106,425,1683,985
70,person,0.8533493876457214,509,90,708,566
70,person,0.8340126276016235,314,408,709,1062
70,person,0.7202298045158386,1428,334,1695,588
70,dining table,0.4845038056373596,828,796,1918,1072
70,backpack,0.40631189942359924,1720,676,1918,863
71,person,0.8689755797386169,1106,422,1676,985
71,person,0.8631211519241333,511,90,711,567
71,person,0.8068361878395081,313,407,709,1063
71,person,0.755713164806366,1424,334,1697,586
71,dining table,0.5296935439109802,819,797,1918,1070
71,book,0.40282490849494934,463,676,660,756
72,person,0.8692469000816345,1105,420,1686,987
72,person,0.8424323797225952,510,91,710,568
72,person,0.8342241048812866,317,407,708,1063
72,person,0.6686296463012695,1425,338,1706,585
72,dining table,0.46260249614715576,820,796,1918,1071
72,chair,0.43588459491729736,103,409,308,759
73,person,0.8803057670593262,1105,418,1686,987
73,person,0.8172013163566589,512,90,711,567
73,person,0.8059338331222534,314,406,709,1063
73,person,0.6813398003578186,1425,338,1709,588
73,dining table,0.46201029419898987,824,795,1918,1072
73,chair,0.42030468583106995,104,410,308,763
74,person,0.8722862601280212,1106,416,1690,990
74,person,0.832209587097168,511,90,711,570
74,person,0.7899676561355591,316,406,707,1063
74,person,0.6395488977432251,1424,338,1709,589
74,dining table,0.5116190314292908,817,798,1917,1073
74,chair,0.439990371465683,104,410,307,764
75,person,0.866216778755188,1107,418,1688,981
75,person,0.8506786823272705,512,91,710,567
75,person,0.816730260848999,322,408,711,1063
75,person,0.5825525522232056,1426,340,1707,588
75,dining table,0.5280417203903198,828,797,1918,1074
76,person,0.8694134950637817,1106,416,1689,989
76,person,0.8490563631057739,512,91,711,567
76,person,0.8100955486297607,321,408,709,1063
76,person,0.596034049987793,1426,337,1706,589
76,dining table,0.5657784938812256,826,798,1918,1074
76,book,0.4617179334163666,468,677,658,757
77,person,0.8802893161773682,1108,416,1687,989
77,person,0.8395140171051025,512,92,711,566
77,person,0.8180665969848633,321,411,709,1058
77,person,0.6407673358917236,1423,337,1704,589
77,dining table,0.5817608833312988,828,797,1918,1074
77,book,0.424662321805954,469,678,658,758
78,person,0.8769223690032959,1106,416,1684,984
78,person,0.85145103931427,512,94,707,567
78,person,0.8118690252304077,321,410,718,1057
78,person,0.614686906337738,1426,337,1703,589
78,book,0.517341136932373,464,679,656,758
78,dining table,0.5040320754051208,828,798,1917,1072
79,person,0.8779604434967041,1113,416,1685,989
79,person,0.8689818978309631,512,93,707,566
79,person,0.7903269529342651,325,414,736,1055
79,person,0.6435761451721191,1425,337,1701,589
79,dining table,0.5061665773391724,843,798,1918,1073
79,book,0.4848572313785553,466,680,661,759
80,person,0.8768381476402283,1114,415,1689,989
80,person,0.8653967380523682,511,93,708,567
80,person,0.7793285250663757,334,413,731,1058
80,person,0.7363660335540771,1425,340,1711,589
80,dining table,0.4792066216468811,836,797,1918,1073
80,book,0.4299427568912506,464,679,664,760
81,person,0.8753126859664917,1114,416,1687,988
81,person,0.8691940307617188,512,94,708,566
81,person,0.831353485584259,322,410,722,1057
81,person,0.6957666277885437,1427,338,1706,591
81,dining table,0.5096646547317505,834,798,1918,1073
81,book,0.42113861441612244,462,679,666,760
82,person,0.8818213939666748,1111,415,1694,983
82,person,0.8595910668373108,512,94,709,565
82,person,0.8229765892028809,316,413,712,1058
82,person,0.6908867359161377,1428,338,1706,590
82,book,0.5502030253410339,471,680,662,760
82,dining table,0.5134220123291016,834,799,1918,1072
83,person,0.8820732235908508,1114,416,1693,987
83,person,0.8526762127876282,512,95,708,565
83,person,0.8455675840377808,315,411,715,1058
83,person,0.7367826700210571,1428,338,1706,590
83,dining table,0.5661845207214355,837,798,1918,1073
83,book,0.4862424433231354,474,681,664,761
83,chair,0.41166403889656067,101,409,411,770
83,chair,0.40004998445510864,103,411,320,771
84,person,0.8813791275024414,1111,413,1693,985
84,person,0.85051429271698,324,415,713,1060
84,person,0.8425775766372681,511,95,707,565
84,person,0.7367749214172363,1426,338,1704,592
84,dining table,0.6055262684822083,862,798,1918,1073
84,book,0.421424925327301,472,681,665,762
84,chair,0.4051613509654999,102,410,321,768
85,person,0.8710078597068787,1114,416,1700,985
85,person,0.8677327036857605,324,414,712,1063
85,person,0.8298066854476929,511,96,704,565
85,person,0.7306074500083923,1423,337,1705,592
85,dining table,0.5613436102867126,869,799,1917,1073
85,book,0.42525336146354675,475,682,664,763
85,chair,0.4055372476577759,101,409,396,769
86,person,0.8899946212768555,1114,415,1702,986
86,person,0.8616507053375244,329,415,712,1063
86,person,0.8463073968887329,511,93,706,564
86,person,0.8143354654312134,1423,337,1705,593
86,dining table,0.5692146420478821,868,800,1918,1072
86,chair,0.5405506491661072,102,411,321,771
86,book,0.4977678060531616,478,681,665,762
87,person,0.8908780813217163,1116,416,1704,984
87,person,0.8490871787071228,328,415,713,1064
87,person,0.8279385566711426,512,94,705,564
87,person,0.7999864816665649,1422,338,1703,594
87,dining table,0.6081563234329224,860,802,1919,1070
87,book,0.5203953385353088,478,682,665,762
87,chair,0.4561440050601959,100,410,315,770
87,tie,0.4323020577430725,590,213,635,311
88,person,0.8988271355628967,1116,415,1702,985
88,person,0.8349014520645142,326,415,721,1063
88,person,0.8229086399078369,1425,339,1702,593
88,person,0.8046606183052063,509,95,702,569
88,dining table,0.5471841096878052,856,804,1919,1070
88,chair,0.5247858762741089,101,412,321,773
88,book,0.4942234456539154,477,683,665,764
89,person,0.9000079035758972,1116,415,1704,984
89,person,0.8131356835365295,328,417,716,1065
89,person,0.787731945514679,507,97,705,558
89,person,0.7865016460418701,1425,338,1702,593
89,dining table,0.5778643488883972,853,804,1919,1071
89,chair,0.5486868023872375,102,412,322,771
89,book,0.4287637770175934,476,683,666,764
89,tie,0.40108823776245117,588,214,635,312
90,person,0.8861595392227173,1117,416,1714,985
90,person,0.8252608180046082,327,417,710,1065
90,person,0.7864187955856323,506,98,706,561
90,person,0.7741653919219971,1424,339,1703,594
90,dining table,0.4843088984489441,859,802,1918,1073
90,chair,0.43965744972229004,114,567,312,775
90,book,0.41468891501426697,478,680,671,764
91,person,0.892338752746582,1118,416,1712,986
91,person,0.8390805721282959,328,416,710,1065
91,person,0.8241868019104004,504,98,708,557
91,person,0.7705247402191162,1421,339,1703,595
91,dining table,0.4851205348968506,863,802,1918,1073
91,chair,0.46832555532455444,112,566,312,778
91,book,0.45573002099990845,476,681,671,764
92,person,0.8856984972953796,1118,416,1712,986
92,person,0.8378995060920715,330,415,712,1064
92,person,0.8332909941673279,503,98,707,551
92,person,0.6869144439697266,1422,339,1700,594
92,chair,0.4489288926124573,112,566,310,780
92,book,0.43248215317726135,479,683,669,764
92,tie,0.429426908493042,586,217,630,306
92,dining table,0.42185088992118835,858,801,1918,1074
93,person,0.8820410966873169,1119,415,1706,986
93,person,0.8402059674263,333,417,714,1065
93,person,0.8099228739738464,502,98,708,552
93,person,0.6129958629608154,1424,339,1697,589
93,chair,0.48850592970848083,111,566,309,781
93,chair,0.4318126142024994,99,412,326,779
93,book,0.4170267879962921,480,685,669,765
94,person,0.8830990195274353,1120,413,1710,985
94,person,0.8478785157203674,332,418,712,1064
94,person,0.8252742290496826,498,98,704,580
94,person,0.5308741331100464,1425,339,1697,589
94,chair,0.5258212089538574,111,565,310,780
94,tie,0.4827258884906769,586,216,628,310
94,chair,0.433788001537323,99,412,323,778
95,person,0.8852137923240662,1120,412,1712,986
95,person,0.8631661534309387,334,417,712,1065
95,person,0.8558549284934998,497,98,703,547
95,person,0.5153982639312744,1423,339,1697,591
95,chair,0.492389053106308,99,413,323,779
95,tie,0.4828327000141144,588,216,627,309
95,chair,0.4762636423110962,111,566,310,781
95,backpack,0.4055105149745941,1725,676,1918,870
96,person,0.8852670192718506,1119,411,1712,986
96,person,0.8808539509773254,334,418,713,1066
96,person,0.8634598255157471,496,98,703,548
96,person,0.6984847784042358,1420,339,1698,598
