video_name,camera_id,frame,timestamp_rel,timestamp_abs,x1,y1,x2,y2,conf
exam scene1.mp4,0,8,0.23333333333333334,2025-12-26 22:06:35.306853,506,203,574,318,0.8299456834793091
exam scene1.mp4,0,8,0.23333333333333334,2025-12-26 22:06:35.306853,96,38,141,89,0.7501009702682495
exam scene1.mp4,0,8,0.23333333333333334,2025-12-26 22:06:35.306853,251,104,317,176,0.6270418763160706
exam scene1.mp4,0,8,0.23333333333333334,2025-12-26 22:06:35.306853,245,158,319,243,0.5640124678611755
exam scene1.mp4,0,8,0.23333333333333334,2025-12-26 22:06:35.306853,347,114,420,229,0.525536298751831
exam scene1.mp4,0,8,0.23333333333333334,2025-12-26 22:06:35.306853,284,65,326,134,0.5249271392822266
exam scene1.mp4,0,9,0.26666666666666666,2025-12-26 22:06:35.836035,442,136,523,289,0.8558964133262634
exam scene1.mp4,0,9,0.26666666666666666,2025-12-26 22:06:35.836035,506,203,574,318,0.824298083782196
exam scene1.mp4,0,9,0.26666666666666666,2025-12-26 22:06:35.836035,96,38,141,88,0.7545323371887207
exam scene1.mp4,0,9,0.26666666666666666,2025-12-26 22:06:35.836035,251,104,317,175,0.6395206451416016
exam scene1.mp4,0,9,0.26666666666666666,2025-12-26 22:06:35.848700,251,235,339,332,0.6098569631576538
exam scene1.mp4,0,9,0.26666666666666666,2025-12-26 22:06:35.848700,245,158,319,247,0.5582786202430725
exam scene1.mp4,0,9,0.26666666666666666,2025-12-26 22:06:35.848700,283,60,325,132,0.5204886794090271
exam scene1.mp4,0,9,0.26666666666666666,2025-12-26 22:06:35.850517,347,114,420,229,0.5191516876220703
exam scene1.mp4,0,10,0.3,2025-12-26 22:06:36.341318,442,137,522,290,0.8629467487335205
exam scene1.mp4,0,10,0.3,2025-12-26 22:06:36.341318,505,203,574,318,0.8242310881614685
exam scene1.mp4,0,10,0.3,2025-12-26 22:06:36.341318,95,38,141,88,0.7572080492973328
exam scene1.mp4,0,10,0.3,2025-12-26 22:06:36.341318,251,236,339,332,0.7247306108474731
exam scene1.mp4,0,10,0.3,2025-12-26 22:06:36.341318,251,104,317,175,0.6413428783416748
exam scene1.mp4,0,10,0.3,2025-12-26 22:06:36.344167,245,158,319,242,0.618130087852478
exam scene1.mp4,0,10,0.3,2025-12-26 22:06:36.344167,283,61,325,132,0.5561072826385498
exam scene1.mp4,0,10,0.3,2025-12-26 22:06:36.344167,347,114,420,229,0.537686824798584
exam scene1.mp4,0,11,0.3333333333333333,2025-12-26 22:06:36.800299,442,137,521,290,0.8608319759368896
exam scene1.mp4,0,11,0.3333333333333333,2025-12-26 22:06:36.800299,505,203,574,318,0.8262415528297424
exam scene1.mp4,0,11,0.3333333333333333,2025-12-26 22:06:36.802306,95,38,141,88,0.7626512050628662
exam scene1.mp4,0,11,0.3333333333333333,2025-12-26 22:06:36.802306,245,158,319,240,0.6646783351898193
exam scene1.mp4,0,11,0.3333333333333333,2025-12-26 22:06:36.803070,251,104,316,175,0.6395159959793091
exam scene1.mp4,0,11,0.3333333333333333,2025-12-26 22:06:36.804266,251,235,339,331,0.5790305137634277
exam scene1.mp4,0,11,0.3333333333333333,2025-12-26 22:06:36.804266,284,67,326,134,0.5352633595466614
exam scene1.mp4,0,11,0.3333333333333333,2025-12-26 22:06:36.805377,348,114,420,229,0.5126467943191528
exam scene1.mp4,0,12,0.36666666666666664,2025-12-26 22:06:37.260930,442,137,521,290,0.8605084419250488
exam scene1.mp4,0,12,0.36666666666666664,2025-12-26 22:06:37.262082,505,203,574,318,0.8280631899833679
exam scene1.mp4,0,12,0.36666666666666664,2025-12-26 22:06:37.262082,95,38,141,88,0.7577455043792725
exam scene1.mp4,0,12,0.36666666666666664,2025-12-26 22:06:37.263088,245,158,319,240,0.6644836664199829
exam scene1.mp4,0,12,0.36666666666666664,2025-12-26 22:06:37.263088,251,104,316,175,0.6401020884513855
exam scene1.mp4,0,12,0.36666666666666664,2025-12-26 22:06:37.263710,251,235,339,331,0.5781377553939819
exam scene1.mp4,0,12,0.36666666666666664,2025-12-26 22:06:37.263710,284,67,326,134,0.537297248840332
exam scene1.mp4,0,12,0.36666666666666664,2025-12-26 22:06:37.264326,348,114,420,229,0.5140895843505859
exam scene1.mp4,0,13,0.4,2025-12-26 22:06:37.852827,442,134,520,290,0.8704231381416321
exam scene1.mp4,0,13,0.4,2025-12-26 22:06:37.855772,505,203,574,318,0.8279625177383423
exam scene1.mp4,0,13,0.4,2025-12-26 22:06:37.855772,95,38,141,88,0.7678242921829224
exam scene1.mp4,0,13,0.4,2025-12-26 22:06:37.855772,251,235,339,333,0.7133494019508362
exam scene1.mp4,0,13,0.4,2025-12-26 22:06:37.858332,246,158,319,241,0.699857234954834
exam scene1.mp4,0,13,0.4,2025-12-26 22:06:37.858873,251,104,317,175,0.6340330839157104
exam scene1.mp4,0,13,0.4,2025-12-26 22:06:37.859548,348,114,421,231,0.5800084471702576
exam scene1.mp4,0,13,0.4,2025-12-26 22:06:37.859548,284,69,326,134,0.5418531894683838
exam scene1.mp4,0,14,0.43333333333333335,2025-12-26 22:06:38.713663,442,132,520,290,0.8685867786407471
exam scene1.mp4,0,14,0.43333333333333335,2025-12-26 22:06:38.714663,505,203,574,318,0.8259344100952148
exam scene1.mp4,0,14,0.43333333333333335,2025-12-26 22:06:38.715196,252,236,339,333,0.7731186747550964
exam scene1.mp4,0,14,0.43333333333333335,2025-12-26 22:06:38.716473,95,38,141,88,0.7661008834838867
exam scene1.mp4,0,14,0.43333333333333335,2025-12-26 22:06:38.717219,245,158,319,241,0.7109937071800232
exam scene1.mp4,0,14,0.43333333333333335,2025-12-26 22:06:38.717219,251,104,316,175,0.639782190322876
exam scene1.mp4,0,14,0.43333333333333335,2025-12-26 22:06:38.719728,348,114,421,231,0.59042888879776
exam scene1.mp4,0,14,0.43333333333333335,2025-12-26 22:06:38.720377,284,68,326,135,0.5380089282989502
exam scene1.mp4,0,15,0.4666666666666667,2025-12-26 22:06:39.556620,442,132,518,290,0.8681963086128235
exam scene1.mp4,0,15,0.4666666666666667,2025-12-26 22:06:39.558770,505,203,574,318,0.8275973796844482
exam scene1.mp4,0,15,0.4666666666666667,2025-12-26 22:06:39.558770,95,38,141,88,0.7695354223251343
exam scene1.mp4,0,15,0.4666666666666667,2025-12-26 22:06:39.558770,252,236,339,333,0.7343276739120483
exam scene1.mp4,0,15,0.4666666666666667,2025-12-26 22:06:39.558770,245,158,319,241,0.703183650970459
exam scene1.mp4,0,15,0.4666666666666667,2025-12-26 22:06:39.558770,251,104,316,175,0.6472653746604919
exam scene1.mp4,0,15,0.4666666666666667,2025-12-26 22:06:39.558770,348,114,421,231,0.5892569422721863
exam scene1.mp4,0,15,0.4666666666666667,2025-12-26 22:06:39.558770,293,32,334,76,0.5257781744003296
exam scene1.mp4,0,15,0.4666666666666667,2025-12-26 22:06:39.558770,284,67,326,134,0.51556795835495
exam scene1.mp4,0,16,0.5,2025-12-26 22:06:40.690212,442,133,517,290,0.8691198229789734
exam scene1.mp4,0,16,0.5,2025-12-26 22:06:40.690212,505,203,574,318,0.8264641761779785
exam scene1.mp4,0,16,0.5,2025-12-26 22:06:40.690212,95,38,141,88,0.771009624004364
exam scene1.mp4,0,16,0.5,2025-12-26 22:06:40.690212,252,237,339,332,0.7499582767486572
exam scene1.mp4,0,16,0.5,2025-12-26 22:06:40.690212,245,158,317,241,0.7188697457313538
exam scene1.mp4,0,16,0.5,2025-12-26 22:06:40.690212,251,104,316,174,0.6494510173797607
exam scene1.mp4,0,16,0.5,2025-12-26 22:06:40.690212,293,32,334,76,0.5534457564353943
exam scene1.mp4,0,16,0.5,2025-12-26 22:06:40.690212,347,114,420,229,0.51236492395401
exam scene1.mp4,0,17,0.5333333333333333,2025-12-26 22:06:41.712981,441,131,517,290,0.8560705780982971
exam scene1.mp4,0,17,0.5333333333333333,2025-12-26 22:06:41.712981,505,203,573,318,0.8246878981590271
exam scene1.mp4,0,17,0.5333333333333333,2025-12-26 22:06:41.712981,95,38,141,88,0.7671341896057129
exam scene1.mp4,0,17,0.5333333333333333,2025-12-26 22:06:41.714994,245,158,317,241,0.7228976488113403
exam scene1.mp4,0,17,0.5333333333333333,2025-12-26 22:06:41.716226,252,237,339,330,0.7203497886657715
exam scene1.mp4,0,17,0.5333333333333333,2025-12-26 22:06:41.718240,251,104,316,175,0.6479446887969971
exam scene1.mp4,0,17,0.5333333333333333,2025-12-26 22:06:41.720251,348,115,421,231,0.5724469423294067
exam scene1.mp4,0,17,0.5333333333333333,2025-12-26 22:06:41.720251,293,32,334,76,0.5210028886795044
exam scene1.mp4,0,18,0.5666666666666667,2025-12-26 22:06:42.603946,442,131,517,291,0.8582525849342346
exam scene1.mp4,0,18,0.5666666666666667,2025-12-26 22:06:42.603946,505,203,574,318,0.8074107766151428
exam scene1.mp4,0,18,0.5666666666666667,2025-12-26 22:06:42.603946,96,38,141,89,0.7564690709114075
exam scene1.mp4,0,18,0.5666666666666667,2025-12-26 22:06:42.603946,245,158,317,241,0.7440346479415894
exam scene1.mp4,0,18,0.5666666666666667,2025-12-26 22:06:42.603946,252,237,339,330,0.7324552536010742
exam scene1.mp4,0,18,0.5666666666666667,2025-12-26 22:06:42.603946,251,104,316,175,0.6493065357208252
exam scene1.mp4,0,18,0.5666666666666667,2025-12-26 22:06:42.603946,348,115,421,231,0.5780945420265198
exam scene1.mp4,0,18,0.5666666666666667,2025-12-26 22:06:42.617886,293,32,334,76,0.5182921886444092
exam scene1.mp4,0,18,0.5666666666666667,2025-12-26 22:06:42.617886,284,70,326,134,0.5005999803543091
exam scene1.mp4,0,19,0.6,2025-12-26 22:06:43.538671,441,131,517,291,0.8563441634178162
exam scene1.mp4,0,19,0.6,2025-12-26 22:06:43.538671,504,203,574,319,0.8065283894538879
exam scene1.mp4,0,19,0.6,2025-12-26 22:06:43.538671,96,38,141,89,0.7590053677558899
exam scene1.mp4,0,19,0.6,2025-12-26 22:06:43.538671,245,158,316,241,0.7409061193466187
exam scene1.mp4,0,19,0.6,2025-12-26 22:06:43.544283,251,238,339,331,0.66569584608078
exam scene1.mp4,0,19,0.6,2025-12-26 22:06:43.544283,251,104,316,175,0.643849790096283
exam scene1.mp4,0,19,0.6,2025-12-26 22:06:43.544283,348,115,421,231,0.5825090408325195
exam scene1.mp4,0,19,0.6,2025-12-26 22:06:43.544283,293,32,334,76,0.5123063921928406
exam scene1.mp4,0,20,0.6333333333333333,2025-12-26 22:06:44.341370,441,129,517,291,0.8504471182823181
exam scene1.mp4,0,20,0.6333333333333333,2025-12-26 22:06:44.341370,505,203,574,318,0.8049152493476868
exam scene1.mp4,0,20,0.6333333333333333,2025-12-26 22:06:44.341370,245,158,316,242,0.7674421668052673
exam scene1.mp4,0,20,0.6333333333333333,2025-12-26 22:06:44.341370,96,38,141,89,0.7560737729072571
exam scene1.mp4,0,20,0.6333333333333333,2025-12-26 22:06:44.341370,252,238,339,328,0.7137432098388672
exam scene1.mp4,0,20,0.6333333333333333,2025-12-26 22:06:44.341370,251,104,317,175,0.6473007202148438
exam scene1.mp4,0,20,0.6333333333333333,2025-12-26 22:06:44.346760,348,115,421,231,0.5862342119216919
exam scene1.mp4,0,20,0.6333333333333333,2025-12-26 22:06:44.346760,294,32,335,76,0.5123419761657715
exam scene1.mp4,0,21,0.6666666666666666,2025-12-26 22:06:45.193768,441,131,518,291,0.8481667041778564
exam scene1.mp4,0,21,0.6666666666666666,2025-12-26 22:06:45.193768,505,203,574,319,0.8109175562858582
exam scene1.mp4,0,21,0.6666666666666666,2025-12-26 22:06:45.193768,245,158,316,242,0.7609526515007019
exam scene1.mp4,0,21,0.6666666666666666,2025-12-26 22:06:45.193768,96,38,141,89,0.7524757385253906
exam scene1.mp4,0,21,0.6666666666666666,2025-12-26 22:06:45.193768,252,238,339,329,0.7166135311126709
exam scene1.mp4,0,21,0.6666666666666666,2025-12-26 22:06:45.198423,251,104,317,175,0.6383909583091736
exam scene1.mp4,0,21,0.6666666666666666,2025-12-26 22:06:45.198423,348,115,421,231,0.5740358829498291
exam scene1.mp4,0,21,0.6666666666666666,2025-12-26 22:06:45.198423,284,73,326,134,0.5160881280899048
exam scene1.mp4,0,22,0.7,2025-12-26 22:06:46.019560,442,130,519,293,0.8493939638137817
exam scene1.mp4,0,22,0.7,2025-12-26 22:06:46.019560,505,203,574,319,0.8214944005012512
exam scene1.mp4,0,22,0.7,2025-12-26 22:06:46.019560,96,38,141,89,0.7558469176292419
exam scene1.mp4,0,22,0.7,2025-12-26 22:06:46.019560,245,158,316,242,0.7510305643081665
exam scene1.mp4,0,22,0.7,2025-12-26 22:06:46.019560,252,238,339,328,0.698043167591095
exam scene1.mp4,0,22,0.7,2025-12-26 22:06:46.023482,251,104,317,175,0.6374586820602417
exam scene1.mp4,0,22,0.7,2025-12-26 22:06:46.023482,348,115,421,231,0.5757431983947754
exam scene1.mp4,0,22,0.7,2025-12-26 22:06:46.024633,284,73,326,133,0.5223303437232971
exam scene1.mp4,0,23,0.7333333333333333,2025-12-26 22:06:46.862053,441,131,519,291,0.8529588580131531
exam scene1.mp4,0,23,0.7333333333333333,2025-12-26 22:06:46.862053,505,203,574,318,0.8319241404533386
exam scene1.mp4,0,23,0.7333333333333333,2025-12-26 22:06:46.862053,95,38,141,89,0.7503652572631836
exam scene1.mp4,0,23,0.7333333333333333,2025-12-26 22:06:46.862053,245,158,316,242,0.7471718788146973
exam scene1.mp4,0,23,0.7333333333333333,2025-12-26 22:06:46.862053,252,238,339,330,0.7172024846076965
exam scene1.mp4,0,23,0.7333333333333333,2025-12-26 22:06:46.862053,251,104,317,175,0.6386533379554749
exam scene1.mp4,0,23,0.7333333333333333,2025-12-26 22:06:46.862053,348,115,421,232,0.582001268863678
exam scene1.mp4,0,23,0.7333333333333333,2025-12-26 22:06:46.877875,284,73,326,134,0.5349681973457336
exam scene1.mp4,0,24,0.7666666666666666,2025-12-26 22:06:47.745397,441,131,519,291,0.8502233624458313
exam scene1.mp4,0,24,0.7666666666666666,2025-12-26 22:06:47.745397,505,203,574,318,0.8279110789299011
exam scene1.mp4,0,24,0.7666666666666666,2025-12-26 22:06:47.747138,95,38,141,89,0.748718798160553
exam scene1.mp4,0,24,0.7666666666666666,2025-12-26 22:06:47.747138,245,158,316,242,0.7484670281410217
exam scene1.mp4,0,24,0.7666666666666666,2025-12-26 22:06:47.747138,252,238,339,331,0.7224466800689697
exam scene1.mp4,0,24,0.7666666666666666,2025-12-26 22:06:47.747138,251,104,317,174,0.6373775601387024
exam scene1.mp4,0,24,0.7666666666666666,2025-12-26 22:06:47.747138,348,115,421,232,0.5831276178359985
exam scene1.mp4,0,24,0.7666666666666666,2025-12-26 22:06:47.750567,284,73,326,134,0.5529817938804626
exam scene1.mp4,0,25,0.8,2025-12-26 22:06:48.645432,441,131,519,291,0.8589476346969604
exam scene1.mp4,0,25,0.8,2025-12-26 22:06:48.647449,504,202,573,318,0.831781268119812
exam scene1.mp4,0,25,0.8,2025-12-26 22:06:48.647449,95,38,141,89,0.7508305311203003
exam scene1.mp4,0,25,0.8,2025-12-26 22:06:48.647449,245,158,315,242,0.7438383102416992
exam scene1.mp4,0,25,0.8,2025-12-26 22:06:48.647449,251,238,339,330,0.6891911029815674
exam scene1.mp4,0,25,0.8,2025-12-26 22:06:48.647449,251,104,317,175,0.6292044520378113
exam scene1.mp4,0,25,0.8,2025-12-26 22:06:48.647449,348,115,421,232,0.5764086246490479
exam scene1.mp4,0,25,0.8,2025-12-26 22:06:48.647449,284,74,326,134,0.5596542358398438
exam scene1.mp4,0,26,0.8333333333333334,2025-12-26 22:06:49.969848,442,133,518,291,0.8402519226074219
exam scene1.mp4,0,26,0.8333333333333334,2025-12-26 22:06:49.969848,504,202,573,318,0.8250033855438232
exam scene1.mp4,0,26,0.8333333333333334,2025-12-26 22:06:49.969848,245,158,315,242,0.7540648579597473
exam scene1.mp4,0,26,0.8333333333333334,2025-12-26 22:06:49.969848,95,38,141,89,0.736728847026825
exam scene1.mp4,0,26,0.8333333333333334,2025-12-26 22:06:49.969848,252,238,339,330,0.7187191247940063
exam scene1.mp4,0,26,0.8333333333333334,2025-12-26 22:06:49.969848,251,104,317,175,0.6258909106254578
exam scene1.mp4,0,26,0.8333333333333334,2025-12-26 22:06:49.969848,284,73,326,134,0.5776267051696777
exam scene1.mp4,0,26,0.8333333333333334,2025-12-26 22:06:49.975667,348,115,421,231,0.5728831887245178
exam scene1.mp4,0,27,0.8666666666666667,2025-12-26 22:06:50.982833,442,133,518,291,0.8465481996536255
exam scene1.mp4,0,27,0.8666666666666667,2025-12-26 22:06:50.982833,505,202,573,317,0.8297983407974243
exam scene1.mp4,0,27,0.8666666666666667,2025-12-26 22:06:50.982833,245,158,315,241,0.7517115473747253
exam scene1.mp4,0,27,0.8666666666666667,2025-12-26 22:06:50.989231,94,38,141,89,0.7422828078269958
exam scene1.mp4,0,27,0.8666666666666667,2025-12-26 22:06:50.989231,252,238,339,330,0.7155278325080872
exam scene1.mp4,0,27,0.8666666666666667,2025-12-26 22:06:50.989231,251,105,317,175,0.6239105463027954
exam scene1.mp4,0,27,0.8666666666666667,2025-12-26 22:06:50.989231,348,115,421,232,0.5713109374046326
exam scene1.mp4,0,27,0.8666666666666667,2025-12-26 22:06:50.989231,286,74,326,133,0.5615599155426025
exam scene1.mp4,0,28,0.9,2025-12-26 22:06:51.772686,442,139,518,291,0.8467360138893127
exam scene1.mp4,0,28,0.9,2025-12-26 22:06:51.772686,504,202,574,316,0.8303160071372986
exam scene1.mp4,0,28,0.9,2025-12-26 22:06:51.772686,245,158,315,241,0.7476527690887451
exam scene1.mp4,0,28,0.9,2025-12-26 22:06:51.772686,94,38,141,89,0.7443581819534302
exam scene1.mp4,0,28,0.9,2025-12-26 22:06:51.775677,251,238,339,331,0.7031436562538147
exam scene1.mp4,0,28,0.9,2025-12-26 22:06:51.775677,251,105,318,175,0.6250447630882263
exam scene1.mp4,0,28,0.9,2025-12-26 22:06:51.775677,286,74,326,133,0.5665112137794495
exam scene1.mp4,0,28,0.9,2025-12-26 22:06:51.775677,348,115,421,232,0.5654855966567993
exam scene1.mp4,0,29,0.9333333333333333,2025-12-26 22:06:52.566674,442,141,518,291,0.8487998843193054
exam scene1.mp4,0,29,0.9333333333333333,2025-12-26 22:06:52.566674,504,202,573,317,0.8186643719673157
exam scene1.mp4,0,29,0.9333333333333333,2025-12-26 22:06:52.566674,245,158,315,241,0.7496786117553711
exam scene1.mp4,0,29,0.9333333333333333,2025-12-26 22:06:52.566674,94,38,141,89,0.745833158493042
exam scene1.mp4,0,29,0.9333333333333333,2025-12-26 22:06:52.566674,251,238,339,330,0.6913861632347107
exam scene1.mp4,0,29,0.9333333333333333,2025-12-26 22:06:52.566674,251,105,317,175,0.6218647956848145
exam scene1.mp4,0,29,0.9333333333333333,2025-12-26 22:06:52.566674,348,115,421,232,0.5744230151176453
exam scene1.mp4,0,29,0.9333333333333333,2025-12-26 22:06:52.571217,286,74,326,133,0.5550114512443542
exam scene1.mp4,0,30,0.9666666666666667,2025-12-26 22:06:53.238024,442,142,518,291,0.8534618020057678
exam scene1.mp4,0,30,0.9666666666666667,2025-12-26 22:06:53.244071,504,202,573,317,0.8195863962173462
exam scene1.mp4,0,30,0.9666666666666667,2025-12-26 22:06:53.244898,245,158,315,242,0.7465070486068726
exam scene1.mp4,0,30,0.9666666666666667,2025-12-26 22:06:53.244898,94,38,141,88,0.7443897128105164
exam scene1.mp4,0,30,0.9666666666666667,2025-12-26 22:06:53.244898,252,238,339,330,0.7256561517715454
exam scene1.mp4,0,30,0.9666666666666667,2025-12-26 22:06:53.244898,251,105,317,175,0.6363076567649841
exam scene1.mp4,0,30,0.9666666666666667,2025-12-26 22:06:53.244898,348,115,421,232,0.5705230236053467
exam scene1.mp4,0,30,0.9666666666666667,2025-12-26 22:06:53.244898,288,73,326,132,0.520257294178009
exam scene1.mp4,0,31,1.0,2025-12-26 22:06:53.971143,442,141,519,290,0.8426027894020081
exam scene1.mp4,0,31,1.0,2025-12-26 22:06:53.972228,503,202,573,317,0.8363434076309204
exam scene1.mp4,0,31,1.0,2025-12-26 22:06:53.972799,94,38,141,88,0.7590292692184448
exam scene1.mp4,0,31,1.0,2025-12-26 22:06:53.972799,245,158,315,242,0.7432351112365723
exam scene1.mp4,0,31,1.0,2025-12-26 22:06:53.972799,252,238,339,329,0.7185962200164795
exam scene1.mp4,0,31,1.0,2025-12-26 22:06:53.972799,251,105,318,175,0.6272700428962708
exam scene1.mp4,0,31,1.0,2025-12-26 22:06:53.972799,348,115,421,231,0.5699470639228821
exam scene1.mp4,0,31,1.0,2025-12-26 22:06:53.972799,437,92,494,177,0.5684440732002258
exam scene1.mp4,0,31,1.0,2025-12-26 22:06:53.974807,287,74,326,132,0.5384770035743713
exam scene1.mp4,0,32,1.0333333333333332,2025-12-26 22:06:54.571907,502,201,573,320,0.8330486416816711
exam scene1.mp4,0,32,1.0333333333333332,2025-12-26 22:06:54.572681,442,143,519,290,0.823235273361206
exam scene1.mp4,0,32,1.0333333333333332,2025-12-26 22:06:54.572681,94,38,141,88,0.7525922060012817
exam scene1.mp4,0,32,1.0333333333333332,2025-12-26 22:06:54.572681,245,158,315,242,0.7442466616630554
exam scene1.mp4,0,32,1.0333333333333332,2025-12-26 22:06:54.574688,252,238,339,329,0.7223379611968994
exam scene1.mp4,0,32,1.0333333333333332,2025-12-26 22:06:54.574688,251,105,318,175,0.6322560906410217
exam scene1.mp4,0,32,1.0333333333333332,2025-12-26 22:06:54.574688,436,92,489,177,0.5781763195991516
exam scene1.mp4,0,32,1.0333333333333332,2025-12-26 22:06:54.574688,348,115,421,232,0.537561297416687
exam scene1.mp4,0,32,1.0333333333333332,2025-12-26 22:06:54.574688,286,74,326,132,0.532683789730072
exam scene1.mp4,0,33,1.0666666666666667,2025-12-26 22:06:55.109189,443,152,519,289,0.8494024872779846
exam scene1.mp4,0,33,1.0666666666666667,2025-12-26 22:06:55.110305,502,201,574,322,0.8120977282524109
exam scene1.mp4,0,33,1.0666666666666667,2025-12-26 22:06:55.110305,94,38,141,88,0.7513229846954346
