frame,track_id,x1,y1,x2,y2
626,67,417,77,476,139
627,1,161,69,214,175
627,2,497,202,572,321
627,3,94,34,138,89
627,5,252,240,337,334
627,6,342,125,420,230
627,9,246,158,315,243
627,11,166,69,213,148
627,42,280,82,322,134
627,45,433,125,497,179
627,53,253,95,317,176
627,57,342,125,420,182
627,64,264,0,300,48
627,65,49,183,140,264
627,67,417,77,476,139
627,69,13,95,55,149
628,1,161,69,214,175
628,2,497,202,572,321
628,3,94,34,138,89
628,5,251,240,338,334
628,6,342,125,420,230
628,9,245,158,315,243
628,11,166,69,213,148
628,42,280,82,322,134
628,45,433,125,497,179
628,53,253,95,316,176
628,57,342,125,420,182
628,64,265,0,300,48
628,65,49,183,140,264
628,67,417,77,476,139
628,69,13,94,55,149
629,1,161,69,214,175
629,2,497,202,572,321
629,3,94,34,138,89
629,5,251,240,338,334
629,6,342,125,420,230
629,9,245,158,315,243
629,11,166,69,213,148
629,42,280,82,322,134
629,45,433,125,497,179
629,53,253,95,316,176
629,57,342,125,420,182
629,64,265,0,300,48
629,65,49,183,140,264
629,67,417,77,476,139
629,69,12,94,55,149
630,1,161,69,214,175
630,2,497,202,572,321
630,3,93,34,138,89
630,5,252,240,338,334
630,6,342,125,420,230
630,9,246,159,315,243
630,11,166,69,213,147
630,42,280,82,322,134
630,45,433,125,497,179
630,53,253,95,316,176
630,57,342,125,420,182
630,64,265,0,301,47
630,65,49,183,140,264
630,67,417,77,476,139
630,69,13,94,55,149
631,1,161,69,214,175
631,2,497,202,572,321
631,3,93,35,138,88
631,5,251,240,338,334
631,6,342,125,420,230
631,9,246,159,315,243
631,11,166,69,213,147
631,42,274,68,326,134
631,45,433,125,497,179
631,53,252,95,316,176
631,57,342,125,420,182
631,64,265,0,301,47
631,65,49,183,140,264
631,67,417,77,476,139
631,69,13,94,55,149
632,1,162,69,214,174
632,2,497,202,572,321
632,3,94,35,137,88
632,5,252,239,338,334
632,6,342,125,420,230
632,9,246,159,315,243
632,11,166,69,213,147
632,42,275,70,325,134
632,45,433,125,497,179
632,53,252,96,316,176
632,57,342,125,420,182
632,64,265,0,301,47
632,65,49,183,141,264
632,67,417,77,476,139
632,69,11,94,53,149
633,1,162,69,214,174
633,2,497,202,572,321
633,3,93,36,137,87
633,5,252,239,338,334
633,6,342,125,420,230
633,9,245,159,315,243
633,11,275,52,323,134
633,42,275,69,325,133
633,45,432,125,497,179
633,53,251,96,316,176
633,57,342,125,420,182
633,64,265,0,301,47
633,65,48,181,142,264
633,67,417,77,476,139
633,69,10,94,52,149
634,1,162,69,214,174
634,2,497,202,572,321
634,3,93,36,138,87
634,5,252,239,338,334
634,6,342,125,420,230
634,9,245,159,314,243
634,11,279,56,324,133
634,42,274,68,325,133
634,45,433,125,496,179
634,53,251,96,315,176
634,57,342,125,420,182
634,64,265,0,301,47
634,65,49,181,141,264
634,67,417,77,476,139
634,69,10,94,52,149
635,1,165,69,211,159
635,2,497,202,572,321
635,3,93,36,138,88
635,5,252,239,338,334
635,6,342,125,420,230
635,9,245,159,314,243
635,11,282,65,322,133
635,42,274,67,326,133
635,45,433,125,496,179
635,53,251,96,315,176
635,57,342,125,420,182
635,64,266,0,301,47
635,65,49,182,141,264
635,67,417,77,476,139
635,69,10,94,52,149
636,1,166,69,210,153
636,2,497,202,572,321
636,3,93,36,138,88
636,5,252,239,338,334
636,6,342,125,420,230
636,9,245,159,314,243
636,11,284,74,321,133
636,42,273,66,326,133
636,45,433,125,496,179
636,53,251,97,315,177
636,57,342,125,420,182
636,64,266,0,301,47
636,65,50,183,140,264
636,67,417,77,475,139
636,69,8,94,52,149
637,1,167,69,210,150
637,2,497,202,572,321
637,3,93,36,138,88
637,5,252,239,338,334
637,6,342,125,420,230
637,9,244,158,314,243
637,11,289,76,324,133
637,42,273,65,326,133
637,45,433,125,496,178
637,53,251,97,316,177
637,57,342,125,420,182
637,64,266,0,301,46
637,65,49,183,141,264
637,67,417,77,476,140
637,69,9,93,52,149
638,1,167,69,209,148
638,2,497,202,572,321
638,3,93,36,138,88
638,5,252,239,338,334
638,6,342,125,420,230
638,9,244,158,314,243
638,11,293,78,327,132
638,42,272,64,326,133
638,45,433,125,496,178
638,53,251,97,316,177
638,57,342,125,420,182
638,64,266,0,301,46
638,65,50,183,140,264
638,67,417,77,476,140
638,69,10,94,53,149
639,1,168,69,208,146
639,2,497,202,572,321
639,3,93,36,138,88
639,5,252,239,338,334
639,6,342,125,420,230
639,9,244,158,314,243
639,11,298,80,330,131
639,42,272,63,327,133
639,45,433,125,496,178
639,53,251,97,316,177
639,57,342,125,420,182
639,64,266,0,301,46
639,65,49,183,141,265
639,67,417,77,476,140
639,69,10,94,53,149
640,1,168,69,207,143
640,2,498,202,571,321
640,3,93,36,139,89
640,5,253,239,338,333
640,6,342,125,420,230
640,9,244,158,313,243
640,11,303,82,334,131
640,42,271,62,327,133
640,45,433,125,497,178
640,53,251,97,316,177
640,57,342,124,420,182
640,64,266,0,301,46
640,65,50,183,142,265
640,67,418,77,475,138
640,69,10,94,53,149
641,1,168,69,207,141
641,2,498,202,571,321
641,3,94,36,139,89
641,5,253,239,338,333
641,6,342,125,420,230
641,9,244,158,313,243
641,11,308,84,337,130
641,42,271,61,327,133
641,45,433,125,497,178
641,53,251,97,316,177
641,57,342,125,420,182
641,64,267,0,301,46
641,65,51,183,142,265
641,67,418,77,475,138
641,69,10,94,53,149
642,1,169,70,206,139
642,2,498,202,571,321
642,3,94,36,139,89
642,5,253,239,338,333
642,6,342,125,420,230
642,9,244,158,313,243
642,11,313,86,340,130
642,42,270,60,327,133
642,45,433,125,497,178
642,53,251,98,316,177
642,57,342,125,420,183
642,64,267,0,301,46
642,65,51,183,142,265
642,67,417,77,475,138
642,69,10,94,53,149
643,1,169,70,205,137
643,2,498,202,571,321
643,3,94,36,139,89
643,5,252,239,338,333
643,6,342,125,420,230
643,9,244,158,313,243
643,11,317,88,343,129
643,42,271,53,331,133
643,45,433,125,497,178
643,53,252,98,315,177
643,57,342,124,420,183
643,64,267,0,301,46
643,65,51,184,143,265
643,67,417,77,475,138
643,69,10,94,52,149
644,1,170,70,204,135
644,2,498,202,571,321
644,3,93,36,139,89
644,5,253,239,338,333
644,6,342,125,421,230
644,9,244,158,313,243
644,11,322,90,346,128
644,42,271,51,331,132
644,45,433,125,497,178
644,53,252,98,315,176
644,57,342,125,420,183
644,64,267,0,301,45
644,65,51,184,142,265
644,67,417,77,474,138
644,69,10,94,52,149
645,1,170,70,203,133
645,2,498,202,571,321
645,3,93,36,139,89
645,5,253,239,338,333
645,6,341,125,421,230
645,9,244,158,313,243
645,11,327,92,350,128
645,42,270,50,332,132
645,45,433,125,497,178
645,53,251,99,316,177
645,57,342,125,420,183
645,64,267,0,301,45
645,65,50,185,141,265
645,67,417,77,474,138
645,69,10,94,52,149
646,1,170,70,202,131
646,2,498,202,571,321
646,3,93,36,139,89
646,5,253,239,338,333
646,6,341,125,421,230
646,9,244,158,313,243
646,11,332,94,353,127
646,42,270,48,332,132
646,45,433,125,497,178
646,53,251,99,316,177
646,57,342,125,420,183
646,64,267,0,301,45
646,65,51,185,141,265
646,67,416,77,474,138
646,69,10,94,52,149
647,1,171,71,202,128
647,2,498,202,571,321
647,3,94,36,139,89
647,5,253,239,338,333
647,6,341,125,421,230
647,9,244,158,312,243
647,11,337,96,356,127
647,42,269,47,333,132
647,45,433,125,497,178
647,53,251,99,316,177
647,57,342,124,420,183
647,64,268,0,302,45
647,65,52,186,141,265
647,67,416,77,474,138
647,69,10,94,52,149
648,1,171,71,201,126
648,2,498,202,571,321
648,3,93,36,139,89
648,5,253,239,338,332
648,6,341,125,421,230
648,9,244,158,313,243
648,11,341,98,359,126
648,42,269,46,333,132
648,45,433,125,497,178
648,53,251,99,316,177
648,57,342,124,420,183
648,64,268,0,302,45
648,65,52,186,141,265
648,67,417,77,475,138
648,69,9,93,52,149
649,1,172,71,200,124
649,2,498,202,571,321
649,3,93,36,139,89
649,5,253,239,338,332
649,6,341,125,421,230
649,9,244,158,313,243
649,11,346,100,362,125
649,42,268,44,334,132
649,45,433,125,497,178
649,53,252,100,316,177
649,57,343,125,420,183
649,64,265,0,301,47
649,65,52,186,141,265
649,67,418,77,475,138
649,69,9,93,52,149
650,1,172,71,199,122
650,2,498,202,571,321
650,3,93,36,139,89
650,5,253,239,338,332
650,6,341,125,421,230
650,9,244,158,313,243
650,11,351,101,366,125
650,42,268,43,334,132
650,45,433,125,497,178
650,53,252,100,315,176
650,57,343,125,420,183
650,64,265,0,301,47
650,65,51,186,142,265
650,67,418,76,475,137
650,69,9,93,52,149
651,1,172,71,198,120
651,2,498,202,570,321
651,3,93,36,139,89
651,5,253,239,338,332
651,6,341,125,421,230
651,9,244,158,313,243
651,11,356,103,369,124
651,42,268,41,335,132
651,45,433,125,497,178
651,53,252,101,315,176
651,57,343,125,420,183
651,64,265,0,301,47
651,65,50,186,141,265
651,67,418,76,475,137
651,69,9,93,52,149
652,1,173,72,197,118
652,2,498,202,571,321
652,3,93,36,139,89
652,5,253,239,338,332
652,6,341,125,421,230
652,9,244,158,313,243
652,11,361,105,372,124
652,42,282,79,323,132
652,45,433,125,497,178
652,53,252,102,314,176
652,57,343,125,420,183
652,64,265,0,301,47
652,65,51,187,140,265
652,67,417,77,475,137
652,69,9,93,52,149
653,1,173,72,196,116
653,2,498,202,571,321
653,3,93,36,139,89
653,5,253,239,338,332
653,6,341,125,421,230
653,9,244,158,313,243
653,11,365,107,375,123
653,42,282,81,323,132
653,45,433,125,497,178
653,53,252,103,314,176
653,57,343,125,420,183
653,64,265,0,301,47
653,65,51,187,140,265
653,67,418,77,475,137
653,69,9,93,52,149
654,1,174,72,196,113
654,2,498,202,571,321
654,3,93,36,139,89
654,5,253,239,338,331
654,6,341,125,421,230
654,9,244,158,313,243
654,11,370,109,378,122
654,42,283,83,322,132
654,45,433,125,497,178
654,53,252,104,314,176
654,57,343,125,420,183
654,64,265,0,301,47
654,65,52,188,139,264
654,67,418,77,475,137
654,69,9,93,52,149
655,1,174,72,195,111
655,2,498,202,571,321
655,3,93,36,140,89
655,5,253,239,338,331
655,6,341,125,421,230
655,9,244,158,313,243
655,11,375,111,382,122
655,42,284,84,322,132
655,45,433,125,497,178
655,53,252,105,314,176
655,57,343,125,420,183
655,64,265,0,301,47
655,65,51,188,140,264
655,67,417,77,475,137
655,69,9,93,52,149
656,1,174,72,194,109
656,2,498,202,571,321
656,3,94,36,140,88
656,5,253,239,338,331
656,6,341,125,421,230
656,9,244,158,313,243
656,11,380,113,385,121
656,42,282,83,322,132
656,45,434,126,497,178
656,53,252,105,314,176
656,57,343,125,420,183
656,64,265,0,301,47
656,65,51,188,140,265
656,67,417,77,474,137
656,69,9,93,52,149
657,1,175,73,193,107
657,2,497,202,571,321
657,3,95,35,140,88
657,5,253,238,338,331
657,6,341,125,421,230
657,9,244,158,313,243
657,11,385,115,388,120
657,42,282,82,323,132
657,45,434,126,497,178
657,53,253,105,313,176
657,57,343,125,420,183
657,64,265,0,301,47
657,65,51,188,140,265
657,67,417,77,475,138
657,69,9,93,52,149
658,1,175,73,192,105
658,2,497,202,571,321
658,3,95,35,140,88
658,5,253,238,339,331
658,6,341,125,421,230
658,9,244,158,313,243
658,11,389,117,391,120
658,42,282,82,323,132
658,45,434,127,497,178
658,53,253,106,314,175
658,57,343,125,420,183
658,64,264,0,301,47
658,65,51,188,140,265
658,67,417,77,475,138
658,69,8,93,52,149
659,1,176,73,191,103
659,2,497,202,571,321
659,3,95,35,140,87
659,5,253,238,339,331
659,6,341,125,421,230
659,9,244,158,313,243
659,11,394,119,394,119
659,42,282,82,323,132
659,45,434,127,497,178
659,53,253,106,315,175
659,57,343,125,420,183
659,64,264,0,301,47
659,65,51,188,140,266
659,67,417,77,475,138
659,69,8,93,52,149
660,1,176,73,191,101
660,2,497,202,571,321
660,3,95,34,141,88
660,5,253,238,339,331
660,6,341,125,421,230
660,9,244,158,313,243
660,11,399,121,398,119
660,42,282,82,323,131
660,45,434,127,497,178
660,53,253,106,315,175
660,57,343,125,420,183
660,64,264,0,301,47
660,65,51,188,140,266
660,67,417,77,475,138
660,69,8,93,52,149
661,1,176,73,190,98
661,2,497,202,571,321
661,3,95,35,140,88
661,5,253,238,338,331
661,6,341,125,421,230
661,9,245,158,313,243
661,11,404,123,401,118
661,42,280,81,323,133
661,45,434,127,497,178
661,53,253,106,314,175
661,57,343,125,420,183
661,64,264,0,301,47
661,65,51,187,140,265
661,67,417,77,475,138
661,69,8,93,51,149
662,1,177,74,189,96
662,2,497,202,571,321
662,3,94,35,140,88
662,5,253,239,338,331
662,6,341,125,421,230
662,9,245,158,313,243
662,11,409,125,404,117
662,42,279,81,324,134
662,45,434,127,497,178
662,53,253,107,314,175
662,57,343,124,420,183
662,64,264,0,301,47
662,65,48,181,144,265
662,67,418,77,475,138
662,69,8,93,51,149
663,1,177,74,188,94
663,2,497,202,571,321
663,3,94,35,139,88
663,5,254,239,338,331
663,6,341,125,421,230
663,9,245,158,313,243
663,11,413,127,407,117
663,42,278,81,324,134
663,45,434,127,497,178
663,53,253,108,314,175
663,57,343,125,420,183
663,64,264,0,301,47
663,65,50,184,142,265
663,67,418,77,475,138
663,69,8,93,51,149
664,1,178,74,187,92
664,2,497,202,571,321
664,3,94,35,139,88
664,5,254,239,338,330
664,6,341,125,421,230
664,9,245,158,313,243
664,11,418,129,410,116
664,42,279,81,324,135
664,45,434,127,497,178
664,53,252,108,314,176
664,57,343,125,420,183
664,64,264,0,301,48
664,65,47,178,146,266
664,67,418,77,475,138
664,69,8,92,51,149
665,1,178,74,186,90
665,2,497,202,571,321
665,3,94,35,138,88
665,5,253,239,338,330
665,6,341,125,421,230
665,9,245,159,313,243
665,11,423,131,414,116
665,42,279,81,324,135
665,45,434,127,497,178
665,53,251,108,314,176
665,57,343,125,420,183
665,64,264,0,301,48
665,65,46,176,147,266
665,67,418,77,476,137
665,69,8,92,51,149
666,1,178,74,186,88
666,2,497,202,571,321
666,3,94,36,138,88
666,5,253,238,338,330
666,6,341,125,421,230
666,9,245,159,314,243
666,11,428,133,417,115
666,42,279,81,324,135
666,45,434,127,497,178
666,53,251,108,314,176
666,57,343,125,420,183
666,64,263,0,301,48
666,65,47,177,146,266
666,67,418,77,476,137
666,69,8,92,51,149
667,1,179,75,185,86
667,2,497,202,571,321
667,3,93,36,137,87
667,5,253,238,338,331
667,6,341,125,421,230
667,9,246,159,315,243
667,42,279,81,324,135
667,45,434,127,497,178
667,53,252,109,314,176
667,57,343,125,420,183
667,64,264,0,301,48
667,65,49,180,144,266
667,67,418,77,475,137
667,69,8,92,51,149
668,2,497,202,571,321
668,3,92,37,137,88
668,5,253,238,338,331
668,6,341,125,421,230
668,9,246,159,315,243
668,42,278,81,323,135
668,45,434,127,497,178
668,53,252,109,315,176
668,57,343,125,420,183
668,64,264,0,301,48
668,65,51,184,141,265
668,67,418,77,475,137
668,69,7,92,51,149
669,2,497,202,571,321
669,3,92,38,136,88
669,5,252,238,339,331
669,6,341,125,421,230
669,9,246,159,315,243
669,42,280,81,324,134
669,45,434,127,497,178
669,53,252,109,315,176
669,57,343,125,420,183
669,64,263,0,302,49
669,65,51,185,140,265
669,67,419,77,476,137
670,2,497,202,570,321
670,3,92,38,136,88
670,5,252,238,339,331
670,9,246,159,316,243
670,42,281,81,325,134
670,45,434,127,497,178
670,53,251,109,314,175
670,57,343,125,420,183
670,64,263,0,301,49
670,65,51,185,141,265
670,67,419,77,476,137
671,2,498,202,570,321
671,3,91,39,136,88
671,5,252,237,339,331
671,9,246,159,316,243
671,42,281,81,325,134
671,45,434,127,497,177
671,53,251,109,314,175
671,57,343,125,420,183
671,64,263,0,301,49
671,65,52,185,140,264
671,67,419,77,476,137
672,2,497,202,570,321
672,3,91,39,136,88
672,5,252,237,339,332
672,9,246,159,316,243
672,42,281,81,325,134
672,45,434,127,497,177
672,53,252,109,315,175
672,57,343,125,420,183
672,64,263,0,301,49
672,65,52,186,140,264
672,67,419,77,476,137
673,2,497,202,570,320
673,3,91,40,136,89
673,5,252,237,339,332
673,9,245,159,315,243
673,42,281,81,325,134
673,45,434,127,497,177
673,53,252,110,315,175
673,57,343,125,420,183
673,64,263,0,301,49
673,65,52,187,140,264
673,67,419,77,476,137
674,2,497,202,570,320
674,3,92,40,137,89
674,5,252,237,339,332
674,9,245,159,315,243
674,42,281,81,325,133
674,45,434,127,497,177
674,53,251,110,315,175
674,57,343,125,420,183
674,64,263,0,301,49
674,65,52,187,140,264
674,67,419,77,476,137
675,2,497,202,570,320
675,3,92,40,137,89
675,5,252,237,339,333
675,9,245,159,315,243
675,42,281,81,325,133
675,45,434,128,497,177
675,53,251,110,315,175
675,57,343,125,420,183
675,64,263,0,301,49
675,65,52,188,140,264
675,67,419,77,475,137
676,2,497,202,571,320
676,3,91,40,136,89
676,5,251,237,339,333
676,9,245,159,315,243
676,42,281,81,325,133
676,45,434,128,497,177
676,53,251,110,315,175
676,57,343,125,420,183
676,64,263,0,301,49
676,65,52,187,140,264
676,67,419,76,475,137
677,2,497,202,571,320
677,3,91,40,136,89
677,5,251,237,339,333
677,9,245,159,314,243
677,42,281,81,325,133
677,45,434,128,497,177
677,53,251,110,315,175
677,57,343,125,420,183
677,64,263,0,300,49
677,65,51,187,141,264
677,67,419,77,475,137
678,2,497,202,571,320
678,3,91,40,136,89
678,5,252,237,338,333
678,9,245,159,315,243
678,42,281,82,325,133
678,45,434,128,497,177
678,53,251,110,315,175
678,57,343,125,420,183
678,64,263,0,300,49
678,65,51,186,141,264
678,67,419,77,475,137
679,2,497,202,571,320
679,3,91,41,136,89
679,5,252,237,338,333
679,9,245,159,315,243
679,42,281,82,325,133
679,45,434,128,497,177
679,53,251,110,315,175
679,57,343,125,420,183
679,64,263,0,300,49
679,65,49,183,143,265
679,67,419,76,475,137
680,2,497,202,571,320
680,3,91,42,135,89
680,5,253,237,338,331
680,9,244,159,317,247
680,42,280,82,325,134
680,45,434,128,497,177
680,53,250,110,316,175
680,57,343,125,420,183
680,64,263,0,300,49
680,65,49,183,143,265
680,67,419,77,475,137
681,2,497,202,571,320
681,3,90,42,135,89
681,5,252,237,338,331
681,9,244,159,317,248
681,42,280,82,325,134
681,45,434,128,498,178
681,53,250,110,316,175
681,57,343,125,420,183
681,64,262,0,300,49
681,65,51,185,141,265
681,67,419,77,475,137
682,2,497,202,571,320
682,3,90,43,135,89
682,5,252,237,338,331
682,9,245,159,316,245
682,42,280,82,325,134
682,45,433,128,498,178
682,53,249,110,315,176
682,57,343,125,420,183
682,64,262,0,300,49
682,65,51,186,141,265
682,67,419,77,475,137
683,2,497,202,571,320
683,3,90,43,135,88
683,5,252,237,338,331
683,9,246,159,316,243
683,42,280,82,325,134
683,45,433,128,498,178
683,53,249,110,315,176
683,57,343,124,420,183
683,64,262,0,300,49
683,65,52,186,141,265
683,67,419,77,475,137
684,2,497,202,571,320
684,3,90,43,134,88
684,5,252,237,338,331
684,9,246,159,316,243
684,42,281,82,325,134
684,45,434,128,497,178
684,53,249,110,315,176
684,57,343,124,420,183
684,64,262,0,300,49
684,65,51,185,142,265
684,67,419,77,475,137
685,2,497,202,571,320
685,3,90,42,135,88
685,5,253,237,338,331
685,9,246,159,316,243
685,42,281,82,324,134
685,45,433,128,498,178
685,53,249,110,315,177
685,57,343,125,420,183
685,64,262,0,300,49
685,65,50,184,143,264
685,67,419,77,475,137
686,2,497,202,571,320
686,3,89,42,135,87
686,5,253,237,338,330
686,9,246,158,316,242
686,42,281,82,324,134
686,45,434,128,498,178
686,53,248,110,315,177
686,57,343,125,420,183
686,64,262,0,300,49
686,65,50,183,143,264
686,67,419,77,475,137
687,2,497,202,571,320
687,3,88,41,136,88
687,5,254,237,337,328
687,9,246,158,315,242
687,42,281,82,324,134
687,45,434,128,497,178
687,53,247,110,316,178
687,57,343,125,420,183
687,64,262,0,300,49
687,65,49,182,144,264
687,67,419,77,475,137
688,2,498,202,571,320
688,3,88,41,136,88
688,5,254,237,337,327
688,9,246,157,315,242
688,42,281,82,324,134
688,45,433,128,498,178
688,53,247,110,316,178
688,57,343,125,420,183
688,64,262,0,300,49
688,65,50,183,143,264
688,67,419,77,475,137
689,2,498,202,571,320
689,3,88,41,136,88
689,5,255,237,336,325
689,9,246,157,315,241
689,42,281,82,324,134
689,45,433,128,498,178
689,53,247,110,316,179
689,57,343,125,420,183
689,64,262,0,300,49
689,65,50,183,143,264
689,67,419,77,475,137
690,2,498,202,571,320
690,3,88,41,136,88
690,5,254,237,337,326
690,9,246,156,316,241
690,42,281,82,324,134
690,45,434,128,498,178
690,53,247,110,316,179
690,57,343,125,420,183
690,64,262,0,300,49
690,65,50,183,143,264
690,67,419,77,475,137
691,2,498,202,571,320
691,3,88,40,136,88
691,5,254,237,335,323
691,9,246,155,317,241
691,42,281,82,324,134
691,45,434,128,498,178
691,53,247,110,315,178
691,57,342,124,420,183
691,64,262,0,300,49
691,65,51,184,142,264
691,67,419,77,475,137
692,2,498,202,571,320
692,3,88,41,136,88
692,5,254,237,335,323
692,9,247,155,317,241
692,42,281,82,324,134
692,45,433,128,498,178
692,53,248,110,315,177
692,57,342,125,420,183
692,64,262,0,300,49
692,65,51,185,142,264
692,67,419,77,475,137
693,2,498,202,571,321
693,3,88,41,136,88
693,5,253,237,336,324
693,9,246,154,317,241
693,42,281,82,324,134
693,45,434,128,498,178
693,53,248,110,315,177
693,57,342,125,420,183
693,64,262,0,300,49
693,65,51,185,142,264
693,67,419,77,475,137
694,2,498,202,572,321
694,3,88,41,136,88
694,5,253,237,337,325
694,9,247,153,318,241
694,42,281,82,324,134
694,45,433,128,498,178
694,53,248,110,315,177
694,57,343,125,419,182
694,64,262,0,300,49
694,65,51,185,142,264
694,67,419,77,475,137
695,2,498,202,572,321
695,3,88,42,136,88
695,5,253,237,336,324
695,9,248,153,318,241
695,42,281,82,324,134
695,45,433,128,498,178
695,53,248,110,315,177
695,57,343,125,419,182
695,64,261,0,300,49
695,65,51,185,142,264
695,67,419,77,475,137
695,72,447,171,522,288
696,2,498,202,571,321
696,3,88,41,136,88
696,5,253,237,336,323
696,9,248,154,318,241
696,42,281,82,324,134
696,45,434,128,498,178
696,53,248,110,315,178
696,57,342,125,420,182
696,64,261,0,300,49
696,65,51,186,141,264
696,67,419,77,475,137
696,72,447,171,522,288
697,2,498,202,571,321
697,3,87,39,137,88
697,5,254,237,336,323
697,9,248,154,317,241
697,42,281,82,324,134
697,45,434,128,497,178
697,53,248,110,316,178
697,57,342,125,420,182
697,64,261,0,300,49
697,65,51,186,141,264
697,67,419,77,475,137
697,72,447,171,522,288
698,2,498,202,571,321
698,3,87,39,137,89
698,5,253,237,337,324
698,9,248,154,317,241
698,42,281,82,324,134
698,45,434,128,497,178
698,53,248,110,316,178
698,57,342,125,420,182
698,64,263,0,301,49
698,65,51,187,141,264
698,67,419,77,475,137
698,72,446,172,520,288
699,2,498,202,571,321
699,3,87,39,137,88
699,5,252,237,339,326
699,9,248,154,318,241
699,42,281,82,324,134
699,45,434,128,497,177
699,53,248,110,316,178
699,57,343,125,419,182
699,64,263,0,301,49
699,65,51,186,142,265
699,67,418,77,475,138
699,72,445,173,519,288
700,2,498,202,571,320
700,3,88,39,137,88
700,5,252,237,339,327
700,9,248,154,318,242
700,42,281,82,324,134
700,45,433,128,498,178
700,53,248,110,316,178
700,57,343,125,419,182
700,64,263,0,301,49
700,65,51,186,142,265
700,67,418,77,475,138
700,72,445,173,519,288
701,2,498,202,571,320
701,3,88,39,137,88
701,5,252,237,339,327
701,9,248,154,319,242
701,42,281,82,324,134
701,45,434,128,497,178
701,53,248,110,316,178
701,57,343,125,419,182
701,64,263,0,301,49
701,65,51,186,143,265
701,67,418,77,475,138
701,72,445,173,518,288
702,2,498,202,571,320
702,3,87,38,137,87
702,5,252,237,339,328
702,9,249,154,318,241
702,42,281,82,324,134
702,45,434,128,497,178
702,53,248,110,316,178
702,57,343,125,419,181
702,64,263,0,301,49
702,65,51,184,144,265
702,67,418,77,475,138
702,72,444,174,517,288
703,2,498,202,571,320
703,3,87,38,137,87
703,5,252,237,339,327
703,9,249,154,318,241
703,42,281,82,324,134
703,45,434,128,497,178
703,53,248,110,316,178
703,57,343,125,419,181
703,64,263,0,301,49
703,65,51,185,144,265
703,67,418,77,475,138
703,72,444,174,517,288
704,2,498,202,571,320
704,3,87,38,137,87
704,5,252,237,339,327
704,9,249,154,318,241
704,42,281,83,324,134
704,45,434,128,497,177
704,53,248,110,316,178
704,57,343,125,419,181
704,64,263,0,301,49
704,65,51,186,143,265
704,67,418,77,475,139
704,72,444,174,516,288
705,2,498,202,571,320
705,3,87,37,137,87
705,5,253,237,339,326
705,9,249,154,319,241
705,42,281,83,324,134
705,45,434,129,497,177
705,53,249,110,315,177
705,57,343,125,419,181
705,64,263,0,301,49
705,65,51,186,143,265
705,67,418,77,475,139
705,72,443,175,516,288
706,2,498,202,571,320
706,3,87,36,137,87
706,5,253,237,338,325
706,9,249,154,319,241
706,42,281,83,324,134
706,45,434,129,497,177
706,53,248,110,316,177
706,57,342,124,420,182
706,64,263,0,301,49
706,65,51,184,143,264
706,67,417,77,475,139
706,72,443,175,515,288
707,2,498,202,571,320
707,3,87,36,137,87
707,5,253,236,338,325
707,9,249,154,319,241
707,42,281,83,324,134
707,45,434,129,497,177
707,53,248,110,316,177
707,57,342,125,420,182
707,64,263,0,301,49
707,65,51,184,144,264
707,67,417,77,475,139
707,72,445,172,519,288
708,2,498,202,571,320
708,3,87,36,137,87
708,5,253,236,338,325
708,9,249,154,319,241
708,42,281,83,324,134
708,45,434,129,497,177
708,53,248,109,316,177
708,57,342,124,420,182
708,64,263,0,301,49
708,65,51,185,143,263
708,67,417,77,475,139
708,72,444,172,519,288
709,2,498,202,571,320
709,3,87,36,137,87
709,5,253,236,338,324
709,9,249,154,318,241
709,42,281,83,324,134
709,45,434,129,497,177
709,53,248,109,316,177
709,57,343,125,419,182
709,64,263,0,301,49
709,65,52,186,142,263
709,67,417,77,475,139
709,72,444,171,520,288
710,2,498,202,571,320
710,3,87,36,137,87
710,5,253,236,338,324
710,9,248,154,317,241
710,42,281,83,324,134
710,45,434,129,497,177
710,53,249,109,316,177
710,57,342,125,420,182
710,64,263,0,301,49
710,65,51,186,142,263
710,67,417,77,475,139
710,72,444,171,520,288
711,2,498,202,571,320
711,3,87,36,137,88
711,5,253,236,338,324
711,9,247,154,318,243
711,42,281,83,324,134
711,45,434,129,496,177
711,53,248,108,316,177
711,57,343,125,419,182
711,64,264,0,300,48
711,65,50,186,142,264
711,67,417,77,475,139
711,72,444,171,520,288
712,2,498,202,571,320
712,3,88,36,137,88
712,5,253,236,338,323
712,9,247,154,317,242
712,42,281,83,324,134
712,45,434,130,497,177
712,53,248,108,316,177
712,57,342,125,420,182
712,64,264,0,300,48
712,65,51,187,141,264
712,67,417,77,475,139
712,72,444,171,520,288
713,2,498,202,571,320
713,3,88,36,137,88
713,5,254,236,337,322
713,9,248,154,316,241
713,42,281,83,324,134
713,45,434,130,496,177
713,53,248,108,316,177
713,57,343,125,419,182
713,64,264,0,300,47
713,65,52,187,141,264
713,67,417,77,475,139
713,72,444,171,520,288
714,2,498,202,571,320
714,3,88,36,137,88
714,5,253,236,338,323
714,9,248,154,316,241
714,45,434,130,496,177
714,53,247,107,317,177
714,57,342,125,420,182
714,64,264,0,300,48
714,65,51,188,141,264
714,67,417,77,475,139
714,72,444,171,520,288
715,2,498,202,571,320
715,3,88,36,137,88
715,5,253,236,338,324
715,9,247,154,316,241
715,45,434,130,496,177
715,53,247,107,317,177
715,57,342,125,420,182
715,64,263,0,301,48
715,65,51,188,141,263
715,67,415,75,474,139
715,72,444,171,520,288
