frame,label,confidence,x1,y1,x2,y2
94,person,0.6283027529716492,441,174,521,289
94,person,0.5456288456916809,282,71,325,132
94,person,0.4983423054218292,264,0,303,48
94,person,0.49482330679893494,351,118,421,231
94,person,0.47548341751098633,291,33,334,76
94,person,0.45724886655807495,281,71,325,160
94,person,0.4537392556667328,438,125,521,292
94,person,0.4512222111225128,167,70,215,151
94,person,0.4488532841205597,351,117,420,187
94,person,0.44816479086875916,436,128,499,179
95,person,0.8345344066619873,501,202,573,326
95,person,0.7720697522163391,96,34,140,89
95,person,0.7610970735549927,244,158,314,241
95,person,0.647860586643219,253,238,339,326
95,person,0.6254125237464905,441,174,521,289
95,person,0.5451244711875916,282,71,325,132
95,person,0.4951402246952057,264,0,303,48
95,person,0.4908205568790436,291,33,334,76
95,person,0.46751704812049866,351,117,421,231
95,person,0.46519073843955994,281,72,324,156
95,person,0.4583367705345154,167,70,215,151
95,person,0.4579196572303772,351,117,420,182
95,person,0.4572965204715729,436,128,499,179
95,person,0.4436311423778534,438,124,521,292
96,person,0.8287959098815918,501,202,573,325
96,person,0.7759106755256653,95,34,140,89
96,person,0.7495218515396118,244,158,315,241
96,person,0.6355364918708801,441,174,521,289
96,person,0.6015648245811462,252,238,339,326
96,person,0.5508909225463867,282,71,325,131
96,person,0.494253933429718,291,33,334,76
96,person,0.4916801452636719,264,0,303,48
96,person,0.4728599786758423,351,118,421,231
96,person,0.4628916084766388,167,70,216,151
96,person,0.4533003568649292,436,128,499,179
96,person,0.4490813612937927,351,118,420,181
97,person,0.8202754259109497,501,202,573,325
97,person,0.774544358253479,95,34,140,89
97,person,0.7661848068237305,244,158,315,241
97,person,0.644741952419281,252,238,339,325
97,person,0.6015313863754272,441,174,521,289
97,person,0.5403331518173218,282,71,325,131
97,person,0.48919978737831116,264,0,303,49
97,person,0.48772168159484863,351,117,420,177
97,person,0.48368293046951294,439,126,521,291
97,person,0.46072903275489807,167,70,215,151
97,person,0.45032116770744324,288,33,334,77
97,person,0.43195009231567383,436,128,499,179
97,person,0.41712504625320435,349,117,421,229
98,person,0.8216099739074707,501,202,573,325
98,person,0.7693095207214355,95,34,140,89
98,person,0.7682192325592041,244,158,315,241
98,person,0.6532115936279297,252,238,339,325
98,person,0.6092333793640137,441,174,521,289
98,person,0.5369043350219727,282,71,325,131
98,person,0.5318124890327454,264,0,303,49
98,person,0.48348188400268555,350,117,420,177
98,person,0.48098039627075195,439,129,521,291
98,person,0.46690648794174194,289,33,334,77
98,person,0.4590827524662018,166,70,215,151
98,person,0.44983115792274475,436,128,499,179
99,person,0.8237023949623108,501,202,573,325
99,person,0.7735767960548401,245,158,315,241
99,person,0.7650594711303711,94,34,140,89
99,person,0.6716533899307251,253,238,339,325
99,person,0.6087563633918762,442,174,521,289
99,person,0.5521156787872314,282,71,325,132
99,person,0.5338094234466553,264,0,303,49
99,person,0.49329012632369995,293,33,334,76
99,person,0.48989859223365784,348,117,420,178
99,person,0.46824607253074646,166,70,216,151
99,person,0.4617280066013336,436,128,499,179
99,person,0.4337250292301178,348,117,421,229
99,person,0.40591123700141907,439,127,521,291
100,person,0.824903130531311,501,202,573,326
100,person,0.7482113838195801,245,158,315,242
100,person,0.7459045648574829,93,35,140,89
100,person,0.6674001216888428,253,238,339,326
100,person,0.5844637155532837,441,172,521,289
100,person,0.5470551252365112,282,71,325,132
100,person,0.5416989922523499,264,0,303,49
100,person,0.5138059258460999,440,128,522,291
100,person,0.49284347891807556,293,33,334,76
100,person,0.48353272676467896,166,70,216,151
100,person,0.4738599359989166,349,117,420,177
100,person,0.45037850737571716,349,118,421,231
100,person,0.4368900954723358,436,128,499,179
101,person,0.8247361779212952,501,202,573,326
101,person,0.7475922107696533,245,158,315,242
101,person,0.7458959221839905,93,35,140,89
101,person,0.6651435494422913,253,238,339,326
101,person,0.579105794429779,441,172,521,289
101,person,0.5466880798339844,282,71,325,132
101,person,0.5412285923957825,264,0,303,49
101,person,0.4920065402984619,293,33,334,76
101,person,0.4835420846939087,166,70,216,151
101,person,0.4739127457141876,349,117,420,177
101,person,0.4594908356666565,439,127,521,292
101,person,0.45632460713386536,349,118,421,231
101,person,0.4446117877960205,436,128,499,178
102,person,0.8261322379112244,501,202,573,326
102,person,0.7435533404350281,245,158,314,242
102,person,0.7421892285346985,92,35,140,89
102,person,0.666327178478241,253,238,339,326
102,person,0.5940988659858704,441,173,522,289
102,person,0.5560809373855591,282,71,325,132
102,person,0.49742624163627625,264,0,303,48
102,person,0.49429982900619507,293,33,334,76
102,person,0.4801781177520752,166,70,216,151
102,person,0.47234824299812317,350,117,420,178
102,person,0.4592488408088684,350,118,421,231
102,person,0.44424811005592346,436,128,499,179
102,person,0.4059114456176758,416,74,477,141
102,person,0.4049430787563324,440,127,522,291
103,person,0.8280640244483948,501,202,573,325
103,person,0.7458590269088745,93,35,139,89
103,person,0.737804114818573,245,158,314,242
103,person,0.6636117100715637,253,238,339,326
103,person,0.6209337115287781,441,169,522,289
103,person,0.5681864619255066,282,70,325,131
103,person,0.5057477355003357,349,118,421,231
103,person,0.49917155504226685,264,0,303,48
103,person,0.4934196174144745,166,70,216,151
103,person,0.4688268303871155,350,118,420,196
103,person,0.46713289618492126,436,128,498,178
103,person,0.45973601937294006,288,33,334,76
103,person,0.4084741771221161,417,75,476,142
104,person,0.8210194706916809,501,202,573,325
104,person,0.759223997592926,92,35,139,89
104,person,0.7359837889671326,245,158,314,242
104,person,0.6580886244773865,253,238,339,326
104,person,0.6193253397941589,441,169,522,289
104,person,0.5613583326339722,282,70,325,131
104,person,0.4993422329425812,264,0,303,48
104,person,0.4925597012042999,349,118,421,231
104,person,0.4906834363937378,166,70,216,151
104,person,0.4812391698360443,289,33,334,76
104,person,0.43628332018852234,436,128,498,178
104,person,0.40213754773139954,416,74,476,141
105,person,0.819238007068634,501,202,573,325
105,person,0.7583810687065125,92,35,139,89
105,person,0.7386245727539062,245,157,314,242
105,person,0.6586695313453674,441,173,522,289
105,person,0.655213475227356,253,238,339,325
105,person,0.5407429337501526,281,70,325,131
105,person,0.5061096549034119,350,118,421,232
105,person,0.5028878450393677,264,0,303,48
105,person,0.49081072211265564,166,70,216,151
105,person,0.4819447696208954,291,33,334,76
105,person,0.4566034972667694,436,128,498,179
105,person,0.4375233054161072,280,70,324,159
106,person,0.8165508508682251,501,202,573,325
106,person,0.7639343738555908,92,35,139,89
106,person,0.7154678702354431,245,157,314,242
106,person,0.6306420564651489,253,238,339,328
106,person,0.6282800436019897,442,173,523,289
106,person,0.542904257774353,281,72,325,133
106,person,0.4996317923069,167,70,216,151
106,person,0.4974070191383362,350,118,421,232
106,person,0.4832000434398651,291,33,334,76
106,person,0.4562999904155731,264,0,302,48
106,person,0.4445738196372986,436,128,498,179
106,person,0.4281979203224182,440,127,523,292
106,person,0.412819504737854,280,70,324,159
106,person,0.40665531158447266,52,187,142,261
107,person,0.8183755278587341,501,203,573,325
107,person,0.7626210451126099,92,35,139,89
107,person,0.730991542339325,245,157,314,242
107,person,0.6609018445014954,253,238,339,327
107,person,0.6379640102386475,441,173,523,289
107,person,0.5466304421424866,281,70,325,131
107,person,0.5050556063652039,350,118,421,232
107,person,0.49938303232192993,167,70,216,151
107,person,0.4870307445526123,293,33,334,76
107,person,0.46547573804855347,264,0,302,48
107,person,0.4465429186820984,436,128,498,179
107,person,0.427610844373703,440,128,523,292
107,person,0.40029993653297424,52,186,142,261
108,person,0.8146572709083557,501,202,573,325
108,person,0.7579081654548645,91,35,139,89
108,person,0.7092235088348389,245,157,314,242
108,person,0.646789014339447,253,238,339,330
108,person,0.646043062210083,441,174,523,289
108,person,0.5233160853385925,295,33,334,76
108,person,0.5050485730171204,282,70,325,131
108,person,0.5034784078598022,350,119,421,231
108,person,0.480888307094574,167,70,216,152
108,person,0.451994925737381,436,128,498,179
108,person,0.4174908697605133,440,129,523,292
109,person,0.8241937160491943,501,202,573,325
109,person,0.7528547048568726,90,35,140,89
109,person,0.702757716178894,245,158,314,242
109,person,0.6615474224090576,441,174,523,289
109,person,0.6394059062004089,253,238,339,330
109,person,0.5213071703910828,295,33,334,76
109,person,0.5113623738288879,280,62,324,135
109,person,0.47176504135131836,351,118,421,231
109,person,0.4475109875202179,167,70,216,153
109,person,0.4329257309436798,436,128,498,179
110,person,0.8230932354927063,501,202,573,325
110,person,0.7454208731651306,93,35,140,89
110,person,0.69670170545578,245,157,314,242
110,person,0.6792712807655334,253,238,339,331
110,person,0.6405607461929321,441,173,523,289
110,person,0.5132714509963989,295,33,334,76
110,person,0.4745182693004608,351,119,421,231
110,person,0.45853129029273987,281,70,323,138
110,person,0.4488932490348816,167,70,216,153
110,person,0.43653741478919983,436,128,498,179
110,person,0.4009086489677429,416,75,475,142
111,person,0.8216389417648315,501,203,573,325
111,person,0.733137309551239,93,35,140,89
111,person,0.6955220103263855,245,157,314,242
111,person,0.6872801780700684,253,238,339,331
111,person,0.6397657990455627,442,174,523,289
111,person,0.5261796712875366,295,33,334,76
111,person,0.47749167680740356,352,119,421,231
111,person,0.4661995470523834,281,64,323,134
111,person,0.4579276442527771,167,70,216,153
111,person,0.4550386667251587,436,128,498,179
111,person,0.41904395818710327,440,128,523,292
111,person,0.41338759660720825,194,47,241,141
112,person,0.8222306370735168,501,203,573,325
112,person,0.7351455092430115,93,36,140,89
112,person,0.6944670677185059,245,158,314,242
112,person,0.6616149544715881,253,238,339,328
112,person,0.6320450901985168,441,174,523,289
112,person,0.5226633548736572,295,33,334,76
112,person,0.5101518034934998,281,64,323,134
112,person,0.458271861076355,352,119,421,231
112,person,0.454316109418869,167,70,216,153
112,person,0.44389382004737854,436,127,498,179
112,person,0.4144115746021271,440,128,523,292
112,person,0.4028758406639099,194,47,241,142
113,person,0.8235622048377991,502,203,573,325
113,person,0.7297101020812988,94,36,140,89
113,person,0.6980372667312622,245,158,314,242
113,person,0.6405976414680481,441,174,523,289
113,person,0.6084206104278564,253,238,339,330
113,person,0.5247369408607483,296,33,333,76
113,person,0.510948121547699,280,70,324,132
113,person,0.5028865933418274,265,0,303,49
113,person,0.4622361958026886,436,127,498,179
113,person,0.4545818567276001,167,70,216,153
113,person,0.4495924711227417,352,119,421,231
114,person,0.8233044743537903,502,203,573,325
114,person,0.729697585105896,94,36,140,89
114,person,0.7040545344352722,245,158,314,242
114,person,0.6554074883460999,253,238,339,330
114,person,0.6294270157814026,441,174,523,289
114,person,0.5253825187683105,296,33,333,76
114,person,0.4957486689090729,281,63,323,133
114,person,0.46667343378067017,265,0,302,49
114,person,0.46272334456443787,436,128,499,179
114,person,0.45573756098747253,167,70,216,153
114,person,0.4395952820777893,352,119,421,231
114,person,0.437820166349411,194,47,241,141
114,person,0.4004111588001251,440,129,523,292
115,person,0.8246949911117554,502,202,573,325
115,person,0.7282675504684448,94,36,140,89
115,person,0.712016224861145,245,158,314,242
115,person,0.6694256663322449,253,238,339,330
115,person,0.6246592402458191,441,174,523,289
115,person,0.5484539270401001,296,33,333,75
115,person,0.5424778461456299,281,67,323,133
115,person,0.4766308665275574,167,70,216,154
115,person,0.47640278935432434,436,128,499,179
115,person,0.47439128160476685,265,0,302,49
115,person,0.4241323173046112,352,120,421,231
116,person,0.8247790336608887,502,202,573,325
116,person,0.7238718271255493,245,158,314,242
116,person,0.720598578453064,94,36,140,88
116,person,0.7087215185165405,253,238,339,331
116,person,0.6171579957008362,441,174,523,289
116,person,0.5831226110458374,281,69,323,134
116,person,0.525183916091919,435,127,499,179
116,person,0.50812166929245,294,33,333,76
116,person,0.47783851623535156,167,70,216,154
116,person,0.43705660104751587,352,119,421,231
116,person,0.40974557399749756,416,73,476,141
116,person,0.40604305267333984,265,0,302,48
116,person,0.4010761082172394,439,130,523,292
117,person,0.8285381197929382,501,202,573,325
117,person,0.7249300479888916,94,37,140,88
117,person,0.7134382128715515,253,239,339,330
117,person,0.7116884589195251,245,158,314,242
117,person,0.6207564473152161,441,174,523,289
117,person,0.5676169395446777,281,71,322,133
117,person,0.5162932872772217,295,33,333,76
117,person,0.503937840461731,435,127,499,179
117,person,0.47525548934936523,167,70,216,153
117,person,0.44923821091651917,352,119,420,231
117,person,0.4445497691631317,265,0,302,48
117,person,0.44176897406578064,416,74,476,141
117,person,0.409955233335495,440,129,523,291
118,person,0.8276109099388123,501,203,573,325
118,person,0.7285796403884888,93,37,140,88
118,person,0.7180941700935364,245,158,314,242
118,person,0.6699489951133728,253,238,339,329
118,person,0.6161300539970398,441,174,523,289
118,person,0.5768612027168274,280,73,322,133
118,person,0.5297123789787292,435,127,499,179
118,person,0.5250155925750732,252,111,318,175
118,person,0.5037593245506287,295,33,333,76
118,person,0.4619803726673126,167,70,216,154
118,person,0.4526847004890442,416,74,476,141
118,person,0.4518146812915802,352,119,420,231
118,person,0.4076937437057495,439,130,523,291
118,person,0.4074573516845703,265,0,302,48
119,person,0.8279436230659485,501,203,573,325
119,person,0.7285199165344238,93,37,140,88
119,person,0.7195076942443848,245,158,314,242
119,person,0.6702618598937988,253,238,339,329
119,person,0.6144119501113892,441,174,523,289
119,person,0.5769707560539246,280,73,322,133
119,person,0.5313062071800232,252,111,318,175
119,person,0.5294905304908752,435,127,499,179
119,person,0.5039254426956177,295,33,333,76
119,person,0.46173328161239624,167,70,216,154
119,person,0.452632874250412,416,74,476,141
119,person,0.45182308554649353,352,119,420,231
119,person,0.40770334005355835,265,0,302,48
119,person,0.40693458914756775,439,130,523,291
120,person,0.8206462860107422,501,202,573,325
120,person,0.7323881983757019,92,37,140,88
120,person,0.708591639995575,245,158,314,242
120,person,0.6374444365501404,253,238,339,331
120,person,0.603543221950531,441,174,523,289
120,person,0.5851132869720459,253,110,318,175
120,person,0.5696513652801514,280,73,323,132
120,person,0.5455792546272278,435,128,499,178
120,person,0.486871600151062,295,33,333,76
120,person,0.44691962003707886,166,70,216,154
120,chair,0.4361732602119446,197,83,230,147
120,person,0.4358167052268982,352,119,421,231
120,person,0.4319751262664795,265,0,302,49
120,person,0.41362565755844116,439,129,523,292
121,person,0.8199722766876221,501,203,573,325
121,person,0.7361560463905334,92,37,140,88
121,person,0.6935725808143616,245,158,314,242
121,person,0.645352303981781,253,238,339,331
121,person,0.6093494296073914,441,173,523,289
121,person,0.5735730528831482,435,128,499,179
121,person,0.554235577583313,251,107,316,177
121,person,0.5065081715583801,279,73,322,132
121,person,0.4411593973636627,166,70,216,155
121,person,0.4305996894836426,265,0,302,48
121,person,0.4281459152698517,351,119,421,231
121,person,0.42416998744010925,295,33,333,76
121,person,0.40910792350769043,194,46,241,139
122,person,0.8139466047286987,501,203,573,325
122,person,0.745300829410553,92,37,140,88
122,person,0.6986558437347412,245,158,314,242
122,person,0.6452146172523499,253,238,339,330
122,person,0.613768994808197,441,174,523,289
122,person,0.5896797180175781,251,106,317,177
122,person,0.5765069127082825,435,128,499,179
122,person,0.4477817118167877,278,73,322,132
122,person,0.4331034719944,166,70,216,154
122,person,0.41808974742889404,351,119,421,231
122,person,0.41571658849716187,266,0,302,48
122,chair,0.4102987051010132,198,83,229,147
122,person,0.40226173400878906,54,143,168,260
123,person,0.816318154335022,502,203,573,325
123,person,0.7486699819564819,92,37,140,88
123,person,0.6937243342399597,245,158,314,242
123,person,0.6222147345542908,252,105,316,176
123,person,0.6050999164581299,253,238,339,329
123,person,0.5998793840408325,441,174,523,289
123,person,0.5620018243789673,435,128,499,179
123,person,0.444848895072937,166,70,216,154
123,chair,0.41153666377067566,198,83,229,147
123,person,0.40755558013916016,278,73,322,132
123,person,0.40459054708480835,294,33,333,113
123,person,0.40360257029533386,439,130,523,292
123,person,0.4000948667526245,54,142,170,258
124,person,0.8151001334190369,501,203,573,324
124,person,0.7422305345535278,92,37,140,88
124,person,0.6978086233139038,245,158,314,242
124,person,0.6641685962677002,253,238,339,331
124,person,0.6429300904273987,441,174,523,289
124,person,0.6318840980529785,253,103,316,176
124,person,0.5754696130752563,435,127,499,179
124,person,0.4586559534072876,350,119,420,231
124,person,0.4311985969543457,166,70,216,154
124,chair,0.41617918014526367,198,83,229,147
125,person,0.8151001334190369,501,203,573,324
125,person,0.7422305345535278,92,37,140,88
125,person,0.6978086233139038,245,158,314,242
125,person,0.6641685962677002,253,238,339,331
125,person,0.6429300904273987,441,174,523,289
125,person,0.6318840980529785,253,103,316,176
125,person,0.5754696130752563,435,127,499,179
125,person,0.4586559534072876,350,119,420,231
125,person,0.4311985969543457,166,70,216,154
125,chair,0.41617918014526367,198,83,229,147
126,person,0.8094961643218994,501,203,573,324
126,person,0.74208664894104,92,37,140,88
126,person,0.7060877680778503,245,158,314,242
126,person,0.6689490675926208,253,238,339,330
126,person,0.6662092208862305,254,103,317,174
126,person,0.6562113761901855,441,173,523,289
126,person,0.5855231285095215,435,127,499,179
126,person,0.4642623960971832,350,119,420,231
126,person,0.4416309595108032,166,70,216,154
126,person,0.43379732966423035,278,80,321,129
126,chair,0.41123563051223755,198,83,229,147
126,person,0.40502625703811646,294,33,333,106
127,person,0.8083072900772095,501,202,573,323
127,person,0.7284411787986755,92,37,140,88
127,person,0.7110098004341125,253,101,317,174
127,person,0.6940931081771851,252,238,339,329
127,person,0.6908424496650696,245,158,314,242
127,person,0.6704593300819397,441,174,523,289
127,person,0.592871367931366,435,127,499,180
127,chair,0.4692873954772949,198,83,229,147
127,person,0.45522916316986084,350,119,420,231
127,person,0.434528112411499,295,33,333,106
127,person,0.41320064663887024,166,70,216,153
127,person,0.4117826223373413,53,189,142,262
127,person,0.40849581360816956,284,81,321,128
128,person,0.8182312250137329,501,202,573,323
128,person,0.746284544467926,252,238,339,332
128,person,0.7229573130607605,92,37,140,88
128,person,0.7122220396995544,253,101,317,175
128,person,0.68276447057724,246,158,314,242
128,person,0.6701588034629822,441,173,523,289
128,person,0.6143164038658142,435,127,499,180
128,person,0.5927563905715942,278,56,321,130
128,person,0.47043073177337646,350,119,421,231
128,chair,0.4588274359703064,197,83,230,147
128,person,0.42617443203926086,296,33,333,105
128,person,0.42106762528419495,166,70,216,155
128,person,0.42088067531585693,52,190,142,262
129,person,0.8247032761573792,501,201,573,322
129,person,0.7488440275192261,253,239,339,331
129,person,0.7203901410102844,253,99,316,175
129,person,0.719820499420166,92,37,140,88
129,person,0.6880393028259277,441,173,523,289
129,person,0.6733872294425964,245,158,314,242
129,person,0.5944317579269409,435,127,498,180
129,person,0.5211640000343323,350,119,420,231
129,chair,0.48095956444740295,197,83,230,147
129,person,0.45919936895370483,279,56,323,129
129,person,0.4384765028953552,415,73,475,142
129,person,0.4075070023536682,166,70,216,154
129,person,0.4028932452201843,52,189,142,262
130,person,0.8116306066513062,500,202,573,322
130,person,0.7576917409896851,253,98,317,174
130,person,0.7435576915740967,253,238,339,331
130,person,0.723694384098053,92,37,140,88
130,person,0.7084266543388367,441,173,523,289
130,person,0.6880728602409363,245,158,314,242
130,person,0.5819794535636902,435,127,499,180
130,person,0.5528948307037354,279,56,322,130
130,person,0.5455824136734009,348,119,421,231
130,chair,0.4803754985332489,197,83,230,147
130,person,0.46321624517440796,415,74,476,142
130,person,0.42461031675338745,52,189,142,263
130,person,0.40563955903053284,166,70,215,154
131,person,0.8127548098564148,500,202,573,322
131,person,0.761786699295044,253,98,317,174
131,person,0.743442177772522,253,238,339,331
131,person,0.7230538725852966,92,37,140,88
131,person,0.706802248954773,441,174,523,289
131,person,0.6885948777198792,245,158,314,242
131,person,0.582577109336853,435,127,499,180
131,person,0.557241678237915,279,56,322,130
131,person,0.5448762774467468,348,119,421,231
131,chair,0.4811568558216095,197,83,230,147
131,person,0.4624004364013672,415,74,476,142
131,person,0.42426353693008423,52,189,142,263
131,person,0.40417179465293884,166,70,215,154
132,person,0.7930876612663269,498,202,573,316
132,person,0.7603941559791565,253,97,316,175
132,person,0.7427015900611877,253,238,339,330
132,person,0.725614607334137,92,37,139,88
132,person,0.6818890571594238,441,174,523,288
132,person,0.6800948977470398,245,158,314,242
132,person,0.5632860064506531,435,127,499,180
132,person,0.5377022624015808,279,56,321,130
132,person,0.504550039768219,348,119,421,231
132,chair,0.4932428002357483,197,83,230,147
132,person,0.4633656144142151,415,74,476,141
132,person,0.4036687910556793,165,70,216,154
132,person,0.4013281464576721,52,188,142,263
133,person,0.8227087259292603,496,202,573,316
133,person,0.7543225288391113,253,97,316,175
133,person,0.7443269491195679,253,238,339,330
133,person,0.7255929112434387,92,37,140,88
133,person,0.6995179057121277,441,174,523,288
133,person,0.6805220246315002,245,158,314,241
133,person,0.5865028500556946,278,56,321,130
133,person,0.5543922781944275,435,127,499,180
133,person,0.531302273273468,348,119,421,231
133,person,0.5005203485488892,415,74,476,143
133,chair,0.48947951197624207,197,83,230,147
134,person,0.826138436794281,494,202,573,316
134,person,0.7552387118339539,252,96,316,175
134,person,0.7535067796707153,253,238,339,331
134,person,0.733085572719574,91,37,139,88
134,person,0.6817023754119873,441,174,523,288
134,person,0.6775363087654114,245,158,314,242
134,person,0.5604602694511414,348,119,421,231
134,person,0.5532119274139404,279,56,321,130
134,person,0.5290198922157288,435,127,499,181
134,person,0.5080159306526184,415,74,476,143
134,chair,0.46892139315605164,197,83,229,147
134,person,0.40685296058654785,165,70,215,155
135,person,0.8264179229736328,494,201,573,316
135,person,0.7591808438301086,253,238,339,331
135,person,0.7568130493164062,252,96,316,176
135,person,0.7360649704933167,91,37,139,88
135,person,0.67408686876297,245,158,314,241
135,person,0.6613793969154358,441,174,523,288
135,person,0.5571098327636719,348,119,421,232
135,person,0.54381263256073,280,56,321,129
135,person,0.5027729272842407,435,127,499,181
135,chair,0.4570654332637787,197,83,229,147
135,person,0.4538411796092987,416,74,476,141
135,person,0.43496230244636536,165,70,215,153
136,person,0.8326990008354187,493,201,573,316
136,person,0.7840989828109741,253,238,339,333
136,person,0.7745769619941711,254,96,316,173
136,person,0.7331770658493042,89,37,140,89
136,person,0.7105018496513367,247,158,314,242
136,person,0.6248998641967773,441,174,523,288
136,person,0.5506340265274048,348,119,421,232
136,person,0.5466070175170898,281,56,321,131
136,person,0.516331136226654,438,133,523,290
136,person,0.4783251881599426,435,127,499,180
136,person,0.4579228460788727,415,74,476,143
136,chair,0.45620495080947876,197,83,229,147
136,person,0.41691723465919495,165,70,215,154
136,person,0.4037298262119293,52,188,143,262
137,person,0.8319056630134583,493,201,573,316
137,person,0.7867012619972229,253,238,339,333
137,person,0.7810260057449341,254,96,316,173
137,person,0.733684241771698,89,37,140,89
137,person,0.7112155556678772,247,158,314,242
137,person,0.6272751092910767,441,174,523,288
137,person,0.5578902363777161,348,119,420,232
137,person,0.5554425120353699,280,56,321,131
137,person,0.5082406997680664,438,133,523,290
137,person,0.47714048624038696,435,127,499,180
137,chair,0.4552890658378601,197,83,229,147
137,person,0.44064226746559143,415,74,476,143
137,person,0.4099067747592926,165,70,215,154
137,person,0.40375012159347534,52,188,143,262
138,person,0.8314456343650818,492,201,573,318
138,person,0.7755393981933594,255,95,315,175
138,person,0.7646963000297546,253,238,339,332
138,person,0.7367374300956726,90,37,140,89
138,person,0.7015350461006165,247,158,314,242
138,person,0.6567003130912781,441,174,523,288
138,person,0.5760736465454102,280,56,321,131
138,person,0.5639591217041016,348,119,420,232
138,chair,0.4589899778366089,197,83,229,147
138,person,0.4558490514755249,435,127,498,181
138,person,0.41518110036849976,437,134,523,291
138,person,0.414467453956604,165,70,215,153
138,person,0.4026127755641937,416,75,475,144
139,person,0.8461686372756958,492,200,573,318
139,person,0.7807469964027405,254,95,316,175
139,person,0.7562259435653687,253,238,339,332
139,person,0.7375078797340393,90,37,140,89
139,person,0.6914101243019104,246,158,314,242
139,person,0.6605085730552673,441,174,523,288
139,person,0.5636842250823975,280,56,321,131
139,person,0.5484784245491028,348,119,421,232
139,chair,0.4526802599430084,197,83,229,147
139,person,0.4258083701133728,435,127,498,181
139,person,0.42414429783821106,165,70,216,154
139,person,0.4164640009403229,416,74,475,144
140,person,0.8436200022697449,492,200,573,318
140,person,0.7993916273117065,254,96,315,172
140,person,0.7575526833534241,253,238,339,332
140,person,0.7292129993438721,91,36,139,88
140,person,0.6851193308830261,246,159,314,242
140,person,0.6566324234008789,441,174,523,288
140,person,0.534217894077301,348,119,421,232
140,person,0.5300814509391785,281,56,321,131
140,chair,0.44898808002471924,197,83,229,147
140,person,0.4174019992351532,435,127,498,181
140,person,0.4140928387641907,415,74,475,143
140,person,0.41355159878730774,165,70,216,154
141,person,0.8383253812789917,492,200,573,319
141,person,0.7783390283584595,254,96,315,171
141,person,0.7504146695137024,253,238,339,331
141,person,0.7442465424537659,91,36,139,88
141,person,0.687677264213562,247,158,314,241
141,person,0.6552131772041321,441,174,523,288
141,person,0.49824854731559753,280,56,321,131
141,person,0.4604921042919159,348,119,420,231
141,person,0.44204413890838623,435,127,498,181
141,person,0.4409955143928528,416,74,475,143
141,chair,0.43267586827278137,197,83,229,147
141,person,0.4170694947242737,165,70,216,156
142,person,0.8333470225334167,493,200,573,320
142,person,0.7756795287132263,253,96,314,172
142,person,0.7530690431594849,253,238,339,331
142,person,0.7419934868812561,91,36,139,88
142,person,0.6819773316383362,247,158,314,241
142,person,0.6334698796272278,441,174,523,288
142,person,0.488720178604126,439,131,523,290
142,person,0.4766042232513428,279,56,321,131
142,person,0.4595167934894562,348,118,420,231
142,chair,0.43711984157562256,197,83,229,147
142,person,0.4152316749095917,165,70,216,156
142,person,0.4138663113117218,416,75,475,143
142,person,0.40585583448410034,435,128,498,181
143,person,0.8365188241004944,492,200,573,320
143,person,0.7730848789215088,253,96,314,172
143,person,0.7556888461112976,253,238,339,331
143,person,0.7419273853302002,91,36,139,88
143,person,0.6879862546920776,247,158,314,241
143,person,0.6447919607162476,441,174,523,288
143,person,0.49766549468040466,439,132,523,290
143,person,0.48406845331192017,279,56,321,131
143,person,0.46043717861175537,416,74,475,142
143,person,0.4558674395084381,348,118,420,231
143,chair,0.43715912103652954,197,83,229,147
143,person,0.416265606880188,165,70,216,156
143,person,0.4094000458717346,435,128,498,181
144,person,0.8415127396583557,493,199,573,321
144,person,0.765984833240509,253,238,339,331
144,person,0.7420834898948669,91,36,139,88
144,person,0.7045009732246399,247,158,314,241
144,person,0.6939230561256409,255,97,313,172
144,person,0.6499407887458801,441,175,523,288
144,person,0.466396689414978,348,118,420,231
144,person,0.45446935296058655,416,74,475,143
144,person,0.44964414834976196,296,32,334,77
144,chair,0.43051406741142273,197,83,229,147
144,person,0.4281473159790039,435,127,498,181
144,person,0.42071664333343506,165,70,216,157
145,person,0.8588482737541199,494,199,573,321
145,person,0.7448679208755493,253,239,338,330
145,person,0.7431313395500183,93,36,139,88
145,person,0.7132956385612488,247,158,315,241
145,person,0.667029619216919,255,99,313,171
145,person,0.646483302116394,441,174,523,288
145,person,0.4564286470413208,348,118,420,226
145,person,0.4422609806060791,416,74,475,143
145,person,0.43541428446769714,296,32,334,76
145,person,0.4317294955253601,165,70,216,159
145,chair,0.4310847818851471,197,83,229,147
145,person,0.41530752182006836,438,132,523,290
146,person,0.8365053534507751,494,200,573,323
146,person,0.7450281381607056,253,239,339,330
146,person,0.7442478537559509,93,36,139,88
146,person,0.7073493599891663,254,101,312,172
146,person,0.6968971490859985,247,158,315,241
146,person,0.6148702502250671,441,175,523,288
146,person,0.4607906937599182,296,32,334,77
146,person,0.454032301902771,348,118,420,228
146,person,0.44752293825149536,416,74,475,143
146,chair,0.4310833513736725,197,83,229,147
146,person,0.4302521049976349,435,127,498,181
146,person,0.4256550073623657,165,70,215,158
146,person,0.40917423367500305,266,0,303,48
146,person,0.4004717469215393,52,187,142,263
146,person,0.40030571818351746,54,142,170,257
147,person,0.854608416557312,495,199,573,323
147,person,0.7708985805511475,253,238,339,332
147,person,0.7475098371505737,92,36,139,88
147,person,0.7109631896018982,254,101,313,172
147,person,0.6991091370582581,246,159,314,241
